S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
732.75,807,662.25,822.75,700.5,859.5,732,740,938.5,997.75,644.5,821.5,779.25,155.25,36.75,357.75,375.75,656.6911765,33486.24852
735,858.75,744.75,901.5,796.5,693.75,661.5,615,848.25,932.5,638.5,832.75,655.25,135.75,36.75,315,343.5,632.0588235,36025.32249
757.5,891.75,600.75,670.5,834.75,579.75,751,621.75,674.25,871.5,596.25,792,659.25,135.75,16.5,300.75,394.5,596.9705882,34439.84911
714.75,934.5,639,632.25,717,531.75,723.75,636.25,674.25,851.25,451.75,771.75,697.5,179.25,24,341.25,378.75,582.2941176,32036.2071
570.75,624,567.75,667.5,747,531.75,697.5,565.5,598,674.75,387.75,634.75,651.25,191.25,24,258.75,313.5,512.1029412,23195.79586
591,531,553.5,554.25,692.25,468.75,558.75,558.25,585.75,460.5,494.75,482.25,597.75,201,31.5,251.25,315.75,466.3676471,17388.17751
627.75,519.75,565.5,373.5,541.5,348,469.5,537.25,530.5,452.5,500.25,467.25,603.25,215.25,24.75,313.5,290.25,434.1323529,17996.81361
452.25,535.5,500.25,352.5,456,238.5,493.75,574.5,472.75,423.25,471.25,469.25,527.25,189,44.25,276,304.5,398.8676471,18169.51775
456.75,423.75,451.5,362.25,449.25,197.25,394,575.5,417,407.25,349.5,349.5,337.5,162,74.25,232.5,388.5,354.6029412,18747.53254
450.75,318,425.25,283.5,449.25,191.25,416.25,460.5,394.5,406.5,311.5,267,310,197.25,75.75,229.5,264.75,320.6764706,14093.85799
404.25,312,509.25,293.25,424.5,237.75,399,409.5,318.5,329.75,303.25,298,294.25,262.5,55.5,210.75,195.75,309.2794118,13490.63609
276,341.25,410.25,327,359.25,225,401.5,415.75,203.25,232.5,265.25,314.25,196.5,296.25,46.5,154.5,307.5,280.7352941,14592.83432
219,426.75,393.75,276,300.75,246.75,387.75,405.75,204.75,232.75,260.5,324,199.5,165.75,41.25,264,293.25,273.0735294,16557.44083
266.25,312.75,462.75,171,328.5,177.75,385,382.5,149,217,286,247.25,176,168,33,294,285.75,255.4411765,15060.1568
210,268.5,399,202.5,390.75,234,317.75,391,159,178.5,378,223.5,165,153.75,30.75,201.75,253.5,244.5441176,16811.02367
156.75,229.5,270.75,127.5,387,192.75,293.25,352,159.75,178.75,400.75,198,155.5,136.5,28.5,117.75,296.25,216.5441176,14731.45858
182.25,360.75,251.25,142.5,255,218.25,271.5,261.75,182,167.5,271.75,185.25,126.5,119.25,21.75,71.25,282.75,198.3088235,10676.26627
151.5,242.25,196.5,129.75,212.25,184.5,279.25,242.25,138.75,205.5,170,166.5,126.75,111,26.25,158.25,270,177.1323529,7701.195266
138.75,231,265.5,122.25,204,141,255.75,212.25,130,211.5,155,128.5,142.75,231,47.25,161.25,170.25,173.4117647,6916.260355
157.5,255.75,189,158.25,168.75,137.25,226.5,100.5,89,152.75,128.75,114.25,125.75,169.5,63.75,95.25,111.75,143.7794118,5118.168639
103.5,259.5,103.5,191.25,134.25,92.25,215.5,100.5,75,79.5,127.75,106.5,157.5,152.25,31.5,107.25,130.5,127.5294118,6663.89645
101.25,87,104.25,236.25,123,78.75,142.5,108.5,78,76.75,145.75,90,161.25,150,47.25,101.25,151.5,116.6617647,6267.795858
111.75,93.75,138,149.25,113.25,76.5,193.5,129.75,55.75,81.25,114.75,109,139.75,105,44.25,84.75,111.75,108.9411765,5161.538462
107.25,236.25,150,36,76.5,122.25,181,132,36,99,97,111.75,99,102,36.75,57.75,51.75,101.8970588,7139.671598
91.5,88.5,160.5,153.75,115.5,84.75,126,95,33.25,90.75,91,134.5,93.25,64.5,30.75,60,103.5,95.11764706,4534.535503
51,89.25,124.5,171.75,148.5,43.5,132.25,50.25,60.25,67.75,71,173.5,51.25,48.75,29.25,94.5,92.25,88.20588235,5219.695266
66,99,106,41.25,126.75,30.75,62.75,69,46.5,148.5,61.5,106.5,59.25,72.75,21,99,61.5,75.17647059,3948.33432
59.25,108.75,78,36.75,96.75,44.25,99,129.5,55.5,145.75,61.5,114,94.75,78,36.75,88.5,67.5,82.02941176,4410.698225
58.5,93,72,36.75,47.25,47.25,138.75,118.5,46.75,85.75,65,72.25,63.25,48,38.25,58.5,35.25,66.17647059,2421.091716
48.75,107.25,58.5,53.25,48.75,45,84.75,100.75,37.5,26.25,65.5,52.5,48,27,21.75,37.5,69.75,54.86764706,2460.097633
15.75,51,105.75,101.25,58.5,30.75,49.5,94,34.75,25,71.5,57.25,41.25,87.75,18.75,49.5,48,55.30882353,3104.742604
29.25,59.25,66.75,65.25,121.5,32.25,50.5,98.25,25.25,24.5,80.25,26.25,35,75,27,47.25,24,52.20588235,3434.411243
40.5,166.5,41.25,39,75.75,36,38.25,98.5,27.75,19.5,61.25,22.5,46.5,14.25,18,37.5,32.25,47.95588235,5682.16568
52.5,90.75,35.25,60,48,40.5,29.25,54.5,28,25.75,39,20.25,42,36,26.25,61.5,51,43.55882353,1535.633136
24,42.75,36,28.5,86.25,30.75,76.5,57,24.25,58.25,31.75,34,36.5,51,64.5,50.25,37.5,45.27941176,1534.668639
49.5,19.5,31.5,12.75,11.25,30,88.5,58.5,19.5,40.5,34.25,33,18,4.5,30,6.75,40.5,31.08823529,1578.408284
24,84,48,20.25,16.5,13.5,43.5,35.5,19.5,31.75,48,18.75,16.75,34.5,23.25,27,24.75,31.14705882,1493.961538
14.25,69.75,24,14.25,18.75,49.5,58.5,12,11.75,19.75,43.75,15.5,29,45,33,27,6.75,28.97058824,1443.538462
6.75,65.25,30.75,69.75,15.75,52.5,64,12,18,4.5,31.25,11.25,22.5,21.75,32.25,23.25,60.75,31.89705882,2474.387574
15,6.75,18,19.5,15.75,12,70.5,11.75,16.75,5.5,29,9,16.75,26.25,21,44.25,83.25,24.76470588,656.0207101
12.75,22.5,11.25,17.25,14.25,15.75,54.75,4.5,14,19.75,21.5,42,15.75,24,15.75,27.75,34.5,21.64705882,664.147929
25.5,23.25,15.75,11.25,14.25,24,35.25,4.5,9.75,15,12.25,66,18,10.5,13.5,7.5,20.25,19.20588235,686.1923077
4.5,26.25,23.25,6.75,13.5,15.75,18,9,8.25,12.25,10,73.75,20.25,22.5,17.25,21.75,17.25,18.83823529,777.8017751
9,25.5,23.25,25.5,15.75,4.5,27,12,13,22,14,48.75,12,19.5,37.5,7.5,27,20.22058824,373.6213018
4.5,27.75,49.5,12.75,21.75,6.75,22.25,10.75,36,12,17.5,37.5,25.5,19.5,35.25,4.5,30,21.98529412,704.9467456
19.5,20.25,67.5,6.75,34.5,7.5,15.75,14.5,31.75,10.5,15.5,18.75,24.25,20.25,23.25,2.25,22.5,20.89705882,1125.260355
32.25,7.5,21.75,8.25,4.5,12.75,13.5,9.75,13.75,5.5,13,6.75,12.5,6.75,35.25,0,17.25,13,233.3964497
