S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,501.0,0.0,0.0,0.0,38.84615384615385,17799.976331360936,0.8,0.0,100.2,0.0
0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,501.9,0.0,0.0,0.0,38.88461538461539,17866.842603550285,0.7200000000000001,0.0,100.38,0.0
0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,502.8,0.0,0.0,0.0,38.92307692307693,17933.708875739638,0.64,0.0,100.56,0.0
0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,0.0,0.0,503.7,0.0,0.0,0.0,38.96153846153846,18000.575147928987,0.56,0.0,100.74000000000001,0.0
0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,504.6,0.0,0.0,0.0,39.0,18067.441420118335,0.48000000000000004,0.0,100.92,0.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,505.5,0.0,0.0,0.0,39.03846153846154,18134.307692307688,0.4,0.0,101.1,0.0
0.0,0.0,0.0,0.0,0.0,1.5999999999999996,0.0,0.0,0.0,0.0,506.4,0.0,0.0,0.0,39.07692307692308,18201.173964497037,0.32000000000000006,0.0,101.28,0.0
0.0,0.0,0.0,0.0,0.0,1.1999999999999997,0.0,0.0,0.0,0.0,507.3,0.0,0.0,0.0,39.11538461538462,18268.040236686385,0.24,0.0,101.46000000000001,0.0
0.0,0.0,0.0,0.0,0.0,0.7999999999999998,0.0,0.0,0.0,0.0,508.2,0.0,0.0,0.0,39.15384615384615,18334.906508875734,0.16000000000000003,0.0,101.64,0.0
0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,509.1,0.0,0.0,0.0,39.19230769230769,18401.772781065087,0.08000000000000007,0.0,101.82,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,39.23076923076923,18468.639053254436,0.0,0.0,102.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.4,0.0,0.0,0.0,38.723076923076924,18021.5573964497,0.0,0.0,100.68,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.8,0.0,0.0,0.0,38.215384615384615,17574.47573964497,0.0,0.0,99.36,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.2,0.0,0.0,0.0,37.70769230769231,17127.394082840237,0.0,0.0,98.03999999999999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.6,0.0,0.0,0.0,37.2,16680.312426035507,0.0,0.0,96.72,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477.0,0.0,0.0,0.0,36.69230769230769,16233.230769230773,0.0,0.0,95.4,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.4,0.0,0.0,0.0,36.184615384615384,15786.149112426043,0.0,0.0,94.08,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463.8,0.0,0.0,0.0,35.676923076923075,15339.067455621309,0.0,0.0,92.75999999999999,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,457.2,0.0,0.0,0.0,35.16923076923077,14891.985798816577,0.0,0.0,91.44,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.6,0.0,0.0,0.0,34.66153846153846,14444.904142011845,0.0,0.0,90.12,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.0,0.0,0.0,0.0,34.15384615384615,13997.822485207113,0.0,0.0,88.8,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443.1,0.0,0.0,2.1,34.08461538461538,13941.649704142023,0.0,0.0,88.62,0.525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.2,0.0,0.0,4.2,34.01538461538461,13885.476923076934,0.0,0.0,88.44,1.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441.3,0.0,0.0,6.300000000000001,33.94615384615385,13829.304142011844,0.0,0.0,88.25999999999999,1.5750000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440.4,0.0,0.0,8.4,33.87692307692308,13773.131360946756,0.0,0.0,88.08,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.5,0.0,0.0,10.5,33.80769230769231,13716.958579881666,0.0,0.0,87.9,2.625
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.6,0.0,0.0,12.600000000000001,33.738461538461536,13660.785798816576,0.0,0.0,87.72,3.1500000000000004
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.7,0.0,0.0,14.700000000000001,33.669230769230765,13604.613017751488,0.0,0.0,87.53999999999999,3.6750000000000003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.8,0.0,0.0,16.8,33.6,13548.440236686398,0.0,0.0,87.36,4.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.9,0.0,0.0,18.900000000000002,33.53076923076923,13492.26745562131,0.0,0.0,87.18,4.7250000000000005
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.0,0.0,0.0,21.0,33.46153846153846,13436.09467455622,0.0,0.0,87.0,5.25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,429.0,0.0,0.0,19.9,33.0,13091.00591715977,0.0,0.0,85.8,4.975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,423.0,0.0,0.0,18.8,32.53846153846154,12745.91715976332,0.0,0.0,84.6,4.7
