S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
21.0,120.0,36.0,9.0,0.0,18.0,0.0,9.0,18.0,0.0,18.0,0.0,87.0,0.0,25.846153846153847,1242.7455621301776,28.5,11.25,40.0,0.0
21.0,118.2,32.4,9.0,0.0,18.0,0.0,8.1,17.1,0.0,30.0,0.0,79.2,0.0,25.615384615384617,1297.3420118343197,26.6,13.8,39.4,0.0
21.0,116.4,28.8,9.0,0.0,18.0,0.0,7.2,16.2,0.0,42.0,0.0,71.4,0.0,25.384615384615387,1351.9384615384615,24.7,16.35,38.8,0.0
21.0,114.6,25.2,9.0,0.0,18.0,0.0,6.3,15.3,0.0,54.0,0.0,63.6,0.0,25.153846153846153,1406.5349112426036,22.8,18.9,38.2,0.0
21.0,112.8,21.6,9.0,0.0,18.0,0.0,5.4,14.4,0.0,66.0,0.0,55.8,0.0,24.923076923076923,1461.1313609467456,20.9,21.45,37.6,0.0
21.0,111.0,18.0,9.0,0.0,18.0,0.0,4.5,13.5,0.0,78.0,0.0,48.0,0.0,24.692307692307693,1515.7278106508875,19.0,24.0,37.0,0.0
21.0,109.2,14.399999999999999,9.0,0.0,18.0,0.0,3.5999999999999996,12.6,0.0,90.0,0.0,40.2,0.0,24.461538461538463,1570.3242603550295,17.1,26.549999999999997,36.4,0.0
21.0,107.4,10.8,9.0,0.0,18.0,0.0,2.7,11.7,0.0,102.0,0.0,32.4,0.0,24.230769230769234,1624.9207100591716,15.200000000000001,29.099999999999998,35.8,0.0
21.0,105.6,7.199999999999999,9.0,0.0,18.0,0.0,1.7999999999999998,10.8,0.0,114.0,0.0,24.6,0.0,24.0,1679.5171597633134,13.3,31.65,35.2,0.0
21.0,103.8,3.6000000000000014,9.0,0.0,18.0,0.0,0.9000000000000004,9.9,0.0,126.0,0.0,16.799999999999997,0.0,23.76923076923077,1734.1136094674555,11.400000000000002,34.2,34.6,0.0
21.0,102.0,0.0,9.0,0.0,18.0,0.0,0.0,9.0,0.0,138.0,0.0,9.0,0.0,23.53846153846154,1788.7100591715975,9.5,36.75,34.0,0.0
20.4,91.8,0.0,9.0,0.9,17.1,0.0,0.0,8.1,1.8,132.0,4.2,8.1,0.0,22.56923076923077,1657.12899408284,9.1,35.475,32.3,0.0
19.8,81.6,0.0,9.0,1.8,16.2,0.0,0.0,7.2,3.6,126.0,8.4,7.2,0.0,21.6,1525.5479289940827,8.7,34.2,30.6,0.0
19.2,71.4,0.0,9.0,2.7,15.3,0.0,0.0,6.3,5.4,120.0,12.600000000000001,6.3,0.0,20.630769230769232,1393.9668639053255,8.3,32.925,28.9,0.0
18.6,61.2,0.0,9.0,3.6,14.4,0.0,0.0,5.4,7.2,114.0,16.8,5.4,0.0,19.661538461538463,1262.385798816568,7.9,31.65,27.2,0.0
18.0,51.0,0.0,9.0,4.5,13.5,0.0,0.0,4.5,9.0,108.0,21.0,4.5,0.0,18.692307692307693,1130.8047337278106,7.5,30.375,25.5,0.0
17.4,40.800000000000004,0.0,9.0,5.4,12.6,0.0,0.0,3.5999999999999996,10.8,102.0,25.200000000000003,3.5999999999999996,0.0,17.723076923076924,999.2236686390532,7.1,29.1,23.8,0.0
16.8,30.60000000000001,0.0,9.0,6.3,11.7,0.0,0.0,2.7,12.6,96.0,29.400000000000002,2.7,0.0,16.753846153846155,867.6426035502959,6.699999999999999,27.825000000000003,22.1,0.0
16.2,20.400000000000006,0.0,9.0,7.2,10.8,0.0,0.0,1.7999999999999998,14.4,90.0,33.6,1.7999999999999998,0.0,15.784615384615385,736.0615384615385,6.3,26.55,20.4,0.0
15.600000000000001,10.200000000000003,0.0,9.0,8.1,9.9,0.0,0.0,0.9000000000000004,16.2,84.0,37.800000000000004,0.9000000000000004,0.0,14.815384615384616,604.480473372781,5.9,25.275,18.700000000000003,0.0
15.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,18.0,78.0,42.0,0.0,0.0,13.846153846153847,472.8994082840239,5.5,24.0,17.0,0.0
13.5,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.9,17.1,77.7,42.0,0.0,0.0,13.707692307692309,470.03431952662737,5.25,23.925,17.0,0.0
12.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,1.8,16.2,77.4,42.0,0.0,0.0,13.569230769230769,467.16923076923086,5.0,23.85,17.0,0.0
10.5,0.0,0.0,9.0,9.0,9.0,0.0,0.0,2.7,15.3,77.1,42.0,0.0,0.0,13.430769230769231,464.30414201183436,4.75,23.775,17.0,0.0
9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,3.6,14.4,76.8,42.0,0.0,0.0,13.292307692307693,461.43905325443785,4.5,23.7,17.0,0.0
7.5,0.0,0.0,9.0,9.0,9.0,0.0,0.0,4.5,13.5,76.5,42.0,0.0,0.0,13.153846153846153,458.5739644970414,4.25,23.625,17.0,0.0
6.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,5.4,12.6,76.2,42.0,0.0,0.0,13.015384615384615,455.7088757396449,4.0,23.55,17.0,0.0
4.5,0.0,0.0,9.0,9.0,9.0,0.0,0.0,6.3,11.7,75.9,42.0,0.0,0.0,12.876923076923077,452.8437869822484,3.75,23.475,17.0,0.0
3.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,7.2,10.8,75.6,42.0,0.0,0.0,12.73846153846154,449.9786982248519,3.5,23.4,17.0,0.0
1.5,0.0,0.0,9.0,9.0,9.0,0.0,0.0,8.1,9.9,75.3,42.0,0.0,0.0,12.6,447.1136094674554,3.25,23.325,17.0,0.0
0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,75.0,42.0,0.0,0.0,12.461538461538462,444.24852071005887,3.0,23.25,17.0,0.0
0.0,0.0,0.0,8.5,8.5,8.1,0.0,0.0,8.1,8.1,69.3,38.7,0.9,0.0,11.553846153846154,402.66272189349087,2.9166666666666665,21.375,15.733333333333333,0.0
0.0,0.0,0.0,8.0,8.0,7.2,0.0,0.0,7.2,7.2,63.6,35.4,1.8,0.0,10.646153846153846,361.07692307692287,2.8333333333333335,19.5,14.466666666666667,0.0
0.0,0.0,0.0,7.5,7.5,6.3,0.0,0.0,6.3,6.3,57.9,32.1,2.7,0.0,9.73846153846154,319.4911242603548,2.75,17.625,13.2,0.0
0.0,0.0,0.0,7.0,7.0,5.4,0.0,0.0,5.4,5.4,52.2,28.8,3.6,0.0,8.830769230769231,277.9053254437868,2.6666666666666665,15.75,11.933333333333334,0.0
0.0,0.0,0.0,6.5,6.5,4.5,0.0,0.0,4.5,4.5,46.5,25.5,4.5,0.0,7.923076923076923,236.3195266272188,2.583333333333333,13.875,10.666666666666666,0.0
0.0,0.0,0.0,6.0,6.0,3.5999999999999996,0.0,0.0,3.5999999999999996,3.5999999999999996,40.8,22.200000000000003,5.4,0.0,7.015384615384615,194.73372781065078,2.5,12.0,9.399999999999999,0.0
0.0,0.0,0.0,5.5,5.5,2.7,0.0,0.0,2.7,2.7,35.1,18.900000000000002,6.3,0.0,6.107692307692308,153.14792899408275,2.4166666666666665,10.125,8.133333333333333,0.0
0.0,0.0,0.0,5.0,5.0,1.7999999999999998,0.0,0.0,1.7999999999999998,1.7999999999999998,29.4,15.600000000000001,7.2,0.0,5.2,111.56213017751475,2.333333333333333,8.25,6.866666666666665,0.0
0.0,0.0,0.0,4.5,4.5,0.9000000000000004,0.0,0.0,0.9000000000000004,0.9000000000000004,23.699999999999996,12.3,8.1,0.0,4.292307692307693,69.97633136094674,2.25,6.375,5.599999999999998,0.0
0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,9.0,9.0,0.0,3.3846153846153846,28.390532544378686,2.1666666666666665,4.5,4.333333333333333,0.0
0.0,2.2,0.0,4.5,3.6,3.6,0.0,2.1,0.0,0.0,19.2,10.8,9.0,0.0,4.230769230769231,42.37988165680473,2.8499999999999996,5.325,5.533333333333333,0.0
0.0,4.4,0.0,5.0,3.2,7.2,0.0,4.2,0.0,0.0,20.4,12.6,9.0,0.0,5.076923076923077,56.36923076923076,3.533333333333333,6.15,6.7333333333333325,0.0
0.0,6.6000000000000005,0.0,5.5,2.8,10.8,0.0,6.300000000000001,0.0,0.0,21.6,14.4,9.0,0.0,5.923076923076923,70.3585798816568,4.216666666666667,6.975,7.933333333333333,0.0
0.0,8.8,0.0,6.0,2.4,14.4,0.0,8.4,0.0,0.0,22.8,16.2,9.0,0.0,6.769230769230769,84.34792899408284,4.9,7.8,9.133333333333333,0.0
0.0,11.0,0.0,6.5,2.0,18.0,0.0,10.5,0.0,0.0,24.0,18.0,9.0,0.0,7.615384615384615,98.33727810650888,5.583333333333334,8.625,10.333333333333332,0.0
0.0,13.200000000000001,0.0,7.0,1.5999999999999996,21.6,0.0,12.600000000000001,0.0,0.0,25.2,19.8,9.0,0.0,8.461538461538462,112.3266272189349,6.266666666666666,9.45,11.533333333333331,0.0
0.0,15.400000000000002,0.0,7.5,1.1999999999999997,25.2,0.0,14.700000000000001,0.0,0.0,26.4,21.6,9.0,0.0,9.307692307692308,126.31597633136094,6.949999999999999,10.274999999999999,12.733333333333334,0.0
0.0,17.6,0.0,8.0,0.7999999999999998,28.8,0.0,16.8,0.0,0.0,27.6,23.4,9.0,0.0,10.153846153846153,140.30532544378698,7.633333333333333,11.1,13.933333333333334,0.0
0.0,19.8,0.0,8.5,0.3999999999999999,32.4,0.0,18.900000000000002,0.0,0.0,28.799999999999997,25.2,9.0,0.0,11.0,154.294674556213,8.316666666666666,11.925,15.133333333333333,0.0
0.0,22.0,0.0,9.0,0.0,36.0,0.0,21.0,0.0,0.0,30.0,27.0,9.0,0.0,11.846153846153847,168.28402366863907,9.0,12.75,16.333333333333332,0.0
0.0,20.7,0.0,9.0,0.0,36.0,0.0,18.9,0.0,0.0,30.0,26.1,8.1,0.0,11.446153846153846,165.93017751479292,8.85,12.225,15.6,0.0
0.0,19.4,0.0,9.0,0.0,36.0,0.0,16.8,0.0,0.0,30.0,25.2,7.2,0.0,11.046153846153846,163.57633136094677,8.7,11.7,14.866666666666665,0.0
0.0,18.1,0.0,9.0,0.0,36.0,0.0,14.7,0.0,0.0,30.0,24.3,6.3,0.0,10.646153846153847,161.2224852071006,8.55,11.175,14.133333333333333,0.0
0.0,16.8,0.0,9.0,0.0,36.0,0.0,12.6,0.0,0.0,30.0,23.4,5.4,0.0,10.246153846153847,158.86863905325444,8.4,10.65,13.399999999999999,0.0
0.0,15.5,0.0,9.0,0.0,36.0,0.0,10.5,0.0,0.0,30.0,22.5,4.5,0.0,9.846153846153847,156.5147928994083,8.25,10.125,12.666666666666666,0.0
0.0,14.2,0.0,9.0,0.0,36.0,0.0,8.399999999999999,0.0,0.0,30.0,21.6,3.5999999999999996,0.0,9.446153846153846,154.16094674556214,8.1,9.6,11.933333333333334,0.0
0.0,12.9,0.0,9.0,0.0,36.0,0.0,6.299999999999999,0.0,0.0,30.0,20.7,2.7,0.0,9.046153846153846,151.807100591716,7.95,9.075,11.2,0.0
0.0,11.6,0.0,9.0,0.0,36.0,0.0,4.199999999999999,0.0,0.0,30.0,19.8,1.7999999999999998,0.0,8.646153846153846,149.45325443786982,7.8,8.55,10.466666666666667,0.0
0.0,10.299999999999999,0.0,9.0,0.0,36.0,0.0,2.099999999999998,0.0,0.0,30.0,18.9,0.9000000000000004,0.0,8.246153846153845,147.09940828402367,7.65,8.024999999999999,9.733333333333334,0.0
0.0,9.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,0.0,30.0,18.0,0.0,0.0,7.846153846153846,144.74556213017752,7.5,7.5,9.0,0.0
0.0,8.1,0.0,9.0,0.0,34.2,0.0,0.0,0.0,0.0,28.8,31.5,0.9,0.4,8.653846153846153,291.2165680473372,7.35,7.2,13.2,0.1
0.0,7.2,0.0,9.0,0.0,32.4,0.0,0.0,0.0,0.0,27.6,45.0,1.8,0.8,9.461538461538462,437.68757396449695,7.2,6.9,17.4,0.2
0.0,6.3,0.0,9.0,0.0,30.6,0.0,0.0,0.0,0.0,26.4,58.5,2.7,1.2000000000000002,10.26923076923077,584.1585798816567,7.05,6.6,21.6,0.30000000000000004
0.0,5.4,0.0,9.0,0.0,28.8,0.0,0.0,0.0,0.0,25.2,72.0,3.6,1.6,11.076923076923077,730.6295857988164,6.9,6.3,25.8,0.4
0.0,4.5,0.0,9.0,0.0,27.0,0.0,0.0,0.0,0.0,24.0,85.5,4.5,2.0,11.884615384615383,877.1005917159761,6.75,6.0,30.0,0.5
0.0,3.5999999999999996,0.0,9.0,0.0,25.2,0.0,0.0,0.0,0.0,22.8,99.0,5.4,2.4000000000000004,12.692307692307693,1023.5715976331359,6.6,5.7,34.2,0.6000000000000001
0.0,2.7,0.0,9.0,0.0,23.4,0.0,0.0,0.0,0.0,21.6,112.5,6.3,2.8000000000000003,13.5,1170.0426035502956,6.45,5.4,38.400000000000006,0.7000000000000001
0.0,1.7999999999999998,0.0,9.0,0.0,21.6,0.0,0.0,0.0,0.0,20.4,126.0,7.2,3.2,14.307692307692307,1316.5136094674554,6.3,5.1,42.6,0.8
0.0,0.9000000000000004,0.0,9.0,0.0,19.8,0.0,0.0,0.0,0.0,19.200000000000003,139.5,8.1,3.6,15.115384615384615,1462.9846153846152,6.15,4.800000000000001,46.800000000000004,0.9
0.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,0.0,0.0,18.0,153.0,9.0,4.0,15.923076923076923,1609.4556213017747,6.0,4.5,51.0,1.0
0.4,0.0,0.0,9.0,0.0,17.1,0.0,0.0,0.0,0.0,18.9,598.5,18.0,4.5,50.915384615384625,151482.41538461536,7.416666666666667,4.725,199.5,1.125
0.8,0.0,0.0,9.0,0.0,16.2,0.0,0.0,0.0,0.0,19.8,1044.0,27.0,5.0,85.90769230769232,301355.37514792895,8.833333333333334,4.95,348.0,1.25
1.2000000000000002,0.0,0.0,9.0,0.0,15.3,0.0,0.0,0.0,0.0,20.7,1489.5,36.0,5.5,120.90000000000002,451228.33491124253,10.25,5.175,496.5,1.375
1.6,0.0,0.0,9.0,0.0,14.4,0.0,0.0,0.0,0.0,21.6,1935.0,45.0,6.0,155.89230769230772,601101.2946745561,11.666666666666668,5.4,645.0,1.5
2.0,0.0,0.0,9.0,0.0,13.5,0.0,0.0,0.0,0.0,22.5,2380.5,54.0,6.5,190.88461538461542,750974.2544378698,13.083333333333334,5.625,793.5,1.625
2.4000000000000004,0.0,0.0,9.0,0.0,12.6,0.0,0.0,0.0,0.0,23.4,2826.0,63.0,7.0,225.87692307692313,900847.2142011833,14.5,5.85,942.0,1.75
2.8000000000000003,0.0,0.0,9.0,0.0,11.7,0.0,0.0,0.0,0.0,24.3,3271.5,72.0,7.5,260.8692307692308,1050720.1739644967,15.916666666666668,6.075,1090.5,1.875
3.2,0.0,0.0,9.0,0.0,10.8,0.0,0.0,0.0,0.0,25.2,3717.0,81.0,8.0,295.8615384615385,1200593.1337278103,17.333333333333336,6.3,1239.0,2.0
3.6,0.0,0.0,9.0,0.0,9.9,0.0,0.0,0.0,0.0,26.1,4162.5,90.0,8.5,330.8538461538462,1350466.093491124,18.75,6.525,1387.5,2.125
4.0,0.0,0.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,4608.0,99.0,9.0,365.84615384615387,1500339.0532544374,20.166666666666668,6.75,1536.0,2.25
3.6,0.9,0.0,9.0,0.0,9.9,0.0,0.0,0.0,0.0,450.3,4300.2,93.6,8.5,374.42307692307696,1487532.663905325,19.35,112.575,1433.7,2.125
3.2,1.8,0.0,9.0,0.0,10.8,0.0,0.0,0.0,0.0,873.6,3992.4,88.2,8.0,383.0,1474726.2745562126,18.533333333333335,218.4,1331.4,2.0
2.8,2.7,0.0,9.0,0.0,11.7,0.0,0.0,0.0,0.0,1296.9,3684.6,82.8,7.5,391.5769230769231,1461919.8852071003,17.71666666666667,324.225,1229.1,1.875
