S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
5.4,9.0,9.0,0.0,27.0,7.2,0.0,3.6,10.8,0.0,9.0,26.4,0.0,2.4,8.26153846153846,92.66272189349112,10.05,4.5,9.0,0.6
4.5,9.0,9.0,0.0,27.0,9.0,0.0,4.5,9.0,0.0,9.0,25.5,0.0,2.0,8.192307692307692,90.26627218934911,9.9375,4.5,9.0,0.5
3.5999999999999996,9.0,9.0,0.0,27.0,10.8,0.0,5.4,7.199999999999999,0.0,9.0,24.6,0.0,1.5999999999999996,8.123076923076923,87.8698224852071,9.825,4.5,9.0,0.3999999999999999
2.7,9.0,9.0,0.0,27.0,12.6,0.0,6.3,5.4,0.0,9.0,23.7,0.0,1.1999999999999997,8.053846153846154,85.47337278106508,9.7125,4.5,9.0,0.29999999999999993
1.7999999999999998,9.0,9.0,0.0,27.0,14.4,0.0,7.2,3.5999999999999996,0.0,9.0,22.8,0.0,0.7999999999999998,7.984615384615385,83.07692307692307,9.6,4.5,9.0,0.19999999999999996
0.9000000000000004,9.0,9.0,0.0,27.0,16.2,0.0,8.1,1.8000000000000007,0.0,9.0,21.9,0.0,0.3999999999999999,7.915384615384615,80.68047337278107,9.4875,4.5,9.0,0.09999999999999998
0.0,9.0,9.0,0.0,27.0,18.0,0.0,9.0,0.0,0.0,9.0,21.0,0.0,0.0,7.846153846153846,78.28402366863905,9.375,4.5,9.0,0.0
5.1,9.6,9.9,0.9,25.2,18.0,0.0,9.9,5.1,0.0,9.9,18.9,0.0,1.0,8.653846153846153,98.06272189349113,9.6375,6.45,9.6,0.25
10.2,10.2,10.8,1.8,23.4,18.0,0.0,10.8,10.2,0.0,10.8,16.8,0.0,2.0,9.461538461538462,117.8414201183432,9.9,8.4,10.2,0.5
15.299999999999999,10.8,11.7,2.7,21.6,18.0,0.0,11.7,15.299999999999999,0.0,11.7,14.7,0.0,3.0,10.26923076923077,137.62011834319526,10.1625,10.35,10.8,0.75
20.4,11.4,12.6,3.6,19.8,18.0,0.0,12.6,20.4,0.0,12.6,12.6,0.0,4.0,11.076923076923077,157.39881656804735,10.425,12.3,11.4,1.0
25.5,12.0,13.5,4.5,18.0,18.0,0.0,13.5,25.5,0.0,13.5,10.5,0.0,5.0,11.884615384615383,177.17751479289944,10.6875,14.25,12.0,1.25
30.599999999999998,12.6,14.4,5.4,16.2,18.0,0.0,14.4,30.599999999999998,0.0,14.4,8.399999999999999,0.0,6.0,12.692307692307693,196.9562130177515,10.95,16.2,12.6,1.5
35.699999999999996,13.2,15.3,6.3,14.4,18.0,0.0,15.3,35.699999999999996,0.0,15.3,6.299999999999999,0.0,7.0,13.5,216.73491124260357,11.2125,18.15,13.2,1.75
40.8,13.8,16.2,7.2,12.6,18.0,0.0,16.2,40.8,0.0,16.2,4.199999999999999,0.0,8.0,14.307692307692307,236.51360946745564,11.475,20.1,13.8,2.0
45.9,14.399999999999999,17.1,8.1,10.8,18.0,0.0,17.1,45.9,0.0,17.1,2.099999999999998,0.0,9.0,15.115384615384615,256.2923076923077,11.7375,22.05,14.399999999999999,2.25
51.0,15.0,18.0,9.0,9.0,18.0,0.0,18.0,51.0,0.0,18.0,0.0,0.0,10.0,15.923076923076923,276.0710059171598,12.0,24.0,15.0,2.5
51.0,16.5,17.1,8.1,9.0,19.0,0.0,17.1,50.1,0.0,18.0,0.0,0.0,11.1,15.838461538461539,276.624852071006,12.0125,23.325,16.5,2.775
51.0,18.0,16.2,7.2,9.0,20.0,0.0,16.2,49.2,0.0,18.0,0.0,0.0,12.2,15.753846153846155,277.1786982248521,12.025,22.65,18.0,3.05
51.0,19.5,15.3,6.3,9.0,21.0,0.0,15.3,48.3,0.0,18.0,0.0,0.0,13.3,15.669230769230769,277.73254437869826,12.0375,21.975,19.5,3.325
51.0,21.0,14.4,5.4,9.0,22.0,0.0,14.4,47.4,0.0,18.0,0.0,0.0,14.4,15.584615384615384,278.2863905325444,12.05,21.3,21.0,3.6
51.0,22.5,13.5,4.5,9.0,23.0,0.0,13.5,46.5,0.0,18.0,0.0,0.0,15.5,15.5,278.84023668639054,12.0625,20.625,22.5,3.875
51.0,24.0,12.6,3.5999999999999996,9.0,24.0,0.0,12.6,45.6,0.0,18.0,0.0,0.0,16.6,15.415384615384616,279.3940828402367,12.075,19.95,24.0,4.15
51.0,25.5,11.7,2.7,9.0,25.0,0.0,11.7,44.7,0.0,18.0,0.0,0.0,17.700000000000003,15.330769230769231,279.9479289940828,12.0875,19.275,25.5,4.425000000000001
51.0,27.0,10.8,1.7999999999999998,9.0,26.0,0.0,10.8,43.8,0.0,18.0,0.0,0.0,18.8,15.246153846153845,280.501775147929,12.1,18.6,27.0,4.7
51.0,28.5,9.9,0.9000000000000004,9.0,27.0,0.0,9.9,42.9,0.0,18.0,0.0,0.0,19.9,15.161538461538461,281.0556213017751,12.1125,17.925,28.5,4.975
51.0,30.0,9.0,0.0,9.0,28.0,0.0,9.0,42.0,0.0,18.0,0.0,0.0,21.0,15.076923076923077,281.60946745562126,12.125,17.25,30.0,5.25
49.5,27.9,8.1,0.0,9.4,29.1,0.0,9.0,37.8,2.7,16.2,0.0,2.1,20.8,14.753846153846153,272.6307692307692,12.1625,16.65,27.9,5.2
48.0,25.8,7.2,0.0,9.8,30.2,0.0,9.0,33.6,5.4,14.4,0.0,4.2,20.6,14.430769230769231,263.6520710059171,12.2,16.05,25.8,5.15
46.5,23.7,6.3,0.0,10.2,31.3,0.0,9.0,29.4,8.100000000000001,12.6,0.0,6.300000000000001,20.4,14.107692307692307,254.67337278106504,12.2375,15.45,23.7,5.1
45.0,21.6,5.4,0.0,10.6,32.4,0.0,9.0,25.2,10.8,10.8,0.0,8.4,20.2,13.784615384615385,245.694674556213,12.275,14.85,21.6,5.05
43.5,19.5,4.5,0.0,11.0,33.5,0.0,9.0,21.0,13.5,9.0,0.0,10.5,20.0,13.461538461538462,236.7159763313609,12.3125,14.25,19.5,5.0
42.0,17.4,3.5999999999999996,0.0,11.4,34.6,0.0,9.0,16.799999999999997,16.200000000000003,7.199999999999999,0.0,12.600000000000001,19.8,13.138461538461538,227.73727810650882,12.35,13.65,17.4,4.95
40.5,15.299999999999999,2.7,0.0,11.8,35.7,0.0,9.0,12.599999999999998,18.900000000000002,5.4,0.0,14.700000000000001,19.6,12.815384615384616,218.75857988165677,12.3875,13.05,15.299999999999999,4.9
39.0,13.2,1.7999999999999998,0.0,12.2,36.8,0.0,9.0,8.399999999999999,21.6,3.5999999999999996,0.0,16.8,19.4,12.492307692307692,209.7798816568047,12.425,12.45,13.2,4.85
37.5,11.099999999999998,0.9000000000000004,0.0,12.6,37.9,0.0,9.0,4.199999999999996,24.3,1.8000000000000007,0.0,18.900000000000002,19.2,12.16923076923077,200.8011834319526,12.4625,11.850000000000001,11.099999999999998,4.8
36.0,9.0,0.0,0.0,13.0,39.0,0.0,9.0,0.0,27.0,0.0,0.0,21.0,19.0,11.846153846153847,191.82248520710056,12.5,11.25,9.0,4.75
36.6,8.1,0.0,0.0,12.6,35.1,0.0,20.4,0.0,32.7,38.1,64.2,21.9,18.9,20.746153846153845,3634.5301775147936,25.575,14.25,8.1,4.725
37.2,7.2,0.0,0.0,12.2,31.2,0.0,31.8,0.0,38.4,76.2,128.4,22.8,18.8,29.646153846153847,7077.237869822487,38.65,17.25,7.2,4.7
37.8,6.3,0.0,0.0,11.8,27.3,0.0,43.2,0.0,44.1,114.30000000000001,192.60000000000002,23.7,18.7,38.54615384615385,10519.945562130179,51.724999999999994,20.25,6.3,4.675
38.4,5.4,0.0,0.0,11.4,23.4,0.0,54.6,0.0,49.8,152.4,256.8,24.6,18.6,47.44615384615385,13962.653254437872,64.8,23.25,5.4,4.65
39.0,4.5,0.0,0.0,11.0,19.5,0.0,66.0,0.0,55.5,190.5,321.0,25.5,18.5,56.34615384615385,17405.360946745564,77.875,26.25,4.5,4.625
39.6,3.5999999999999996,0.0,0.0,10.6,15.600000000000001,0.0,77.4,0.0,61.2,228.60000000000002,385.20000000000005,26.4,18.4,65.24615384615385,20848.068639053257,90.94999999999999,29.25,3.5999999999999996,4.6
40.2,2.7,0.0,0.0,10.2,11.7,0.0,88.8,0.0,66.9,266.7,449.40000000000003,27.3,18.3,74.14615384615385,24290.77633136095,104.02499999999999,32.25,2.7,4.575
40.8,1.7999999999999998,0.0,0.0,9.8,7.800000000000001,0.0,100.2,0.0,72.6,304.8,513.6,28.2,18.2,83.04615384615386,27733.484023668643,117.1,35.25,1.7999999999999998,4.55
41.4,0.9000000000000004,0.0,0.0,9.4,3.8999999999999986,0.0,111.60000000000001,0.0,78.30000000000001,342.90000000000003,577.8000000000001,29.1,18.1,91.94615384615386,31176.191715976336,130.175,38.25,0.9000000000000004,4.525
42.0,0.0,0.0,0.0,9.0,0.0,0.0,123.0,0.0,84.0,381.0,642.0,30.0,18.0,100.84615384615384,34618.89940828403,143.25,41.25,0.0,4.5
39.6,0.0,0.4,0.0,13.2,0.0,0.0,345.9,0.9,293.1,470.1,584.7,27.9,18.0,136.6,101594.41775147931,173.7375,96.475,0.0,4.5
37.2,0.0,0.8,0.0,17.4,0.0,0.0,568.8,1.8,502.2,559.2,527.4,25.8,18.0,172.35384615384615,168569.9360946746,204.225,151.7,0.0,4.5
34.8,0.0,1.2000000000000002,0.0,21.6,0.0,0.0,791.7,2.7,711.3,648.3,470.1,23.7,18.0,208.1076923076923,235545.4544378699,234.7125,206.925,0.0,4.5
32.4,0.0,1.6,0.0,25.8,0.0,0.0,1014.6,3.6,920.4,737.4,412.8,21.6,18.0,243.86153846153846,302520.9727810652,265.2,262.15,0.0,4.5
30.0,0.0,2.0,0.0,30.0,0.0,0.0,1237.5,4.5,1129.5,826.5,355.5,19.5,18.0,279.61538461538464,369496.49112426053,295.6875,317.375,0.0,4.5
27.6,0.0,2.4000000000000004,0.0,34.2,0.0,0.0,1460.4,5.4,1338.6,915.5999999999999,298.20000000000005,17.4,18.0,315.36923076923074,436472.0094674558,326.175,372.6,0.0,4.5
25.2,0.0,2.8000000000000003,0.0,38.400000000000006,0.0,0.0,1683.3,6.3,1547.7,1004.6999999999999,240.90000000000003,15.299999999999999,18.0,351.12307692307695,503447.52781065105,356.6625,427.825,0.0,4.5
22.8,0.0,3.2,0.0,42.6,0.0,0.0,1906.2,7.2,1756.8,1093.8,183.60000000000002,13.2,18.0,386.87692307692305,570423.0461538463,387.15,483.05,0.0,4.5
20.400000000000002,0.0,3.6,0.0,46.800000000000004,0.0,0.0,2129.1000000000004,8.1,1965.8999999999999,1182.9,126.30000000000007,11.099999999999998,18.0,422.63076923076926,637398.5644970416,417.6375,538.2750000000001,0.0,4.5
18.0,0.0,4.0,0.0,51.0,0.0,0.0,2352.0,9.0,2175.0,1272.0,69.0,9.0,18.0,458.38461538461536,704374.0828402368,448.125,593.5,0.0,4.5
18.0,0.0,3.6,0.0,48.9,7.5,0.0,2761.8,9.9,2025.6,1288.8,132.0,10.2,18.0,485.09999999999997,924650.499408284,440.3625,695.85,0.0,4.5
18.0,0.0,3.2,0.0,46.8,15.0,0.0,3171.6,10.8,1876.2,1305.6,195.0,11.4,18.0,511.8153846153846,1144926.915976331,432.6,798.2,0.0,4.5
18.0,0.0,2.8,0.0,44.7,22.5,0.0,3581.4,11.7,1726.8,1322.4,258.0,12.6,18.0,538.5307692307692,1365203.3325443782,424.8375,900.55,0.0,4.5
18.0,0.0,2.4,0.0,42.6,30.0,0.0,3991.2,12.6,1577.4,1339.2,321.0,13.8,18.0,565.2461538461538,1585479.7491124254,417.075,1002.9,0.0,4.5
18.0,0.0,2.0,0.0,40.5,37.5,0.0,4401.0,13.5,1428.0,1356.0,384.0,15.0,18.0,591.9615384615385,1805756.1656804725,409.3125,1105.25,0.0,4.5
18.0,0.0,1.5999999999999996,0.0,38.4,45.0,0.0,4810.8,14.4,1278.6,1372.8,447.0,16.2,18.0,618.676923076923,2026032.5822485196,401.55,1207.6,0.0,4.5
18.0,0.0,1.1999999999999997,0.0,36.3,52.5,0.0,5220.6,15.3,1129.2,1389.6,510.0,17.4,18.0,645.3923076923077,2246308.9988165665,393.7875,1309.9499999999998,0.0,4.5
18.0,0.0,0.7999999999999998,0.0,34.2,60.0,0.0,5630.4,16.2,979.8,1406.4,573.0,18.6,18.0,672.1076923076923,2466585.415384614,386.025,1412.3,0.0,4.5
18.0,0.0,0.3999999999999999,0.0,32.099999999999994,67.5,0.0,6040.200000000001,17.1,830.3999999999999,1423.2,636.0,19.799999999999997,18.0,698.8230769230769,2686861.8319526613,378.2625,1514.65,0.0,4.5
18.0,0.0,0.0,0.0,30.0,75.0,0.0,6450.0,18.0,681.0,1440.0,699.0,21.0,18.0,725.5384615384615,2907138.248520708,370.5,1617.0,0.0,4.5
19.2,0.0,0.0,1.8,30.0,75.0,0.0,5869.5,16.2,669.0,1386.0,1299.3,22.8,22.8,722.2153846153847,2925932.5065088742,437.2875,1472.625,0.0,5.7
20.4,0.0,0.0,3.6,30.0,75.0,0.0,5289.0,14.4,657.0,1332.0,1899.6,24.6,27.6,718.8923076923077,2944726.7644970403,504.075,1328.25,0.0,6.9
21.6,0.0,0.0,5.4,30.0,75.0,0.0,4708.5,12.6,645.0,1278.0,2499.8999999999996,26.4,32.4,715.5692307692308,2963521.022485206,570.8625,1183.875,0.0,8.1
22.8,0.0,0.0,7.2,30.0,75.0,0.0,4128.0,10.8,633.0,1224.0,3100.2,28.2,37.2,712.2461538461538,2982315.280473372,637.65,1039.5,0.0,9.3
24.0,0.0,0.0,9.0,30.0,75.0,0.0,3547.5,9.0,621.0,1170.0,3700.5,30.0,42.0,708.9230769230769,3001109.538461538,704.4375,895.125,0.0,10.5
25.2,0.0,0.0,10.8,30.0,75.0,0.0,2967.0,7.199999999999999,609.0,1116.0,4300.799999999999,31.8,46.8,705.6,3019903.796449704,771.2249999999999,750.75,0.0,11.7
26.4,0.0,0.0,12.6,30.0,75.0,0.0,2386.5,5.4,597.0,1062.0,4901.099999999999,33.6,51.6,702.276923076923,3038698.05443787,838.0124999999999,606.375,0.0,12.9
27.6,0.0,0.0,14.4,30.0,75.0,0.0,1806.0,3.5999999999999996,585.0,1008.0,5501.4,35.4,56.4,698.9538461538461,3057492.3124260358,904.8,462.0,0.0,14.1
28.799999999999997,0.0,0.0,16.2,30.0,75.0,0.0,1225.5,1.8000000000000007,573.0,954.0,6101.7,37.2,61.199999999999996,695.6307692307691,3076286.570414202,971.5875,317.625,0.0,15.299999999999999
30.0,0.0,0.0,18.0,30.0,75.0,0.0,645.0,0.0,561.0,900.0,6702.0,39.0,66.0,692.3076923076923,3095080.828402368,1038.375,173.25,0.0,16.5
30.0,0.0,0.0,24.6,30.0,74.8,0.0,985.8,0.0,557.4,868.2,6198.3,47.4,70.8,678.1923076923076,2907831.820118344,972.0125,260.1,0.0,17.7
30.0,0.0,0.0,31.2,30.0,74.6,0.0,1326.6,0.0,553.8,836.4,5694.6,55.8,75.6,664.0769230769231,2720582.8118343204,905.65,346.95,0.0,18.9
30.0,0.0,0.0,37.8,30.0,74.4,0.0,1667.4,0.0,550.2,804.6,5190.9,64.2,80.4,649.9615384615385,2533333.8035502965,839.2875,433.79999999999995,0.0,20.1
30.0,0.0,0.0,44.4,30.0,74.2,0.0,2008.2,0.0,546.6,772.8,4687.2,72.6,85.2,635.8461538461538,2346084.7952662725,772.925,520.65,0.0,21.3
30.0,0.0,0.0,51.0,30.0,74.0,0.0,2349.0,0.0,543.0,741.0,4183.5,81.0,90.0,621.7307692307693,2158835.786982249,706.5625,607.5,0.0,22.5
30.0,0.0,0.0,57.599999999999994,30.0,73.8,0.0,2689.8,0.0,539.4,709.2,3679.8,89.4,94.8,607.6153846153846,1971586.778698225,640.2,694.3499999999999,0.0,23.7
30.0,0.0,0.0,64.19999999999999,30.0,73.6,0.0,3030.6,0.0,535.8,677.4,3176.1,97.80000000000001,99.6,593.5,1784337.7704142013,573.8375000000001,781.1999999999999,0.0,24.9
30.0,0.0,0.0,70.8,30.0,73.4,0.0,3371.4,0.0,532.2,645.6,2672.4,106.2,104.4,579.3846153846154,1597088.7621301776,507.475,868.05,0.0,26.1
30.0,0.0,0.0,77.4,30.0,73.2,0.0,3712.2000000000003,0.0,528.6,613.8,2168.7,114.60000000000001,109.19999999999999,565.2692307692308,1409839.7538461538,441.11250000000007,954.9,0.0,27.299999999999997
30.0,0.0,0.0,84.0,30.0,73.0,0.0,4053.0,0.0,525.0,582.0,1665.0,123.0,114.0,551.1538461538462,1222590.7455621301,374.75,1041.75,0.0,28.5
28.5,0.0,1.8,84.0,35.7,98.4,0.0,4057.2,0.0,668.1,586.2,1590.0,155.4,117.7,561.9461538461538,1227227.847337278,391.725,1042.875,0.0,29.425
27.0,0.0,3.6,84.0,41.4,123.8,0.0,4061.4,0.0,811.2,590.4,1515.0,187.8,121.4,572.7384615384616,1231864.949112426,408.7,1044.0,0.0,30.35
25.5,0.0,5.4,84.0,47.1,149.2,0.0,4065.6,0.0,954.3,594.6,1440.0,220.2,125.1,583.5307692307692,1236502.050887574,425.675,1045.125,0.0,31.275
24.0,0.0,7.2,84.0,52.8,174.6,0.0,4069.8,0.0,1097.4,598.8,1365.0,252.6,128.8,594.323076923077,1241139.152662722,442.65,1046.25,0.0,32.2
22.5,0.0,9.0,84.0,58.5,200.0,0.0,4074.0,0.0,1240.5,603.0,1290.0,285.0,132.5,605.1153846153846,1245776.2544378699,459.625,1047.375,0.0,33.125
21.0,0.0,10.8,84.0,64.2,225.39999999999998,0.0,4078.2,0.0,1383.6,607.2,1215.0,317.4,136.2,615.9076923076923,1250413.3562130178,476.6,1048.5,0.0,34.05
19.5,0.0,12.6,84.0,69.9,250.79999999999998,0.0,4082.4,0.0,1526.6999999999998,611.4,1140.0,349.79999999999995,139.9,626.7,1255050.4579881658,493.57500000000005,1049.625,0.0,34.975
18.0,0.0,14.4,84.0,75.6,276.2,0.0,4086.6,0.0,1669.8,615.6,1065.0,382.2,143.6,637.4923076923077,1259687.5597633137,510.55,1050.75,0.0,35.9
16.5,0.0,16.2,84.0,81.30000000000001,301.6,0.0,4090.8,0.0,1812.8999999999999,619.8,990.0,414.59999999999997,147.3,648.2846153846154,1264324.6615384617,527.525,1051.875,0.0,36.825
15.0,0.0,18.0,84.0,87.0,327.0,0.0,4095.0,0.0,1956.0,624.0,915.0,447.0,151.0,659.0769230769231,1268961.7633136096,544.5,1053.0,0.0,37.75
15.6,0.0,18.0,81.1,103.2,345.6,0.0,3947.4,0.0,1832.1,616.5,881.1,459.9,154.8,638.5,1188187.2852071007,529.8,1015.525,0.0,38.7
16.2,0.0,18.0,78.2,119.4,364.2,0.0,3799.8,0.0,1708.2,609.0,847.2,472.8,158.6,617.9230769230769,1107412.807100592,515.1,978.05,0.0,39.65
16.8,0.0,18.0,75.3,135.6,382.8,0.0,3652.2,0.0,1584.3,601.5,813.3,485.7,162.4,597.3461538461538,1026638.328994083,500.4,940.575,0.0,40.6
17.4,0.0,18.0,72.4,151.8,401.4,0.0,3504.6,0.0,1460.4,594.0,779.4,498.6,166.2,576.7692307692308,945863.850887574,485.7,903.1,0.0,41.55
18.0,0.0,18.0,69.5,168.0,420.0,0.0,3357.0,0.0,1336.5,586.5,745.5,511.5,170.0,556.1923076923077,865089.3727810652,471.0,865.625,0.0,42.5
18.6,0.0,18.0,66.6,184.2,438.6,0.0,3209.4,0.0,1212.6,579.0,711.6,524.4,173.8,535.6153846153846,784314.8946745563,456.3,828.15,0.0,43.45
19.2,0.0,18.0,63.7,200.39999999999998,457.20000000000005,0.0,3061.8,0.0,1088.6999999999998,571.5,677.7,537.3,177.6,515.0384615384615,703540.4165680474,441.6,790.675,0.0,44.4
19.8,0.0,18.0,60.8,216.6,475.8,0.0,2914.2,0.0,964.8,564.0,643.8,550.2,181.4,494.46153846153845,622765.9384615385,426.9,753.2,0.0,45.35
20.4,0.0,18.0,57.900000000000006,232.79999999999998,494.4,0.0,2766.6000000000004,0.0,840.8999999999999,556.5,609.9000000000001,563.1,185.2,473.8846153846154,541991.4603550297,412.20000000000005,715.7249999999999,0.0,46.3
21.0,0.0,18.0,55.0,249.0,513.0,0.0,2619.0,0.0,717.0,549.0,576.0,576.0,189.0,453.3076923076923,461216.9822485207,397.5,678.25,0.0,47.25
22.8,0.0,20.2,56.7,252.9,492.9,0.0,2370.9,0.0,672.6,508.5,541.2,578.1,183.0,424.3692307692308,417879.70650887577,380.775,617.65,0.0,45.75
24.6,0.0,22.4,58.4,256.8,472.8,0.0,2122.8,0.0,628.2,468.0,506.4,580.2,177.0,395.4307692307693,374542.43076923076,364.05,557.05,0.0,44.25
26.4,0.0,24.6,60.1,260.7,452.7,0.0,1874.7,0.0,583.8,427.5,471.6,582.3,171.0,366.4923076923077,331205.1550295858,347.325,496.45,0.0,42.75
28.2,0.0,26.8,61.8,264.6,432.6,0.0,1626.6,0.0,539.4,387.0,436.8,584.4,165.0,337.55384615384617,287867.8792899408,330.6,435.85,0.0,41.25
30.0,0.0,29.0,63.5,268.5,412.5,0.0,1378.5,0.0,495.0,346.5,402.0,586.5,159.0,308.61538461538464,244530.60355029587,313.875,375.25,0.0,39.75
31.8,0.0,31.200000000000003,65.2,272.4,392.4,0.0,1130.4,0.0,450.6,306.0,367.20000000000005,588.6,153.0,279.6769230769231,201193.32781065092,297.15,314.65,0.0,38.25
33.6,0.0,33.400000000000006,66.9,276.3,372.29999999999995,0.0,882.3,0.0,406.2,265.5,332.40000000000003,590.7,147.0,250.73846153846156,157856.05207100592,280.42499999999995,254.05,0.0,36.75
35.4,0.0,35.6,68.6,280.2,352.2,0.0,634.2,0.0,361.8,225.0,297.6,592.8,141.0,221.80000000000004,114518.77633136098,263.7,193.45,0.0,35.25
37.2,0.0,37.8,70.3,284.1,332.1,0.0,386.0999999999999,0.0,317.40000000000003,184.5,262.8,594.9,135.0,192.8615384615385,71181.50059171603,246.975,132.85000000000002,0.0,33.75
39.0,0.0,40.0,72.0,288.0,312.0,0.0,138.0,0.0,273.0,144.0,228.0,597.0,129.0,163.92307692307693,27844.224852071013,230.25,72.25,0.0,32.25
39.0,0.0,37.8,82.5,279.0,302.1,0.0,130.8,4.5,261.0,147.6,211.5,593.7,123.0,160.73076923076923,27178.95621301776,224.925,72.525,0.0,30.75
39.0,0.0,35.6,93.0,270.0,292.2,0.0,123.6,9.0,249.0,151.2,195.0,590.4,117.0,157.53846153846155,26513.687573964504,219.6,72.8,0.0,29.25
39.0,0.0,33.4,103.5,261.0,282.3,0.0,116.4,13.5,237.0,154.8,178.5,587.1,111.0,154.34615384615387,25848.418934911246,214.275,73.075,0.0,27.75
39.0,0.0,31.2,114.0,252.0,272.4,0.0,109.2,18.0,225.0,158.4,162.0,583.8,105.0,151.15384615384616,25183.15029585799,208.95,73.35,0.0,26.25
39.0,0.0,29.0,124.5,243.0,262.5,0.0,102.0,22.5,213.0,162.0,145.5,580.5,99.0,147.96153846153845,24517.881656804737,203.625,73.625,0.0,24.75
