S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
27.0,0.0,9.0,9.0,36.0,168.0,0.0,7026.0,0.0,318.0,1419.0,198.0,120.0,559.0,717.6923076923077,3451331.2899408285,342.5,1447.8,18.0,139.75
25.2,0.0,8.1,14.4,46.2,195.3,0.0,6519.6,0.0,349.5,1293.3,180.0,132.0,597.3,674.123076923077,3133260.191715976,325.8,1353.84,19.8,149.325
23.4,0.0,7.2,19.8,56.4,222.6,0.0,6013.2,0.0,381.0,1167.6,162.0,144.0,635.6,630.5538461538462,2815189.093491124,309.1,1259.8799999999999,21.6,158.9
21.6,0.0,6.3,25.200000000000003,66.6,249.9,0.0,5506.8,0.0,412.5,1041.9,144.0,156.0,673.9,586.9846153846154,2497117.995266272,292.4,1165.92,23.4,168.475
19.8,0.0,5.4,30.6,76.8,277.2,0.0,5000.4,0.0,444.0,916.2,126.0,168.0,712.2,543.4153846153847,2179046.89704142,275.7,1071.96,25.2,178.05
18.0,0.0,4.5,36.0,87.0,304.5,0.0,4494.0,0.0,475.5,790.5,108.0,180.0,750.5,499.84615384615387,1860975.7988165678,259.0,978.0,27.0,187.625
16.2,0.0,3.5999999999999996,41.400000000000006,97.19999999999999,331.8,0.0,3987.6000000000004,0.0,507.0,664.8,90.0,192.0,788.8,456.27692307692314,1542904.7005917158,242.3,884.04,28.8,197.2
14.4,0.0,2.7,46.800000000000004,107.39999999999999,359.1,0.0,3481.2000000000003,0.0,538.5,539.1,72.0,204.0,827.0999999999999,412.70769230769235,1224833.6023668637,225.60000000000002,790.08,30.6,206.77499999999998
12.6,0.0,1.7999999999999998,52.2,117.6,386.4,0.0,2974.8,0.0,570.0,413.4,54.0,216.0,865.4,369.13846153846157,906762.5041420115,208.9,696.12,32.4,216.35
10.8,0.0,0.9000000000000004,57.6,127.8,413.70000000000005,0.0,2468.4000000000005,0.0,601.5,287.70000000000005,36.0,228.0,903.7,325.5692307692308,588691.4059171593,192.20000000000002,602.16,34.2,225.925
9.0,0.0,0.0,63.0,138.0,441.0,0.0,1962.0,0.0,633.0,162.0,18.0,240.0,942.0,282.0,270620.3076923077,175.5,508.2,36.0,235.5
9.0,1.5,2.7,63.0,154.2,441.0,0.0,2211.0,0.9,638.1,159.3,19.2,252.3,922.2,304.0153846153846,377793.35147928994,178.3,562.0799999999999,36.0,230.55
9.0,3.0,5.4,63.0,170.4,441.0,0.0,2460.0,1.8,643.2,156.6,20.4,264.6,902.4,326.03076923076924,484966.3952662721,181.1,615.96,36.0,225.6
9.0,4.5,8.100000000000001,63.0,186.6,441.0,0.0,2709.0,2.7,648.3,153.9,21.6,276.9,882.6,348.04615384615386,592139.4390532544,183.9,669.8399999999999,36.0,220.65
9.0,6.0,10.8,63.0,202.8,441.0,0.0,2958.0,3.6,653.4,151.2,22.8,289.2,862.8,370.0615384615385,699312.4828402365,186.7,723.72,36.0,215.7
9.0,7.5,13.5,63.0,219.0,441.0,0.0,3207.0,4.5,658.5,148.5,24.0,301.5,843.0,392.0769230769231,806485.5266272188,189.5,777.5999999999999,36.0,210.75
9.0,9.0,16.200000000000003,63.0,235.2,441.0,0.0,3456.0,5.4,663.6,145.8,25.2,313.8,823.2,414.09230769230766,913658.5704142011,192.3,831.48,36.0,205.8
9.0,10.5,18.900000000000002,63.0,251.39999999999998,441.0,0.0,3705.0,6.3,668.7,143.1,26.4,326.1,803.4,436.1076923076923,1020831.6142011832,195.1,885.3599999999999,36.0,200.85
9.0,12.0,21.6,63.0,267.6,441.0,0.0,3954.0,7.2,673.8,140.4,27.6,338.4,783.6,458.1230769230769,1128004.6579881655,197.9,939.24,36.0,195.9
9.0,13.5,24.3,63.0,283.79999999999995,441.0,0.0,4203.0,8.1,678.9,137.7,28.799999999999997,350.7,763.8,480.1384615384615,1235177.7017751476,200.7,993.1199999999999,36.0,190.95
9.0,15.0,27.0,63.0,300.0,441.0,0.0,4452.0,9.0,684.0,135.0,30.0,363.0,744.0,502.15384615384613,1342350.74556213,203.5,1047.0,36.0,186.0
9.0,14.4,29.7,58.5,300.0,445.9,0.0,4164.6,9.0,725.1,133.5,39.6,376.2,724.2,485.03846153846155,1230221.0556213015,213.9,990.92,33.75,181.05
9.0,13.8,32.4,54.0,300.0,450.8,0.0,3877.2,9.0,766.2,132.0,49.2,389.4,704.4,467.9230769230769,1118091.3656804732,224.3,934.84,31.5,176.1
9.0,13.2,35.1,49.5,300.0,455.7,0.0,3589.8,9.0,807.3,130.5,58.8,402.6,684.6,450.80769230769226,1005961.6757396448,234.7,878.76,29.25,171.15
9.0,12.6,37.8,45.0,300.0,460.6,0.0,3302.4,9.0,848.4,129.0,68.4,415.8,664.8,433.6923076923077,893831.9857988164,245.1,822.6800000000001,27.0,166.2
9.0,12.0,40.5,40.5,300.0,465.5,0.0,3015.0,9.0,889.5,127.5,78.0,429.0,645.0,416.5769230769231,781702.2958579881,255.5,766.6,24.75,161.25
9.0,11.4,43.2,36.0,300.0,470.4,0.0,2727.6000000000004,9.0,930.6,126.0,87.6,442.2,625.2,399.46153846153845,669572.6059171597,265.9,710.52,22.5,156.3
9.0,10.8,45.900000000000006,31.5,300.0,475.3,0.0,2440.2000000000003,9.0,971.7,124.5,97.2,455.4,605.4,382.3461538461538,557442.9159763313,276.3,654.44,20.25,151.35
9.0,10.2,48.6,27.0,300.0,480.2,0.0,2152.8,9.0,1012.8,123.0,106.8,468.6,585.6,365.2307692307692,445313.226035503,286.7,598.36,18.0,146.4
9.0,9.600000000000001,51.3,22.5,300.0,485.1,0.0,1865.4,9.0,1053.9,121.5,116.39999999999999,481.8,565.8,348.11538461538464,333183.5360946746,297.1,542.28,15.75,141.45
9.0,9.0,54.0,18.0,300.0,490.0,0.0,1578.0,9.0,1095.0,120.0,126.0,495.0,546.0,331.0,221053.84615384616,307.5,486.2,13.5,136.5
9.0,9.0,52.2,18.0,291.7,504.9,0.0,1432.2,8.1,1000.5,117.9,125.1,477.0,543.9,311.2,201924.23076923078,288.1,458.0,13.5,135.975
9.0,9.0,50.4,18.0,283.4,519.8,0.0,1286.4,7.2,906.0,115.8,124.2,459.0,541.8,291.4,182794.61538461538,268.7,429.8,13.5,135.45
9.0,9.0,48.6,18.0,275.1,534.7,0.0,1140.6,6.3,811.5,113.7,123.3,441.0,539.7,271.6,163665.0,249.3,401.6,13.5,134.925
9.0,9.0,46.8,18.0,266.8,549.6,0.0,994.8,5.4,717.0,111.6,122.4,423.0,537.6,251.8,144535.38461538462,229.9,373.4,13.5,134.4
9.0,9.0,45.0,18.0,258.5,564.5,0.0,849.0,4.5,622.5,109.5,121.5,405.0,535.5,232.0,125405.76923076925,210.5,345.2,13.5,133.875
9.0,9.0,43.2,18.0,250.2,579.4,0.0,703.1999999999999,3.5999999999999996,528.0,107.4,120.6,387.0,533.4,212.2,106276.15384615386,191.10000000000002,317.0,13.5,133.35
