S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
39.0,0.0,4.0,9.0,39.0,0.0,0.0,0.0,0.0,9.0,0.0,27.0,0.0,4.0,9.76923076923077,208.33136094674555,9.375,13.0,0.0,1.0
36.9,0.0,4.5,10.8,39.0,0.0,0.0,0.0,0.0,8.1,0.9,27.0,0.0,3.6,9.784615384615385,204.30532544378696,9.375,13.05,0.0,0.9
34.8,0.0,5.0,12.6,39.0,0.0,0.0,0.0,0.0,7.2,1.8,27.0,0.0,3.2,9.8,200.2792899408284,9.375,13.1,0.0,0.8
32.7,0.0,5.5,14.4,39.0,0.0,0.0,0.0,0.0,6.3,2.7,27.0,0.0,2.8,9.815384615384616,196.25325443786983,9.375,13.15,0.0,0.7
30.6,0.0,6.0,16.2,39.0,0.0,0.0,0.0,0.0,5.4,3.6,27.0,0.0,2.4,9.830769230769231,192.22721893491124,9.375,13.2,0.0,0.6
28.5,0.0,6.5,18.0,39.0,0.0,0.0,0.0,0.0,4.5,4.5,27.0,0.0,2.0,9.846153846153847,188.20118343195264,9.375,13.25,0.0,0.5
26.4,0.0,7.0,19.8,39.0,0.0,0.0,0.0,0.0,3.5999999999999996,5.4,27.0,0.0,1.5999999999999996,9.861538461538462,184.17514792899408,9.375,13.3,0.0,0.3999999999999999
24.299999999999997,0.0,7.5,21.6,39.0,0.0,0.0,0.0,0.0,2.7,6.3,27.0,0.0,1.1999999999999997,9.876923076923077,180.14911242603551,9.375,13.35,0.0,0.29999999999999993
22.2,0.0,8.0,23.4,39.0,0.0,0.0,0.0,0.0,1.7999999999999998,7.2,27.0,0.0,0.7999999999999998,9.892307692307693,176.12307692307692,9.375,13.4,0.0,0.19999999999999996
20.099999999999998,0.0,8.5,25.2,39.0,0.0,0.0,0.0,0.0,0.9000000000000004,8.1,27.0,0.0,0.3999999999999999,9.907692307692308,172.09704142011833,9.375,13.45,0.0,0.09999999999999998
18.0,0.0,9.0,27.0,39.0,0.0,0.0,0.0,0.0,0.0,9.0,27.0,0.0,0.0,9.923076923076923,168.07100591715977,9.375,13.5,0.0,0.0
17.1,0.0,8.1,25.2,41.4,0.0,0.0,1.8,0.0,0.0,9.0,25.2,0.0,0.0,9.830769230769231,178.6792899408284,9.45,13.05,0.0,0.0
16.2,0.0,7.2,23.4,43.8,0.0,0.0,3.6,0.0,0.0,9.0,23.4,0.0,0.0,9.73846153846154,189.28757396449706,9.525,12.6,0.0,0.0
15.3,0.0,6.3,21.6,46.2,0.0,0.0,5.4,0.0,0.0,9.0,21.6,0.0,0.0,9.646153846153846,199.8958579881657,9.6,12.15,0.0,0.0
14.4,0.0,5.4,19.8,48.6,0.0,0.0,7.2,0.0,0.0,9.0,19.8,0.0,0.0,9.553846153846154,210.50414201183435,9.675,11.7,0.0,0.0
13.5,0.0,4.5,18.0,51.0,0.0,0.0,9.0,0.0,0.0,9.0,18.0,0.0,0.0,9.461538461538462,221.11242603550298,9.75,11.25,0.0,0.0
12.6,0.0,3.5999999999999996,16.2,53.4,0.0,0.0,10.8,0.0,0.0,9.0,16.2,0.0,0.0,9.36923076923077,231.7207100591716,9.825,10.8,0.0,0.0
11.7,0.0,2.7,14.4,55.8,0.0,0.0,12.6,0.0,0.0,9.0,14.4,0.0,0.0,9.276923076923078,242.32899408284027,9.9,10.35,0.0,0.0
10.8,0.0,1.7999999999999998,12.6,58.2,0.0,0.0,14.4,0.0,0.0,9.0,12.6,0.0,0.0,9.184615384615384,252.9372781065089,9.975,9.9,0.0,0.0
9.9,0.0,0.9000000000000004,10.8,60.599999999999994,0.0,0.0,16.2,0.0,0.0,9.0,10.8,0.0,0.0,9.092307692307692,263.54556213017753,10.05,9.45,0.0,0.0
9.0,0.0,0.0,9.0,63.0,0.0,0.0,18.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,274.1538461538462,10.125,9.0,0.0,0.0
9.0,0.0,0.9,8.1,63.0,0.4,0.0,17.1,0.0,0.0,9.0,8.1,0.0,0.0,8.892307692307693,273.607100591716,10.0625,8.775,0.0,0.0
9.0,0.0,1.8,7.2,63.0,0.8,0.0,16.2,0.0,0.0,9.0,7.2,0.0,0.0,8.784615384615385,273.0603550295858,10.0,8.55,0.0,0.0
9.0,0.0,2.7,6.3,63.0,1.2000000000000002,0.0,15.3,0.0,0.0,9.0,6.3,0.0,0.0,8.676923076923076,272.5136094674557,9.9375,8.325,0.0,0.0
9.0,0.0,3.6,5.4,63.0,1.6,0.0,14.4,0.0,0.0,9.0,5.4,0.0,0.0,8.569230769230769,271.9668639053255,9.875,8.1,0.0,0.0
9.0,0.0,4.5,4.5,63.0,2.0,0.0,13.5,0.0,0.0,9.0,4.5,0.0,0.0,8.461538461538462,271.4201183431953,9.8125,7.875,0.0,0.0
9.0,0.0,5.4,3.5999999999999996,63.0,2.4000000000000004,0.0,12.6,0.0,0.0,9.0,3.5999999999999996,0.0,0.0,8.353846153846154,270.87337278106514,9.75,7.65,0.0,0.0
9.0,0.0,6.3,2.7,63.0,2.8000000000000003,0.0,11.7,0.0,0.0,9.0,2.7,0.0,0.0,8.246153846153847,270.32662721893496,9.6875,7.425,0.0,0.0
9.0,0.0,7.2,1.7999999999999998,63.0,3.2,0.0,10.8,0.0,0.0,9.0,1.7999999999999998,0.0,0.0,8.138461538461538,269.77988165680483,9.625,7.2,0.0,0.0
9.0,0.0,8.1,0.9000000000000004,63.0,3.6,0.0,9.9,0.0,0.0,9.0,0.9000000000000004,0.0,0.0,8.03076923076923,269.23313609467465,9.5625,6.975,0.0,0.0
9.0,0.0,9.0,0.0,63.0,4.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,7.923076923076923,268.68639053254446,9.5,6.75,0.0,0.0
12.6,0.0,9.0,0.0,61.3,3.6,0.0,8.1,3.0,0.0,8.1,0.0,0.0,2.5,8.13076923076923,271.21775147929003,9.5,7.425,0.0,0.625
16.2,0.0,9.0,0.0,59.6,3.2,0.0,7.2,6.0,0.0,7.2,0.0,0.0,5.0,8.338461538461539,273.7491124260356,9.5,8.1,0.0,1.25
19.8,0.0,9.0,0.0,57.9,2.8,0.0,6.3,9.0,0.0,6.3,0.0,0.0,7.5,8.546153846153846,276.2804733727811,9.5,8.775,0.0,1.875
23.4,0.0,9.0,0.0,56.2,2.4,0.0,5.4,12.0,0.0,5.4,0.0,0.0,10.0,8.753846153846155,278.81183431952667,9.5,9.45,0.0,2.5
27.0,0.0,9.0,0.0,54.5,2.0,0.0,4.5,15.0,0.0,4.5,0.0,0.0,12.5,8.961538461538462,281.34319526627223,9.5,10.125,0.0,3.125
30.6,0.0,9.0,0.0,52.8,1.5999999999999996,0.0,3.5999999999999996,18.0,0.0,3.5999999999999996,0.0,0.0,15.0,9.169230769230769,283.8745562130178,9.5,10.8,0.0,3.75
34.2,0.0,9.0,0.0,51.1,1.1999999999999997,0.0,2.7,21.0,0.0,2.7,0.0,0.0,17.5,9.376923076923077,286.40591715976336,9.5,11.475000000000001,0.0,4.375
37.8,0.0,9.0,0.0,49.4,0.7999999999999998,0.0,1.7999999999999998,24.0,0.0,1.7999999999999998,0.0,0.0,20.0,9.584615384615384,288.93727810650887,9.5,12.15,0.0,5.0
41.4,0.0,9.0,0.0,47.7,0.3999999999999999,0.0,0.9000000000000004,27.0,0.0,0.9000000000000004,0.0,0.0,22.5,9.792307692307693,291.46863905325444,9.5,12.825,0.0,5.625
45.0,0.0,9.0,0.0,46.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,25.0,10.0,294.0,9.5,13.5,0.0,6.25
48.3,0.0,9.0,0.4,45.3,0.0,0.0,0.0,29.1,0.0,1.8,3.0,1.8,27.6,10.669230769230769,311.2828402366864,10.125,14.425,0.0,6.9
