S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.6923076923076923,5.751479289940836,0.0,0.0,3.0,0.0
0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.4,0.7230769230769231,5.822485207100598,0.06666666666666667,0.0,3.0,0.1
0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.8,0.7538461538461538,5.893491124260361,0.13333333333333333,0.0,3.0,0.2
0.0,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.2000000000000002,0.7846153846153846,5.964497041420123,0.2,0.0,3.0,0.30000000000000004
0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.6,0.8153846153846154,6.035502958579886,0.26666666666666666,0.0,3.0,0.4
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.8461538461538461,6.106508875739649,0.3333333333333333,0.0,3.0,0.5
0.0,0.0,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.4000000000000004,0.8769230769230769,6.177514792899411,0.4,0.0,3.0,0.6000000000000001
0.0,0.0,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.8000000000000003,0.9076923076923077,6.248520710059174,0.4666666666666667,0.0,3.0,0.7000000000000001
0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.2,0.9384615384615385,6.319526627218936,0.5333333333333333,0.0,3.0,0.8
0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.6,0.9692307692307692,6.390532544378699,0.6,0.0,3.0,0.9
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,1.0,6.461538461538462,0.6666666666666666,0.0,3.0,1.0
0.9,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,4.5,0.9692307692307692,6.390532544378699,0.75,0.0,2.7,1.125
1.8,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,5.0,0.9384615384615385,6.319526627218936,0.8333333333333333,0.0,2.4,1.25
2.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,5.5,0.9076923076923077,6.248520710059173,0.9166666666666666,0.0,2.1,1.375
3.6,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,6.0,0.8769230769230769,6.1775147928994105,1.0,0.0,1.8,1.5
4.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,6.5,0.8461538461538461,6.106508875739648,1.0833333333333335,0.0,1.5,1.625
5.4,0.0,1.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,7.0,0.8153846153846154,6.035502958579885,1.1666666666666665,0.0,1.2000000000000002,1.75
6.3,0.0,1.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,7.5,0.7846153846153846,5.964497041420122,1.25,0.0,0.8999999999999999,1.875
7.2,0.0,0.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,0.0,8.0,0.7538461538461538,5.893491124260359,1.3333333333333335,0.0,0.6000000000000001,2.0
