S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,60.0,93.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,69.0,0.0,9.0,0.0,19.153846153846153,972.7455621301774,17.25,17.4,23.25,0.0
0.0,54.9,84.6,0.0,0.0,0.4,0.0,0.0,17.1,0.0,69.0,1.8,8.1,0.0,18.146153846153844,908.3396449704142,16.2,17.22,21.25,0.0
0.0,49.8,76.2,0.0,0.0,0.8,0.0,0.0,16.2,0.0,69.0,3.6,7.2,0.0,17.138461538461538,843.9337278106508,15.15,17.04,19.25,0.0
0.0,44.7,67.8,0.0,0.0,1.2000000000000002,0.0,0.0,15.3,0.0,69.0,5.4,6.3,0.0,16.130769230769232,779.5278106508874,14.1,16.86,17.25,0.0
0.0,39.6,59.4,0.0,0.0,1.6,0.0,0.0,14.4,0.0,69.0,7.2,5.4,0.0,15.123076923076923,715.1218934911242,13.05,16.68,15.25,0.0
0.0,34.5,51.0,0.0,0.0,2.0,0.0,0.0,13.5,0.0,69.0,9.0,4.5,0.0,14.115384615384615,650.7159763313609,12.0,16.5,13.25,0.0
0.0,29.400000000000002,42.599999999999994,0.0,0.0,2.4000000000000004,0.0,0.0,12.6,0.0,69.0,10.8,3.5999999999999996,0.0,13.107692307692307,586.3100591715976,10.95,16.32,11.25,0.0
0.0,24.300000000000004,34.199999999999996,0.0,0.0,2.8000000000000003,0.0,0.0,11.7,0.0,69.0,12.6,2.7,0.0,12.1,521.9041420118342,9.899999999999999,16.14,9.25,0.0
0.0,19.200000000000003,25.799999999999997,0.0,0.0,3.2,0.0,0.0,10.8,0.0,69.0,14.4,1.7999999999999998,0.0,11.092307692307692,457.49822485207096,8.85,15.959999999999999,7.25,0.0
0.0,14.100000000000001,17.39999999999999,0.0,0.0,3.6,0.0,0.0,9.9,0.0,69.0,16.2,0.9000000000000004,0.0,10.084615384615384,393.0923076923077,7.799999999999999,15.78,5.25,0.0
0.0,9.0,9.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,69.0,18.0,0.0,0.0,9.076923076923077,328.68639053254435,6.75,15.6,3.25,0.0
1.0,8.1,8.1,0.0,0.0,5.4,0.0,0.0,8.1,0.9,62.1,18.0,0.0,0.0,8.592307692307692,300.40473372781065,6.775,14.219999999999999,3.375,0.0
2.0,7.2,7.2,0.0,0.0,6.8,0.0,0.0,7.2,1.8,55.2,18.0,0.0,0.0,8.107692307692307,272.1230769230769,6.8,12.84,3.5,0.0
3.0,6.3,6.3,0.0,0.0,8.2,0.0,0.0,6.3,2.7,48.3,18.0,0.0,0.0,7.623076923076923,243.8414201183432,6.825,11.46,3.625,0.0
4.0,5.4,5.4,0.0,0.0,9.6,0.0,0.0,5.4,3.6,41.4,18.0,0.0,0.0,7.138461538461538,215.55976331360947,6.85,10.08,3.75,0.0
5.0,4.5,4.5,0.0,0.0,11.0,0.0,0.0,4.5,4.5,34.5,18.0,0.0,0.0,6.653846153846153,187.27810650887574,6.875,8.7,3.875,0.0
6.0,3.5999999999999996,3.5999999999999996,0.0,0.0,12.399999999999999,0.0,0.0,3.5999999999999996,5.4,27.599999999999994,18.0,0.0,0.0,6.1692307692307695,158.99644970414204,6.9,7.32,4.0,0.0
7.0,2.7,2.7,0.0,0.0,13.799999999999999,0.0,0.0,2.7,6.3,20.699999999999996,18.0,0.0,0.0,5.684615384615385,130.7147928994083,6.925,5.9399999999999995,4.125,0.0
8.0,1.7999999999999998,1.7999999999999998,0.0,0.0,15.2,0.0,0.0,1.7999999999999998,7.2,13.799999999999997,18.0,0.0,0.0,5.2,102.43313609467458,6.95,4.5600000000000005,4.25,0.0
9.0,0.9000000000000004,0.9000000000000004,0.0,0.0,16.6,0.0,0.0,0.9000000000000004,8.1,6.899999999999999,18.0,0.0,0.0,4.7153846153846155,74.15147928994085,6.975,3.1800000000000015,4.375,0.0
10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.0,0.0,18.0,0.0,0.0,4.230769230769231,45.86982248520711,7.0,1.8,4.5,0.0
11.1,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,9.9,0.0,17.1,0.0,0.0,4.315384615384615,47.70532544378699,7.05,1.98,4.5,0.0
12.2,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,10.8,0.0,16.2,0.0,0.0,4.4,49.54082840236688,7.1,2.16,4.5,0.0
13.3,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,11.7,0.0,15.3,0.0,0.0,4.484615384615385,51.37633136094676,7.15,2.34,4.5,0.0
14.4,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,12.6,0.0,14.4,0.0,0.0,4.569230769230769,53.211834319526645,7.2,2.52,4.5,0.0
15.5,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,13.5,0.0,13.5,0.0,0.0,4.653846153846153,55.047337278106525,7.25,2.7,4.5,0.0
16.6,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,14.4,0.0,12.6,0.0,0.0,4.7384615384615385,56.882840236686405,7.3,2.88,4.5,0.0
17.700000000000003,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.3,0.0,11.7,0.0,0.0,4.823076923076923,58.71834319526629,7.35,3.06,4.5,0.0
18.8,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.2,0.0,10.8,0.0,0.0,4.907692307692307,60.55384615384617,7.4,3.24,4.5,0.0
19.9,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.1,0.0,9.9,0.0,0.0,4.992307692307692,62.38934911242606,7.45,3.42,4.5,0.0
21.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,5.076923076923077,64.22485207100594,7.5,3.6,4.5,0.0
