S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
14.13,34.830000000000005,33.870000000000005,3.87,12.87,3.87,23.13,30.0,6.879999999999999,6.45,12.87,0.0,1.7199999999999998,0.0,55.26,0.0,5.13,14.19153846153846,254.86390532544385
14.22,34.02,33.78,3.7800000000000002,12.78,3.7800000000000002,23.22,30.0,6.719999999999999,6.3,12.78,0.0,1.6799999999999997,0.0,55.44,0.0,5.220000000000001,14.081538461538461,252.24852071005924
14.31,33.21000000000001,33.69,3.69,12.69,3.69,23.31,30.0,6.559999999999999,6.15,12.69,0.0,1.6399999999999997,0.0,55.62,0.0,5.3100000000000005,13.97153846153846,249.63313609467463
14.4,32.400000000000006,33.6,3.6,12.6,3.6,23.4,30.0,6.399999999999999,6.0,12.6,0.0,1.5999999999999996,0.0,55.8,0.0,5.4,13.86153846153846,247.01775147929
14.49,31.590000000000007,33.510000000000005,3.5100000000000002,12.51,3.5100000000000002,23.49,30.0,6.239999999999998,5.85,12.51,0.0,1.5599999999999996,0.0,55.98,0.0,5.49,13.75153846153846,244.4023668639054
14.58,30.780000000000005,33.42,3.42,12.42,3.42,23.58,30.0,6.079999999999998,5.7,12.42,0.0,1.5199999999999996,0.0,56.16,0.0,5.58,13.64153846153846,241.7869822485208
14.67,29.970000000000006,33.33,3.33,12.33,3.33,23.669999999999998,30.0,5.919999999999999,5.55,12.33,0.0,1.4799999999999995,0.0,56.339999999999996,0.0,5.67,13.53153846153846,239.17159763313617
14.76,29.160000000000004,33.24,3.24,12.24,3.24,23.759999999999998,30.0,5.759999999999999,5.4,12.24,0.0,1.4399999999999995,0.0,56.519999999999996,0.0,5.76,13.42153846153846,236.55621301775156
14.850000000000001,28.350000000000005,33.150000000000006,3.1500000000000004,12.149999999999999,3.1500000000000004,23.85,30.0,5.599999999999999,5.25,12.149999999999999,0.0,1.3999999999999995,0.0,56.7,0.0,5.85,13.311538461538461,233.94082840236695
14.940000000000001,27.540000000000006,33.06,3.06,12.059999999999999,3.06,23.94,30.0,5.439999999999999,5.1,12.059999999999999,0.0,1.3599999999999994,0.0,56.88,0.0,5.9399999999999995,13.20153846153846,231.3254437869823
15.030000000000001,26.730000000000004,32.97,2.97,11.969999999999999,2.97,24.03,30.0,5.2799999999999985,4.95,11.969999999999999,0.0,1.3199999999999996,0.0,57.06,0.0,6.03,13.09153846153846,228.7100591715977
15.120000000000001,25.920000000000005,32.88,2.88,11.879999999999999,2.88,24.12,30.0,5.119999999999999,4.8,11.879999999999999,0.0,1.2799999999999996,0.0,57.24,0.0,6.12,12.981538461538461,226.09467455621308
15.21,25.110000000000003,32.790000000000006,2.79,11.79,2.79,24.21,30.0,4.959999999999999,4.65,11.79,0.0,1.2399999999999995,0.0,57.42,0.0,6.21,12.87153846153846,223.47928994082847
15.3,24.300000000000004,32.7,2.7,11.7,2.7,24.3,30.0,4.799999999999999,4.5,11.7,0.0,1.1999999999999995,0.0,57.6,0.0,6.3,12.76153846153846,220.86390532544385
15.39,23.490000000000006,32.61,2.6100000000000003,11.61,2.6100000000000003,24.39,30.0,4.639999999999999,4.35,11.61,0.0,1.1599999999999995,0.0,57.78,0.0,6.39,12.651538461538461,218.24852071005924
15.48,22.680000000000003,32.52,2.52,11.52,2.52,24.48,30.0,4.479999999999999,4.2,11.52,0.0,1.1199999999999997,0.0,57.96,0.0,6.4799999999999995,12.54153846153846,215.63313609467463
15.57,21.870000000000005,32.43,2.43,11.43,2.43,24.57,30.0,4.319999999999999,4.05,11.43,0.0,1.0799999999999996,0.0,58.14,0.0,6.57,12.43153846153846,213.01775147929
15.66,21.060000000000002,32.34,2.34,11.34,2.34,24.66,30.0,4.159999999999999,3.9,11.34,0.0,1.0399999999999996,0.0,58.32,0.0,6.66,12.32153846153846,210.4023668639054
15.75,20.250000000000004,32.25,2.25,11.25,2.25,24.75,30.0,3.999999999999999,3.75,11.25,0.0,0.9999999999999997,0.0,58.5,0.0,6.75,12.21153846153846,207.78698224852076
15.84,19.440000000000005,32.160000000000004,2.16,11.16,2.16,24.84,30.0,3.8399999999999994,3.6,11.16,0.0,0.9599999999999997,0.0,58.68,0.0,6.84,12.10153846153846,205.17159763313614
15.93,18.630000000000003,32.07,2.07,11.07,2.07,24.93,30.0,3.6799999999999997,3.45,11.07,0.0,0.9199999999999997,0.0,58.86,0.0,6.93,11.99153846153846,202.55621301775153
16.02,17.820000000000004,31.98,1.98,10.98,1.98,25.02,30.0,3.5199999999999996,3.3,10.98,0.0,0.8799999999999998,0.0,59.04,0.0,7.0200000000000005,11.88153846153846,199.94082840236692
16.11,17.01,31.89,1.8899999999999997,10.89,1.8899999999999997,25.11,30.0,3.3599999999999994,3.1500000000000004,10.89,0.0,0.8399999999999999,0.0,59.22,0.0,7.11,11.771538461538459,197.3254437869823
16.2,16.200000000000003,31.8,1.7999999999999998,10.8,1.7999999999999998,25.2,30.0,3.1999999999999997,3.0,10.8,0.0,0.7999999999999998,0.0,59.4,0.0,7.2,11.66153846153846,194.7100591715977
16.29,15.390000000000004,31.71,1.71,10.71,1.71,25.29,30.0,3.0399999999999996,2.85,10.71,0.0,0.7599999999999998,0.0,59.58,0.0,7.29,11.55153846153846,192.09467455621308
16.38,14.580000000000004,31.62,1.6199999999999999,10.620000000000001,1.6199999999999999,25.38,30.0,2.88,2.7,10.620000000000001,0.0,0.7199999999999999,0.0,59.76,0.0,7.38,11.441538461538459,189.47928994082847
16.47,13.770000000000005,31.53,1.53,10.530000000000001,1.53,25.47,30.0,2.7199999999999998,2.55,10.530000000000001,0.0,0.6799999999999998,0.0,59.94,0.0,7.47,11.33153846153846,186.86390532544382
16.56,12.960000000000004,31.44,1.44,10.440000000000001,1.44,25.56,30.0,2.5599999999999996,2.4,10.440000000000001,0.0,0.6399999999999999,0.0,60.12,0.0,7.56,11.22153846153846,184.2485207100592
16.65,12.150000000000006,31.35,1.35,10.350000000000001,1.35,25.65,30.0,2.3999999999999995,2.25,10.350000000000001,0.0,0.5999999999999999,0.0,60.3,0.0,7.65,11.111538461538458,181.6331360946746
16.740000000000002,11.340000000000007,31.259999999999998,1.2600000000000002,10.26,1.2600000000000002,25.740000000000002,30.0,2.2399999999999998,2.1,10.26,0.0,0.5599999999999998,0.0,60.480000000000004,0.0,7.74,11.001538461538459,179.01775147928998
16.830000000000002,10.530000000000008,31.169999999999998,1.1700000000000004,10.17,1.1700000000000004,25.830000000000002,30.0,2.0799999999999996,1.95,10.17,0.0,0.5199999999999998,0.0,60.660000000000004,0.0,7.83,10.89153846153846,176.40236686390537
16.92,9.720000000000008,31.08,1.0800000000000003,10.08,1.0800000000000003,25.92,30.0,1.9199999999999997,1.8,10.08,0.0,0.47999999999999987,0.0,60.84,0.0,7.92,10.78153846153846,173.78698224852073
17.01,8.910000000000007,30.99,0.9900000000000003,9.99,0.9900000000000003,26.01,30.0,1.7599999999999998,1.6500000000000001,9.99,0.0,0.4399999999999999,0.0,61.02,0.0,8.01,10.671538461538459,171.17159763313612
