S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
10.8,35.4,27.6,18.0,38.4,0.0,44.8,9.0,36.6,16.2,14.4,75.0,2.4,18.6,34.8,9.0,39.0,25.27692307692308,628.1467455621303
10.620000000000001,35.31,28.290000000000003,17.7,38.91,0.0,44.57,9.0,37.14,15.93,14.51,75.0,2.36,18.84,34.919999999999995,9.0,39.0,25.333846153846157,632.535029585799
10.440000000000001,35.22,28.98,17.4,39.42,0.0,44.339999999999996,9.0,37.68,15.66,14.620000000000001,75.0,2.32,19.080000000000002,35.04,9.0,39.0,25.390769230769234,636.9233136094675
10.26,35.129999999999995,29.67,17.1,39.93,0.0,44.11,9.0,38.22,15.389999999999999,14.73,75.0,2.28,19.32,35.16,9.0,39.0,25.44769230769231,641.3115976331362
10.08,35.04,30.36,16.8,40.44,0.0,43.879999999999995,9.0,38.76,15.12,14.84,75.0,2.2399999999999998,19.560000000000002,35.28,9.0,39.0,25.504615384615388,645.6998816568048
9.9,34.95,31.05,16.5,40.95,0.0,43.65,9.0,39.3,14.85,14.95,75.0,2.2,19.8,35.4,9.0,39.0,25.56153846153846,650.0881656804735
9.72,34.86,31.740000000000002,16.2,41.46,0.0,43.42,9.0,39.84,14.58,15.06,75.0,2.16,20.04,35.519999999999996,9.0,39.0,25.61846153846154,654.4764497041422
9.540000000000001,34.769999999999996,32.43,15.9,41.97,0.0,43.19,9.0,40.38,14.31,15.17,75.0,2.12,20.28,35.64,9.0,39.0,25.675384615384615,658.8647337278107
9.36,34.68,33.12,15.6,42.48,0.0,42.96,9.0,40.92,14.04,15.28,75.0,2.08,20.52,35.76,9.0,39.0,25.732307692307693,663.2530177514794
9.18,34.59,33.81,15.3,42.99,0.0,42.73,9.0,41.46,13.77,15.39,75.0,2.04,20.76,35.88,9.0,39.0,25.78923076923077,667.641301775148
9.0,34.5,34.5,15.0,43.5,0.0,42.5,9.0,42.0,13.5,15.5,75.0,2.0,21.0,36.0,9.0,39.0,25.846153846153847,672.0295857988167
8.82,34.41,35.19,14.7,44.01,0.0,42.27,9.0,42.54,13.23,15.61,75.0,1.96,21.24,36.12,9.0,39.0,25.903076923076924,676.4178698224853
8.64,34.32,35.88,14.4,44.52,0.0,42.04,9.0,43.08,12.959999999999999,15.72,75.0,1.92,21.48,36.24,9.0,39.0,25.96,680.806153846154
8.459999999999999,34.230000000000004,36.57,14.1,45.03,0.0,41.81,9.0,43.620000000000005,12.689999999999998,15.83,75.0,1.88,21.72,36.36,9.0,39.0,26.016923076923078,685.1944378698227
8.28,34.14,37.260000000000005,13.8,45.54,0.0,41.58,9.0,44.160000000000004,12.419999999999998,15.940000000000001,75.0,1.8399999999999999,21.96,36.480000000000004,9.0,39.0,26.073846153846155,689.5827218934912
8.1,34.05,37.95,13.5,46.05,0.0,41.35,9.0,44.7,12.149999999999999,16.05,75.0,1.7999999999999998,22.2,36.6,9.0,39.0,26.130769230769232,693.9710059171598
7.92,33.96,38.64,13.2,46.56,0.0,41.120000000000005,9.0,45.24,11.879999999999997,16.16,75.0,1.7599999999999998,22.439999999999998,36.72,9.0,39.0,26.18769230769231,698.3592899408285
7.739999999999999,33.870000000000005,39.330000000000005,12.9,47.07,0.0,40.89,9.0,45.78,11.609999999999996,16.27,75.0,1.7199999999999998,22.68,36.84,9.0,39.0,26.244615384615386,702.7475739644972
7.56,33.78,40.02,12.6,47.58,0.0,40.660000000000004,9.0,46.32000000000001,11.339999999999996,16.380000000000003,75.0,1.6799999999999997,22.919999999999998,36.96,9.0,39.0,26.301538461538463,707.1358579881658
7.379999999999999,33.69,40.71000000000001,12.3,48.09,0.0,40.43,9.0,46.86000000000001,11.069999999999997,16.490000000000002,75.0,1.6399999999999997,23.16,37.080000000000005,9.0,39.0,26.35846153846154,711.5241420118343
7.199999999999999,33.6,41.400000000000006,12.0,48.6,0.0,40.2,9.0,47.400000000000006,10.799999999999995,16.6,75.0,1.5999999999999996,23.4,37.2,9.0,39.0,26.415384615384617,715.912426035503
7.02,33.510000000000005,42.09,11.7,49.11,0.0,39.970000000000006,9.0,47.940000000000005,10.529999999999996,16.71,75.0,1.5599999999999996,23.64,37.32,9.0,39.0,26.472307692307695,720.3007100591717
6.84,33.42,42.78,11.4,49.620000000000005,0.0,39.74,9.0,48.480000000000004,10.259999999999996,16.82,75.0,1.5199999999999996,23.88,37.440000000000005,9.0,39.0,26.52923076923077,724.6889940828403
6.66,33.33,43.470000000000006,11.1,50.13,0.0,39.510000000000005,9.0,49.02,9.989999999999997,16.930000000000003,75.0,1.4799999999999995,24.119999999999997,37.56,9.0,39.0,26.58615384615385,729.077278106509
6.4799999999999995,33.24,44.160000000000004,10.8,50.64,0.0,39.28,9.0,49.56,9.719999999999997,17.040000000000003,75.0,1.4399999999999995,24.36,37.68,9.0,39.0,26.643076923076926,733.4655621301775
6.3,33.150000000000006,44.85,10.5,51.150000000000006,0.0,39.050000000000004,9.0,50.1,9.449999999999996,17.150000000000002,75.0,1.3999999999999995,24.6,37.8,9.0,39.0,26.700000000000003,737.8538461538462
6.12,33.06,45.54,10.2,51.660000000000004,0.0,38.82000000000001,9.0,50.64,9.179999999999996,17.26,75.0,1.3599999999999994,24.84,37.92,9.0,39.0,26.756923076923076,742.2421301775149
5.94,32.97,46.23,9.9,52.17,0.0,38.59,9.0,51.18,8.909999999999997,17.37,75.0,1.3199999999999996,25.08,38.04,9.0,39.0,26.813846153846153,746.6304142011835
5.76,32.88,46.92,9.6,52.68,0.0,38.36000000000001,9.0,51.72,8.639999999999997,17.480000000000004,75.0,1.2799999999999996,25.32,38.16,9.0,39.0,26.87076923076923,751.0186982248522
5.58,32.790000000000006,47.61,9.3,53.190000000000005,0.0,38.13,9.0,52.26,8.369999999999997,17.590000000000003,75.0,1.2399999999999995,25.560000000000002,38.28,9.0,39.0,26.927692307692308,755.4069822485208
5.4,32.7,48.3,9.0,53.7,0.0,37.900000000000006,9.0,52.8,8.099999999999998,17.700000000000003,75.0,1.1999999999999995,25.8,38.4,9.0,39.0,26.984615384615385,759.7952662721895
5.220000000000001,32.61,48.989999999999995,8.7,54.21,0.0,37.67,9.0,53.339999999999996,7.829999999999998,17.810000000000002,75.0,1.1599999999999995,26.04,38.519999999999996,9.0,39.0,27.04153846153846,764.1835502958581
5.04,32.52,49.68,8.4,54.72,0.0,37.440000000000005,9.0,53.879999999999995,7.559999999999998,17.92,75.0,1.1199999999999997,26.28,38.64,9.0,39.0,27.09846153846154,768.5718343195267
4.86,32.43,50.37,8.1,55.230000000000004,0.0,37.21000000000001,9.0,54.42,7.289999999999998,18.03,75.0,1.0799999999999996,26.52,38.76,9.0,39.0,27.155384615384616,772.9601183431953
4.680000000000001,32.34,51.06,7.8,55.74,0.0,36.980000000000004,9.0,54.96,7.019999999999998,18.14,75.0,1.0399999999999996,26.76,38.88,9.0,39.0,27.212307692307693,777.348402366864
4.5,32.25,51.75,7.5,56.25,0.0,36.75,9.0,55.5,6.749999999999998,18.25,75.0,0.9999999999999997,27.0,39.0,9.0,39.0,27.26923076923077,781.7366863905327
4.32,32.160000000000004,52.44,7.2,56.76,0.0,36.52,9.0,56.04,6.479999999999999,18.360000000000003,75.0,0.9599999999999997,27.24,39.12,9.0,39.0,27.326153846153847,786.1249704142012
4.140000000000001,32.07,53.13,6.9,57.269999999999996,0.0,36.290000000000006,9.0,56.58,6.209999999999999,18.470000000000002,75.0,0.9199999999999997,27.48,39.24,9.0,39.0,27.383076923076924,790.5132544378698
3.96,31.98,53.82,6.6,57.78,0.0,36.06,9.0,57.120000000000005,5.939999999999999,18.580000000000002,75.0,0.8799999999999998,27.72,39.36,9.0,39.0,27.44,794.9015384615385
3.7800000000000002,31.89,54.510000000000005,6.300000000000001,58.29,0.0,35.83,9.0,57.660000000000004,5.669999999999998,18.69,75.0,0.8399999999999999,27.96,39.480000000000004,9.0,39.0,27.49692307692308,799.2898224852072
3.6,31.8,55.2,6.0,58.8,0.0,35.6,9.0,58.2,5.399999999999999,18.8,75.0,0.7999999999999998,28.2,39.6,9.0,39.0,27.553846153846155,803.6781065088758
3.42,31.71,55.89,5.7,59.309999999999995,0.0,35.370000000000005,9.0,58.74,5.129999999999999,18.91,75.0,0.7599999999999998,28.439999999999998,39.72,9.0,39.0,27.610769230769233,808.0663905325445
3.24,31.62,56.580000000000005,5.4,59.82,0.0,35.14,9.0,59.28,4.8599999999999985,19.02,75.0,0.7199999999999999,28.68,39.84,9.0,39.0,27.66769230769231,812.454674556213
3.0600000000000005,31.53,57.27,5.1,60.33,0.0,34.91,9.0,59.82,4.589999999999999,19.13,75.0,0.6799999999999998,28.92,39.96,9.0,39.0,27.724615384615387,816.8429585798817
2.8800000000000003,31.44,57.96,4.8,60.839999999999996,0.0,34.68,9.0,60.36,4.3199999999999985,19.24,75.0,0.6399999999999999,29.16,40.08,9.0,39.0,27.781538461538464,821.2312426035503
2.7,31.35,58.650000000000006,4.5,61.349999999999994,0.0,34.45,9.0,60.900000000000006,4.049999999999999,19.35,75.0,0.5999999999999999,29.4,40.2,9.0,39.0,27.838461538461537,825.619526627219
2.5200000000000005,31.259999999999998,59.34,4.2,61.86,0.0,34.22,9.0,61.440000000000005,3.7799999999999994,19.46,75.0,0.5599999999999998,29.64,40.32,9.0,39.0,27.895384615384614,830.0078106508877
2.3400000000000007,31.169999999999998,60.03,3.9,62.37,0.0,33.989999999999995,9.0,61.980000000000004,3.5099999999999993,19.57,75.0,0.5199999999999998,29.880000000000003,40.44,9.0,39.0,27.95230769230769,834.3960946745563
2.1600000000000006,31.08,60.72,3.6,62.879999999999995,0.0,33.76,9.0,62.52,3.2399999999999993,19.68,75.0,0.47999999999999987,30.12,40.559999999999995,9.0,39.0,28.00923076923077,838.7843786982249
1.9800000000000006,30.99,61.410000000000004,3.3000000000000003,63.39,0.0,33.53,9.0,63.06,2.9699999999999993,19.79,75.0,0.4399999999999999,30.36,40.68,9.0,39.0,28.066153846153846,843.1726627218935
1.8000000000000007,30.9,62.1,3.0,63.9,0.0,33.3,9.0,63.6,2.6999999999999997,19.9,75.0,0.3999999999999999,30.6,40.8,9.0,39.0,28.123076923076923,847.5609467455622
1.6200000000000006,30.81,62.79,2.7,64.41,0.0,33.07,9.0,64.14,2.4299999999999997,20.009999999999998,75.0,0.35999999999999993,30.84,40.919999999999995,9.0,39.0,28.18,851.9492307692309
1.4400000000000006,30.72,63.480000000000004,2.4,64.92,0.0,32.839999999999996,9.0,64.68,2.1599999999999997,20.119999999999997,75.0,0.31999999999999995,31.080000000000002,41.04,9.0,39.0,28.236923076923077,856.3375147928995
1.2600000000000005,30.63,64.17,2.1,65.42999999999999,0.0,32.61,9.0,65.22,1.89,20.23,75.0,0.2799999999999999,31.32,41.16,9.0,39.0,28.293846153846154,860.7257988165682
1.0800000000000005,30.54,64.86,1.8,65.94,0.0,32.379999999999995,9.0,65.76,1.6199999999999999,20.34,75.0,0.23999999999999994,31.560000000000002,41.28,9.0,39.0,28.35076923076923,865.1140828402367
0.9000000000000004,30.45,65.55,1.5,66.45,0.0,32.15,9.0,66.3,1.3499999999999999,20.45,75.0,0.19999999999999996,31.8,41.4,9.0,39.0,28.407692307692308,869.5023668639054
0.7200000000000002,30.36,66.24,1.2000000000000002,66.96,0.0,31.919999999999998,9.0,66.84,1.08,20.56,75.0,0.15999999999999995,32.04,41.519999999999996,9.0,39.0,28.464615384615385,873.8906508875741
0.5400000000000003,30.27,66.93,0.8999999999999999,67.47,0.0,31.689999999999998,9.0,67.38,0.81,20.669999999999998,75.0,0.11999999999999994,32.28,41.64,9.0,39.0,28.521538461538462,878.2789349112427
0.3600000000000001,30.18,67.62,0.6000000000000001,67.98,0.0,31.46,9.0,67.92,0.54,20.78,75.0,0.07999999999999996,32.52,41.76,9.0,39.0,28.57846153846154,882.6672189349114
0.17999999999999994,30.09,68.31,0.30000000000000027,68.49,0.0,31.23,9.0,68.46,0.27,20.89,75.0,0.03999999999999998,32.76,41.88,9.0,39.0,28.635384615384616,887.05550295858
0.0,30.0,69.0,0.0,69.0,0.0,31.0,9.0,69.0,0.0,21.0,75.0,0.0,33.0,42.0,9.0,39.0,28.692307692307693,891.4437869822486
0.18,29.7,68.61,0.18,69.33,0.21000000000000002,30.96,9.04,69.0,0.0,20.89,74.91,0.0,33.21,41.79,8.91,39.0,28.693076923076923,891.5665088757397
0.36,29.4,68.22,0.36,69.66,0.42000000000000004,30.92,9.08,69.0,0.0,20.78,74.82,0.0,33.42,41.58,8.82,39.0,28.693846153846156,891.6892307692309
0.54,29.1,67.83,0.54,69.99,0.6300000000000001,30.88,9.120000000000001,69.0,0.0,20.669999999999998,74.73,0.0,33.63,41.37,8.73,39.0,28.694615384615386,891.811952662722
0.72,28.8,67.44,0.72,70.32,0.8400000000000001,30.84,9.16,69.0,0.0,20.56,74.64,0.0,33.84,41.16,8.64,39.0,28.69538461538462,891.9346745562132
0.8999999999999999,28.5,67.05,0.8999999999999999,70.65,1.05,30.8,9.2,69.0,0.0,20.45,74.55,0.0,34.05,40.95,8.55,39.0,28.696153846153848,892.0573964497042
1.08,28.2,66.66,1.08,70.98,1.2600000000000002,30.76,9.24,69.0,0.0,20.34,74.46,0.0,34.26,40.74,8.459999999999999,39.0,28.696923076923078,892.1801183431953
1.26,27.9,66.27,1.26,71.31,1.4700000000000002,30.720000000000002,9.280000000000001,69.0,0.0,20.23,74.36999999999999,0.0,34.47,40.53,8.37,39.0,28.69769230769231,892.3028402366865
1.44,27.6,65.88,1.44,71.64,1.6800000000000002,30.68,9.32,69.0,0.0,20.119999999999997,74.28,0.0,34.68,40.32,8.28,39.0,28.69846153846154,892.4255621301776
1.6199999999999999,27.3,65.49,1.6199999999999999,71.97,1.8900000000000001,30.64,9.36,69.0,0.0,20.009999999999998,74.19,0.0,34.89,40.11,8.19,39.0,28.699230769230773,892.5482840236688
1.8,27.0,65.1,1.8,72.3,2.1,30.6,9.4,69.0,0.0,19.9,74.1,0.0,35.1,39.9,8.1,39.0,28.700000000000003,892.6710059171598
1.98,26.7,64.71,1.98,72.63,2.31,30.560000000000002,9.440000000000001,69.0,0.0,19.79,74.00999999999999,0.0,35.31,39.69,8.01,39.0,28.700769230769232,892.7937278106509
2.16,26.4,64.32,2.16,72.96,2.52,30.52,9.48,69.0,0.0,19.68,73.92,0.0,35.52,39.48,7.92,39.0,28.701538461538465,892.9164497041421
2.34,26.1,63.93,2.34,73.28999999999999,2.7300000000000004,30.48,9.52,69.0,0.0,19.57,73.83,0.0,35.730000000000004,39.269999999999996,7.83,39.0,28.702307692307695,893.0391715976332
2.52,25.8,63.54,2.52,73.61999999999999,2.9400000000000004,30.44,9.56,69.0,0.0,19.46,73.74,0.0,35.940000000000005,39.059999999999995,7.74,39.0,28.703076923076924,893.1618934911244
2.7,25.5,63.15,2.7,73.94999999999999,3.1500000000000004,30.4,9.600000000000001,69.0,0.0,19.35,73.65,0.0,36.150000000000006,38.849999999999994,7.65,39.0,28.703846153846158,893.2846153846154
2.88,25.2,62.76,2.88,74.28,3.3600000000000003,30.36,9.64,69.0,0.0,19.24,73.56,0.0,36.36,38.64,7.5600000000000005,39.0,28.704615384615387,893.4073372781065
3.06,24.9,62.37,3.06,74.61,3.5700000000000003,30.32,9.68,69.0,0.0,19.13,73.47,0.0,36.57,38.43,7.47,39.0,28.705384615384617,893.5300591715977
3.24,24.6,61.980000000000004,3.24,74.94,3.7800000000000002,30.28,9.72,69.0,0.0,19.02,73.38,0.0,36.78,38.22,7.38,39.0,28.706153846153846,893.6527810650888
3.42,24.3,61.59,3.42,75.27,3.99,30.24,9.760000000000002,69.0,0.0,18.91,73.29,0.0,36.99,38.01,7.29,39.0,28.70692307692308,893.77550295858
3.6,24.0,61.2,3.6,75.6,4.2,30.2,9.8,69.0,0.0,18.8,73.2,0.0,37.2,37.8,7.2,39.0,28.70769230769231,893.898224852071
3.7800000000000002,23.7,60.81,3.7800000000000002,75.92999999999999,4.41,30.16,9.84,69.0,0.0,18.69,73.11,0.0,37.410000000000004,37.589999999999996,7.11,39.0,28.70846153846154,894.0209467455621
3.96,23.4,60.42,3.96,76.25999999999999,4.62,30.12,9.88,69.0,0.0,18.580000000000002,73.02,0.0,37.620000000000005,37.379999999999995,7.0200000000000005,39.0,28.709230769230768,894.1436686390533
4.140000000000001,23.1,60.03,4.140000000000001,76.59,4.83,30.08,9.92,69.0,0.0,18.47,72.93,0.0,37.83,37.17,6.93,39.0,28.71,894.2663905325444
4.32,22.8,59.64,4.32,76.92,5.04,30.04,9.96,69.0,0.0,18.36,72.84,0.0,38.04,36.96,6.84,39.0,28.71076923076923,894.3891124260356
4.5,22.5,59.25,4.5,77.25,5.25,30.0,10.0,69.0,0.0,18.25,72.75,0.0,38.25,36.75,6.75,39.0,28.71153846153846,894.5118343195267
4.68,22.2,58.86,4.68,77.58,5.460000000000001,29.96,10.04,69.0,0.0,18.14,72.66,0.0,38.46,36.54,6.66,39.0,28.71230769230769,894.6345562130177
4.86,21.9,58.47,4.86,77.91,5.670000000000001,29.92,10.08,69.0,0.0,18.03,72.57,0.0,38.67,36.33,6.57,39.0,28.71307692307692,894.7572781065089
5.04,21.6,58.08,5.04,78.24000000000001,5.880000000000001,29.88,10.12,69.0,0.0,17.919999999999998,72.48,0.0,38.879999999999995,36.120000000000005,6.4799999999999995,39.0,28.713846153846152,894.88
5.220000000000001,21.3,57.69,5.220000000000001,78.57000000000001,6.090000000000001,29.84,10.16,69.0,0.0,17.81,72.39,0.0,39.089999999999996,35.910000000000004,6.39,39.0,28.71461538461538,895.0027218934912
5.4,21.0,57.3,5.4,78.9,6.300000000000001,29.8,10.2,69.0,0.0,17.7,72.3,0.0,39.3,35.7,6.3,39.0,28.71538461538461,895.1254437869823
5.58,20.7,56.91,5.58,79.23,6.510000000000001,29.76,10.239999999999998,69.0,0.0,17.59,72.21,0.0,39.51,35.49,6.21,39.0,28.716153846153844,895.2481656804733
5.760000000000001,20.4,56.519999999999996,5.760000000000001,79.56,6.720000000000001,29.72,10.28,69.0,0.0,17.48,72.12,0.0,39.72,35.28,6.12,39.0,28.716923076923074,895.3708875739645
5.94,20.1,56.129999999999995,5.94,79.89,6.930000000000001,29.68,10.32,69.0,0.0,17.37,72.03,0.0,39.93,35.07,6.03,39.0,28.717692307692303,895.4936094674556
6.12,19.8,55.739999999999995,6.12,80.22,7.140000000000001,29.64,10.36,69.0,0.0,17.26,71.94,0.0,40.14,34.86,5.94,39.0,28.718461538461536,895.6163313609468
6.300000000000001,19.5,55.349999999999994,6.300000000000001,80.55000000000001,7.3500000000000005,29.6,10.399999999999999,69.0,0.0,17.15,71.85,0.0,40.349999999999994,34.650000000000006,5.85,39.0,28.71923076923077,895.7390532544379
