S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
21.0,159.89999999999998,111.9,38.7,34.2,36.60000000000001,58.5,102.0,114.0,86.1,46.5,67.19999999999999,60.6,223.8,48.0,73.8,93.0,72.0923076923077,1800.4260355029587
20.7,161.30999999999997,112.11,39.03,34.38,35.64000000000001,58.45,102.0,114.0,85.39,46.65,66.77999999999999,59.94,225.42000000000002,48.0,73.92,92.7,72.02923076923078,1798.7775147928996
20.4,162.71999999999997,112.32000000000001,39.36,34.56,34.68000000000001,58.4,102.0,114.0,84.67999999999999,46.8,66.35999999999999,59.28,227.04000000000002,48.0,74.03999999999999,92.4,71.96615384615386,1797.1289940828403
20.1,164.13,112.53,39.690000000000005,34.74,33.720000000000006,58.35,102.0,114.0,83.97,46.95,65.94,58.620000000000005,228.66,48.0,74.16,92.1,71.90307692307692,1795.4804733727813
19.8,165.54,112.74000000000001,40.02,34.92,32.760000000000005,58.3,102.0,114.0,83.25999999999999,47.1,65.52,57.96,230.28,48.0,74.28,91.8,71.84,1793.831952662722
19.5,166.95,112.95,40.35,35.1,31.800000000000004,58.25,102.0,114.0,82.55,47.25,65.1,57.3,231.9,48.0,74.4,91.5,71.77692307692308,1792.1834319526629
19.2,168.35999999999999,113.16,40.68,35.28,30.840000000000003,58.2,102.0,114.0,81.84,47.4,64.67999999999999,56.64,233.52,48.0,74.52,91.2,71.71384615384616,1790.5349112426038
18.9,169.76999999999998,113.37,41.01,35.46,29.880000000000003,58.15,102.0,114.0,81.13,47.55,64.25999999999999,55.980000000000004,235.14000000000001,48.0,74.64,90.9,71.65076923076924,1788.8863905325445
18.6,171.18,113.58,41.34,35.64,28.92,58.1,102.0,114.0,80.42,47.7,63.839999999999996,55.32,236.76,48.0,74.76,90.6,71.58769230769231,1787.2378698224854
18.3,172.59,113.79,41.67,35.82,27.96,58.05,102.0,114.0,79.71,47.85,63.42,54.66,238.38,48.0,74.88,90.3,71.52461538461539,1785.5893491124261
18.0,174.0,114.0,42.0,36.0,27.0,58.0,102.0,114.0,79.0,48.0,63.0,54.0,240.0,48.0,75.0,90.0,71.46153846153847,1783.940828402367
