S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
6.75,0.2250000000000001,10.275000000000002,0.0,0.2250000000000001,3.1499999999999995,0.0,0.6,0.0,4.0,7.425,0.0,3.55,2.25,46.35,6.75,27.825000000000003,2.7846153846153845,71.1423076923077
6.825,0.20250000000000007,10.222500000000002,0.0,0.20250000000000007,3.0599999999999996,0.0,0.59,0.0,3.9875,7.5075,0.0,3.57,2.25,46.215,6.825,27.817500000000003,2.7821153846153845,70.27866863905325
6.9,0.18000000000000008,10.170000000000002,0.0,0.18000000000000008,2.9699999999999998,0.0,0.58,0.0,3.975,7.59,0.0,3.59,2.25,46.08,6.9,27.810000000000002,2.7796153846153846,69.41502958579882
6.975,0.15750000000000006,10.117500000000001,0.0,0.15750000000000006,2.88,0.0,0.57,0.0,3.9625,7.672499999999999,0.0,3.61,2.25,45.945,6.975,27.802500000000002,2.7771153846153847,68.55139053254439
7.05,0.13500000000000006,10.065000000000001,0.0,0.13500000000000006,2.7899999999999996,0.0,0.5599999999999999,0.0,3.95,7.755,0.0,3.63,2.25,45.81,7.05,27.795,2.7746153846153847,67.68775147928994
7.125,0.11250000000000004,10.012500000000001,0.0,0.11250000000000004,2.6999999999999997,0.0,0.55,0.0,3.9375,7.8375,0.0,3.65,2.25,45.675,7.125,27.7875,2.7721153846153848,66.8241124260355
7.2,0.09000000000000002,9.96,0.0,0.09000000000000002,2.61,0.0,0.54,0.0,3.925,7.92,0.0,3.67,2.25,45.54,7.2,27.78,2.769615384615385,65.96047337278107
7.275,0.06750000000000003,9.9075,0.0,0.06750000000000003,2.52,0.0,0.53,0.0,3.9125,8.0025,0.0,3.69,2.25,45.405,7.275,27.7725,2.767115384615385,65.09683431952664
7.35,0.04500000000000001,9.855,0.0,0.04500000000000001,2.4299999999999997,0.0,0.52,0.0,3.9,8.085,0.0,3.71,2.25,45.27,7.35,27.765,2.764615384615385,64.23319526627219
7.425,0.022499999999999992,9.8025,0.0,0.022499999999999992,2.34,0.0,0.51,0.0,3.8875,8.1675,0.0,3.73,2.25,45.135,7.425,27.7575,2.762115384615385,63.36955621301775
7.5,0.0,9.75,0.0,0.0,2.25,0.0,0.5,0.0,3.875,8.25,0.0,3.75,2.25,45.0,7.5,27.75,2.759615384615385,62.505917159763314
7.4775,0.0,9.8775,0.0225,0.0,2.4075,0.0,0.49,0.0,3.84,8.3325,0.0,3.75,2.25,45.06,7.5,27.675,2.784423076923077,63.97215976331361
7.455,0.0,10.005,0.045,0.0,2.565,0.0,0.48,0.0,3.805,8.415,0.0,3.75,2.25,45.12,7.5,27.6,2.8092307692307696,65.43840236686391
7.4325,0.0,10.1325,0.0675,0.0,2.7225,0.0,0.47,0.0,3.77,8.4975,0.0,3.75,2.25,45.18,7.5,27.525,2.8340384615384617,66.9046449704142
7.41,0.0,10.26,0.09,0.0,2.88,0.0,0.45999999999999996,0.0,3.735,8.58,0.0,3.75,2.25,45.24,7.5,27.45,2.8588461538461543,68.3708875739645
7.3875,0.0,10.3875,0.11249999999999999,0.0,3.0375,0.0,0.44999999999999996,0.0,3.7,8.6625,0.0,3.75,2.25,45.3,7.5,27.375,2.8836538461538463,69.8371301775148
7.365,0.0,10.515,0.135,0.0,3.1950000000000003,0.0,0.43999999999999995,0.0,3.665,8.745,0.0,3.75,2.25,45.36,7.5,27.3,2.9084615384615384,71.3033727810651
7.3425,0.0,10.6425,0.1575,0.0,3.3525,0.0,0.42999999999999994,0.0,3.63,8.827499999999999,0.0,3.75,2.25,45.42,7.5,27.225,2.933269230769231,72.76961538461539
7.32,0.0,10.77,0.18,0.0,3.5100000000000002,0.0,0.41999999999999993,0.0,3.5949999999999998,8.91,0.0,3.75,2.25,45.480000000000004,7.5,27.15,2.958076923076923,74.23585798816568
7.2975,0.0,10.8975,0.20249999999999999,0.0,3.6675000000000004,0.0,0.4099999999999999,0.0,3.56,8.9925,0.0,3.75,2.25,45.54,7.5,27.075,2.9828846153846156,75.70210059171598
7.275,0.0,11.025,0.225,0.0,3.825,0.0,0.3999999999999999,0.0,3.525,9.075,0.0,3.75,2.25,45.6,7.5,27.0,3.0076923076923077,77.16834319526627
7.2525,0.0,11.1525,0.2475,0.0,3.9825000000000004,0.0,0.3899999999999999,0.0,3.4899999999999998,9.157499999999999,0.0,3.75,2.25,45.660000000000004,7.5,26.925,3.0324999999999998,78.63458579881657
7.23,0.0,11.280000000000001,0.27,0.0,4.140000000000001,0.0,0.3799999999999999,0.0,3.455,9.24,0.0,3.75,2.25,45.72,7.5,26.85,3.0573076923076923,80.10082840236686
7.2075000000000005,0.0,11.4075,0.2925,0.0,4.2975,0.0,0.3699999999999999,0.0,3.42,9.3225,0.0,3.75,2.25,45.78,7.5,26.775,3.082115384615385,81.56707100591716
7.1850000000000005,0.0,11.535,0.315,0.0,4.455,0.0,0.3599999999999999,0.0,3.385,9.405,0.0,3.75,2.25,45.84,7.5,26.7,3.106923076923077,83.03331360946746
7.1625,0.0,11.662500000000001,0.3375,0.0,4.612500000000001,0.0,0.34999999999999987,0.0,3.3499999999999996,9.4875,0.0,3.75,2.25,45.900000000000006,7.5,26.625,3.131730769230769,84.49955621301774
7.14,0.0,11.790000000000001,0.36,0.0,4.7700000000000005,0.0,0.33999999999999986,0.0,3.315,9.57,0.0,3.75,2.25,45.96,7.5,26.55,3.1565384615384615,85.96579881656804
