S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
439.5,354.0,141.0,135.0,94.5,213.0,217.5,391.5,141.0,184.5,207.0,172.5,156.0,177.0,18.0,33.0,0.0,0.0,202.8,14286.319999999996,197.14285714285714,234.85714285714286,12.75
397.5,384.0,250.5,106.5,133.5,157.5,208.5,414.0,133.5,172.5,100.5,137.0,123.5,145.5,18.0,76.5,0.0,0.0,192.16666666666669,18729.728888888887,193.57142857142858,215.64285714285714,23.625
273.0,337.5,333.0,141.0,148.5,85.5,251.0,319.5,133.5,112.5,111.0,96.5,166.5,240.0,13.5,42.0,0.0,4.5,184.16666666666669,12651.795555555556,170.0,222.71428571428572,15.0
204.0,226.5,213.0,174.0,124.5,117.0,186.0,237.0,146.0,127.5,75.0,105.0,151.5,208.5,30.0,33.0,0.0,0.0,155.03333333333333,4680.231111111111,152.14285714285714,175.78571428571428,15.75
258.0,226.5,133.5,97.5,154.5,156.0,252.0,321.0,142.5,116.0,64.5,111.5,150.0,204.0,43.5,13.5,0.0,0.0,162.06666666666666,8752.724444444444,146.71428571428572,194.35714285714286,14.25
246.0,250.5,127.5,103.5,147.0,133.5,249.5,276.0,142.5,165.0,137.0,118.5,181.5,183.0,75.0,78.0,0.0,21.0,169.06666666666666,6491.2444444444445,148.71428571428572,202.85714285714286,43.5
262.5,217.5,162.0,129.0,292.5,178.5,201.0,254.0,137.5,180.0,130.5,100.5,142.5,298.5,100.5,69.0,0.0,21.0,185.8,9978.208888888888,186.42857142857142,197.35714285714286,47.625
243.0,259.5,150.0,171.0,259.5,315.0,253.5,228.0,154.5,169.5,123.0,123.5,150.0,172.5,22.5,4.5,0.0,0.0,186.33333333333331,10641.511111111111,204.5,191.57142857142858,6.75
210.0,291.0,75.0,105.0,133.5,214.5,307.5,234.0,154.5,121.5,141.5,183.0,153.0,85.5,39.0,43.5,0.0,15.0,163.23333333333335,8783.977777777776,148.92857142857142,195.28571428571428,24.375
256.5,175.5,231.0,24.0,309.0,139.5,246.0,231.0,96.5,109.5,64.5,120.5,124.5,165.0,90.0,4.5,0.0,15.0,158.86666666666667,8958.288888888888,170.0,157.57142857142858,27.375
285.0,115.5,312.0,48.0,198.0,111.0,226.5,189.0,84.0,113.0,70.5,45.0,156.5,120.0,54.0,37.5,0.0,0.0,141.86666666666667,8030.515555555557,158.85714285714286,137.42857142857142,22.875
310.5,193.5,138.0,64.5,132.0,76.5,185.0,168.0,84.0,115.5,59.0,62.0,151.5,90.0,30.0,42.0,0.0,0.0,124.0,5828.782222222222,128.42857142857142,133.0,18.0
291.0,198.0,123.0,15.0,109.5,54.0,318.0,189.5,91.5,138.0,87.0,78.0,147.0,214.5,51.0,43.5,0.0,0.0,140.33333333333334,9683.844444444445,115.5,177.92857142857142,23.625
184.5,271.5,232.5,22.5,100.5,114.0,414.0,219.0,85.5,128.0,76.5,48.5,117.5,235.5,79.5,13.5,0.0,4.5,155.3,14766.275555555558,118.64285714285714,202.78571428571428,24.375
145.5,289.5,114.0,43.5,67.5,186.0,232.5,177.0,85.5,109.5,48.0,40.5,108.0,198.0,24.0,18.0,0.0,9.0,124.6,8133.68,100.92857142857143,162.64285714285714,12.75
141.0,96.0,258.0,54.0,58.5,102.0,135.0,177.5,83.5,103.5,54.0,52.5,109.5,207.0,31.5,27.0,0.0,0.0,110.9,5943.955555555555,109.92857142857143,123.21428571428571,14.625
244.5,144.0,238.5,85.5,67.5,133.5,112.5,192.0,84.0,82.5,37.5,80.0,94.5,198.0,34.5,9.0,0.0,0.0,121.93333333333334,6486.417777777779,133.14285714285714,123.21428571428571,10.875
168.0,79.5,51.0,184.5,164.0,58.5,94.5,157.5,84.0,97.5,63.0,114.0,130.5,133.5,13.5,49.5,0.0,0.0,106.23333333333333,4144.751111111111,119.64285714285714,106.07142857142857,15.75
