S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
669.0,494.0,552.0,294.0,467.0,1426.0,668.0,595.3333333333334,448.3333333333333,418.0,291.0,267.0,634.0,439.0,0.0,30.0,3.0,0.0,510.84444444444443,108332.14814814815,612.5,498.45833333333337,8.25
734.0,654.0,500.0,323.0,336.0,943.0,533.0,658.0,487.0,489.0,223.0,251.33333333333334,496.6666666666667,381.0,0.0,17.0,0.0,3.0,467.26666666666665,61451.10222222223,514.5555555555555,490.2083333333333,5.0
611.0,561.0,541.0,318.0,306.0,814.0,512.0,414.0,448.0,505.3333333333333,320.0,236.0,499.0,545.0,0.0,6.0,3.0,3.0,442.0222222222222,47397.13185185185,471.0,475.5416666666667,3.0
515.0,604.0,415.0,303.0,369.0,623.0,469.0,358.0,464.0,485.6666666666667,359.3333333333333,225.66666666666666,471.0,544.0,0.0,6.0,14.0,0.0,413.71111111111105,30416.539259259258,408.4444444444444,469.375,5.0
536.0,615.0,326.0,252.0,392.0,580.0,450.0,421.3333333333333,396.3333333333333,514.6666666666666,435.0,216.0,438.0,481.0,0.0,0.0,11.0,0.0,403.5555555555556,28816.957037037035,383.6666666666667,468.91666666666663,2.75
465.0,550.0,252.0,233.0,341.0,441.0,428.3333333333333,509.0,389.0,398.6666666666667,396.6666666666667,218.0,393.3333333333333,489.0,0.0,0.0,3.0,7.0,366.9333333333334,26459.152592592593,325.0,444.25,2.5
446.0,589.0,313.0,142.0,417.0,357.0,391.0,500.3333333333333,331.6666666666667,270.0,280.0,221.0,352.0,431.0,0.0,17.0,3.0,13.0,336.06666666666666,26860.352592592593,316.0,393.125,8.25
410.0,411.0,320.0,143.0,274.0,304.0,270.0,356.0,320.0,235.0,288.0,222.66666666666666,295.6666666666667,485.0,0.0,17.0,0.0,6.0,288.9555555555555,20584.488888888885,278.94444444444446,332.5833333333333,5.75
424.0,355.0,298.0,186.0,216.0,404.0,231.0,346.0,351.0,204.66666666666666,262.0,225.0,272.0,509.3333333333333,0.0,10.0,0.0,0.0,285.6,19501.85777777778,292.1666666666667,316.375,2.5
392.0,421.0,371.0,155.33333333333334,238.0,339.0,216.33333333333334,297.0,323.0,248.33333333333334,229.0,213.0,297.0,392.0,0.0,71.0,0.0,0.0,275.46666666666664,16752.24,284.72222222222223,302.95833333333337,17.75
331.0,253.0,296.0,108.66666666666667,207.0,225.0,209.0,313.0,237.33333333333334,242.0,227.0,201.0,233.0,243.0,0.0,6.0,0.0,0.0,221.73333333333335,10029.777777777777,228.1111111111111,244.66666666666669,1.5
403.0,314.0,221.0,119.0,189.0,289.0,218.0,333.0,170.0,209.66666666666666,196.33333333333334,216.0,205.0,269.0,0.0,6.0,0.0,0.0,223.46666666666667,12778.103703703704,239.5,239.375,1.5
327.0,355.0,328.0,106.0,218.0,280.0,211.0,351.0,145.33333333333334,181.0,175.0,231.0,241.0,259.0,0.0,12.0,0.0,3.0,227.22222222222226,15612.171851851852,248.33333333333334,239.79166666666666,3.75
242.0,326.0,310.0,97.0,182.0,212.0,218.0,366.0,198.0,156.0,53.0,161.66666666666666,231.66666666666666,220.0,0.0,9.0,3.0,0.0,198.2222222222222,11499.36,200.7777777777778,221.08333333333334,3.0
220.0,229.0,279.0,119.0,135.0,273.0,188.0,190.0,211.0,133.33333333333334,72.0,93.0,208.0,265.0,0.0,3.0,3.0,3.0,174.35555555555558,10273.594074074075,186.5,187.04166666666669,2.25
237.0,207.0,175.0,70.0,219.0,281.0,166.33333333333334,173.0,203.66666666666666,80.66666666666667,94.0,118.33333333333333,162.0,186.0,0.0,3.0,0.0,3.0,158.20000000000002,9224.379259259258,183.38888888888889,159.08333333333331,1.5
283.0,223.0,160.0,135.0,204.0,234.0,170.0,173.33333333333334,199.0,119.0,65.0,144.0,161.0,70.0,0.0,0.0,11.0,0.0,156.0222222222222,8698.714074074072,193.33333333333334,147.54166666666669,2.75
237.0,332.0,164.0,110.0,175.0,244.0,143.33333333333334,218.0,159.0,108.33333333333333,91.0,116.0,118.33333333333333,175.0,0.0,0.0,0.0,0.0,159.4,10633.845925925925,174.33333333333334,168.125,0.0
164.0,297.0,136.0,50.0,148.0,195.0,114.0,247.0,139.66666666666666,100.0,178.0,89.0,147.0,108.0,0.0,13.0,0.0,0.0,140.84444444444446,8049.597037037037,130.33333333333334,166.33333333333331,3.25
159.0,286.0,148.0,71.0,178.0,180.0,114.0,233.0,79.33333333333333,78.0,221.0,73.0,158.33333333333334,81.0,0.0,26.0,0.0,7.0,137.3111111111111,10524.121481481483,134.83333333333334,156.33333333333334,8.25
110.0,195.0,127.0,117.0,136.0,160.0,93.0,382.0,68.0,89.0,127.0,57.0,117.0,98.0,0.0,22.0,0.0,10.0,125.06666666666668,9991.92,117.83333333333333,146.125,8.0
78.0,195.0,89.0,68.0,102.0,103.0,57.0,231.0,50.333333333333336,107.0,78.33333333333333,71.0,102.0,149.0,0.0,22.0,11.0,6.0,98.71111111111111,4364.808888888889,85.16666666666667,121.20833333333334,9.75
95.0,150.0,67.0,19.0,139.0,186.0,51.0,239.33333333333334,32.333333333333336,86.33333333333333,49.0,86.0,162.0,136.0,0.0,28.0,11.0,3.0,99.86666666666667,5720.637037037036,98.66666666666667,113.25,10.5
91.0,65.0,34.0,55.0,136.0,164.0,52.333333333333336,232.0,66.0,67.0,35.0,49.0,144.0,65.0,0.0,9.0,0.0,0.0,83.68888888888888,4341.917037037037,88.16666666666667,90.79166666666667,2.25
89.0,69.0,34.0,31.0,42.0,69.0,72.0,179.33333333333334,82.33333333333333,43.0,33.0,12.0,182.0,60.0,0.0,6.0,0.0,0.0,66.5111111111111,3400.474074074073,46.166666666666664,90.08333333333334,1.5
89.0,92.0,91.0,59.0,48.0,48.0,67.0,144.0,58.0,39.0,33.0,18.666666666666668,137.66666666666666,102.0,0.0,6.0,0.0,3.0,68.42222222222222,2570.37037037037,58.94444444444445,84.08333333333333,2.25
77.0,153.0,119.0,46.0,36.0,86.0,45.0,137.0,36.0,37.333333333333336,42.0,26.0,92.0,81.0,0.0,6.0,0.0,3.0,67.55555555555556,2971.38962962963,65.0,77.91666666666666,2.25
87.0,137.0,66.0,22.0,161.0,106.0,45.0,158.0,30.333333333333332,47.666666666666664,36.333333333333336,20.333333333333332,67.0,58.0,0.0,3.0,3.0,0.0,69.44444444444444,5888.690370370369,77.05555555555556,72.41666666666666,1.5
83.0,73.0,47.0,32.0,50.0,125.0,48.0,135.0,81.33333333333333,53.333333333333336,35.0,15.0,64.0,89.0,0.0,0.0,0.0,0.0,62.044444444444444,2823.9377777777777,58.666666666666664,72.33333333333333,0.0
93.0,135.0,70.0,35.0,27.0,72.0,37.333333333333336,122.0,84.0,46.666666666666664,31.333333333333332,59.0,75.33333333333333,93.66666666666667,0.0,6.0,0.0,0.0,65.42222222222222,2103.4133333333334,59.333333333333336,78.16666666666667,1.5
66.0,161.0,57.0,22.0,30.0,38.0,70.0,117.33333333333333,64.33333333333333,47.0,79.0,103.0,120.0,67.33333333333333,0.0,12.0,0.0,0.0,69.46666666666665,3399.9881481481484,52.666666666666664,90.75,3.0
56.0,91.0,32.0,28.0,50.0,47.0,85.0,125.0,33.0,40.0,94.0,61.333333333333336,44.333333333333336,88.0,0.0,0.0,3.0,0.0,58.31111111111111,3085.762962962963,45.72222222222222,75.04166666666667,0.75
69.0,70.0,48.0,29.0,65.0,59.0,75.0,133.0,25.0,28.0,100.0,20.0,38.0,57.0,0.0,3.0,3.0,3.0,54.4,2915.413333333334,48.333333333333336,65.75,2.25
60.0,67.0,51.0,27.0,62.0,49.0,48.333333333333336,91.0,15.333333333333334,44.0,62.333333333333336,31.333333333333332,37.0,52.0,0.0,3.0,0.0,0.0,46.48888888888889,1310.8444444444442,46.72222222222222,52.125,0.75
47.0,43.0,75.0,10.0,38.0,30.0,49.0,123.0,21.0,25.666666666666668,17.0,43.0,21.0,20.0,0.0,0.0,19.0,3.0,37.51111111111111,1382.5896296296296,40.5,39.958333333333336,5.5
21.0,25.0,46.0,3.0,25.0,33.0,19.333333333333332,128.0,21.0,26.333333333333332,18.333333333333332,59.666666666666664,23.0,22.0,0.0,0.0,22.0,6.0,31.37777777777778,1177.9614814814815,31.277777777777775,35.375,7.0
43.0,62.0,40.0,87.0,22.0,60.0,21.0,118.33333333333333,25.0,23.0,17.0,77.0,40.0,17.0,0.0,6.0,3.0,6.0,43.48888888888889,2680.785185185185,54.833333333333336,40.416666666666664,3.75
67.0,98.0,76.0,72.0,12.0,42.0,52.0,71.0,19.333333333333332,24.0,20.0,51.666666666666664,16.333333333333332,45.0,0.0,6.0,6.0,3.0,44.42222222222222,1811.0814814814814,53.44444444444445,43.208333333333336,3.75
51.0,62.0,67.0,20.0,21.0,19.0,58.0,55.0,29.0,30.333333333333332,56.0,27.0,6.0,42.0,11.0,3.0,3.0,0.0,36.955555555555556,1291.7007407407407,34.166666666666664,42.29166666666667,4.25
29.0,9.0,38.0,15.0,9.0,56.0,22.333333333333332,52.0,24.333333333333332,13.666666666666666,57.333333333333336,17.666666666666668,24.0,29.0,11.0,0.0,30.0,3.0,27.155555555555555,992.311111111111,27.444444444444443,28.958333333333332,11.0
23.0,19.0,52.0,21.0,6.0,47.0,18.0,55.0,19.333333333333332,28.333333333333332,59.0,9.0,27.0,32.0,0.0,3.0,33.0,6.0,27.711111111111112,1412.539259259259,26.333333333333332,32.20833333333333,10.5
29.0,23.0,21.0,25.0,25.0,35.0,19.333333333333332,49.0,6.0,30.666666666666668,50.333333333333336,6.0,52.333333333333336,17.0,0.0,3.0,10.0,3.0,25.91111111111111,698.9925925925926,23.5,30.958333333333336,4.0
45.0,9.0,21.0,14.0,13.0,31.0,24.0,48.0,29.0,54.0,22.0,3.0,32.0,47.0,0.0,16.0,7.0,0.0,26.133333333333336,1005.3866666666667,21.166666666666668,33.125,5.75
54.0,30.0,21.0,13.0,42.0,22.0,12.0,81.0,6.0,6.0,35.0,1.3333333333333333,21.666666666666668,44.0,0.0,13.0,0.0,3.0,25.933333333333334,1446.8681481481483,25.555555555555557,29.458333333333332,4.0
40.0,23.0,28.0,3.0,48.0,3.0,15.0,88.0,3.0,9.0,24.0,0.0,12.0,6.0,0.0,13.0,0.0,3.0,20.133333333333333,951.04,20.333333333333332,22.5,4.0
9.0,26.0,41.0,0.0,22.0,13.0,24.333333333333332,58.0,6.333333333333333,14.0,16.0,2.6666666666666665,15.0,3.0,0.0,13.0,6.0,0.0,16.688888888888886,519.1259259259259,14.611111111111112,20.333333333333332,4.75
13.0,63.0,22.0,0.0,28.0,16.0,37.0,57.333333333333336,10.333333333333334,14.0,24.0,6.0,15.0,10.0,0.0,0.0,3.0,0.0,21.044444444444448,774.1096296296297,14.166666666666666,28.833333333333336,0.75
