S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
0.0,0.0,24.0,0.0,0.0,7.2,0.0,2.4,0.0,7.0,0.0,1.6,0.0,67.8,0.0,63.6,3.5166666666666666,115.4680555555556
0.0,0.0,24.6,0.0,0.0,7.38,0.0,2.36,0.0,6.95,0.0,1.6400000000000001,0.0,67.47,0.0,63.39,3.5775,118.18201388888893
0.0,0.0,25.2,0.0,0.0,7.5600000000000005,0.0,2.32,0.0,6.9,0.0,1.6800000000000002,0.0,67.14,0.0,63.18,3.638333333333333,120.89597222222227
0.0,0.0,25.8,0.0,0.0,7.74,0.0,2.28,0.0,6.85,0.0,1.72,0.0,66.81,0.0,62.97,3.6991666666666667,123.6099305555556
0.0,0.0,26.4,0.0,0.0,7.92,0.0,2.2399999999999998,0.0,6.8,0.0,1.76,0.0,66.48,0.0,62.76,3.76,126.32388888888893
0.0,0.0,27.0,0.0,0.0,8.1,0.0,2.2,0.0,6.75,0.0,1.8,0.0,66.15,0.0,62.55,3.8208333333333333,129.03784722222227
0.0,0.0,27.6,0.0,0.0,8.280000000000001,0.0,2.16,0.0,6.7,0.0,1.84,0.0,65.82,0.0,62.34,3.881666666666667,131.75180555555562
0.0,0.0,28.2,0.0,0.0,8.46,0.0,2.12,0.0,6.65,0.0,1.8800000000000001,0.0,65.49,0.0,62.13,3.9425,134.46576388888894
0.0,0.0,28.8,0.0,0.0,8.64,0.0,2.08,0.0,6.6,0.0,1.92,0.0,65.16,0.0,61.92,4.003333333333333,137.17972222222227
0.0,0.0,29.4,0.0,0.0,8.82,0.0,2.04,0.0,6.55,0.0,1.96,0.0,64.83,0.0,61.71,4.064166666666667,139.89368055555562
0.0,0.0,30.0,0.0,0.0,9.0,0.0,2.0,0.0,6.5,0.0,2.0,0.0,64.5,0.0,61.5,4.125,142.60763888888894
0.0,0.0,30.6,0.0,0.0,9.18,0.0,1.96,0.0,6.45,0.0,2.04,0.0,64.17,0.0,61.29,4.185833333333333,145.32159722222227
0.0,0.0,31.2,0.0,0.0,9.36,0.0,1.92,0.0,6.4,0.0,2.08,0.0,63.84,0.0,61.08,4.246666666666667,148.03555555555562
0.0,0.0,31.8,0.0,0.0,9.540000000000001,0.0,1.88,0.0,6.35,0.0,2.12,0.0,63.51,0.0,60.87,4.3075,150.74951388888894
0.0,0.0,32.4,0.0,0.0,9.72,0.0,1.8399999999999999,0.0,6.3,0.0,2.16,0.0,63.18,0.0,60.66,4.368333333333333,153.46347222222226
0.0,0.0,33.0,0.0,0.0,9.9,0.0,1.7999999999999998,0.0,6.25,0.0,2.2,0.0,62.85,0.0,60.45,4.429166666666667,156.1774305555556
0.0,0.0,33.6,0.0,0.0,10.08,0.0,1.7599999999999998,0.0,6.2,0.0,2.24,0.0,62.52,0.0,60.24,4.49,158.89138888888894
0.0,0.0,34.2,0.0,0.0,10.26,0.0,1.7199999999999998,0.0,6.15,0.0,2.2800000000000002,0.0,62.190000000000005,0.0,60.03,4.550833333333333,161.60534722222226
0.0,0.0,34.8,0.0,0.0,10.440000000000001,0.0,1.6799999999999997,0.0,6.1,0.0,2.3200000000000003,0.0,61.86,0.0,59.82,4.611666666666666,164.3193055555556
0.0,0.0,35.4,0.0,0.0,10.620000000000001,0.0,1.6399999999999997,0.0,6.05,0.0,2.3600000000000003,0.0,61.53,0.0,59.61,4.6725,167.03326388888894
0.0,0.0,36.0,0.0,0.0,10.8,0.0,1.5999999999999996,0.0,6.0,0.0,2.4000000000000004,0.0,61.2,0.0,59.4,4.733333333333333,169.74722222222226
0.0,0.0,36.6,0.0,0.0,10.98,0.0,1.5599999999999996,0.0,5.95,0.0,2.4400000000000004,0.0,60.870000000000005,0.0,59.19,4.7941666666666665,172.4611805555556
0.0,0.0,37.2,0.0,0.0,11.16,0.0,1.5199999999999996,0.0,5.9,0.0,2.4800000000000004,0.0,60.540000000000006,0.0,58.98,4.855,175.17513888888894
0.0,0.0,37.8,0.0,0.0,11.34,0.0,1.4799999999999995,0.0,5.85,0.0,2.5200000000000005,0.0,60.21,0.0,58.769999999999996,4.9158333333333335,177.88909722222226
0.0,0.0,38.4,0.0,0.0,11.52,0.0,1.4399999999999995,0.0,5.8,0.0,2.5600000000000005,0.0,59.88,0.0,58.559999999999995,4.976666666666667,180.6030555555556
0.0,0.0,39.0,0.0,0.0,11.7,0.0,1.3999999999999995,0.0,5.75,0.0,2.6000000000000005,0.0,59.550000000000004,0.0,58.349999999999994,5.0375,183.31701388888894
0.0,0.0,39.6,0.0,0.0,11.879999999999999,0.0,1.3599999999999994,0.0,5.7,0.0,2.64,0.0,59.220000000000006,0.0,58.14,5.098333333333334,186.03097222222226
0.0,0.0,40.2,0.0,0.0,12.06,0.0,1.3199999999999996,0.0,5.65,0.0,2.68,0.0,58.89000000000001,0.0,57.93,5.159166666666667,188.7449305555556
0.0,0.0,40.8,0.0,0.0,12.24,0.0,1.2799999999999996,0.0,5.6,0.0,2.72,0.0,58.56,0.0,57.72,5.22,191.45888888888894
0.0,0.0,41.4,0.0,0.0,12.42,0.0,1.2399999999999995,0.0,5.55,0.0,2.7600000000000002,0.0,58.230000000000004,0.0,57.51,5.280833333333334,194.1728472222223
0.0,0.0,42.0,0.0,0.0,12.6,0.0,1.1999999999999995,0.0,5.5,0.0,2.8000000000000003,0.0,57.900000000000006,0.0,57.3,5.341666666666667,196.8868055555556
0.0,0.0,42.6,0.0,0.0,12.78,0.0,1.1599999999999995,0.0,5.45,0.0,2.8400000000000003,0.0,57.57000000000001,0.0,57.089999999999996,5.4025,199.60076388888893
0.0,0.0,43.2,0.0,0.0,12.959999999999999,0.0,1.1199999999999997,0.0,5.4,0.0,2.8800000000000003,0.0,57.24,0.0,56.879999999999995,5.463333333333334,202.3147222222223
0.0,0.0,43.8,0.0,0.0,13.14,0.0,1.0799999999999996,0.0,5.35,0.0,2.9200000000000004,0.0,56.910000000000004,0.0,56.67,5.524166666666667,205.0286805555556
0.0,0.0,44.4,0.0,0.0,13.32,0.0,1.0399999999999996,0.0,5.3,0.0,2.9600000000000004,0.0,56.580000000000005,0.0,56.46,5.585,207.74263888888896
0.0,0.0,45.0,0.0,0.0,13.5,0.0,0.9999999999999997,0.0,5.25,0.0,3.0,0.0,56.25,0.0,56.25,5.645833333333334,210.45659722222229
0.0,0.0,45.6,0.0,0.0,13.68,0.0,0.9599999999999997,0.0,5.2,0.0,3.04,0.0,55.92,0.0,56.04,5.706666666666667,213.1705555555556
0.0,0.0,46.2,0.0,0.0,13.86,0.0,0.9199999999999997,0.0,5.15,0.0,3.08,0.0,55.59,0.0,55.83,5.7675,215.88451388888896
0.0,0.0,46.8,0.0,0.0,14.040000000000001,0.0,0.8799999999999998,0.0,5.1,0.0,3.12,0.0,55.260000000000005,0.0,55.620000000000005,5.828333333333333,218.59847222222228
0.0,0.0,47.4,0.0,0.0,14.22,0.0,0.8399999999999999,0.0,5.05,0.0,3.16,0.0,54.93,0.0,55.410000000000004,5.889166666666667,221.31243055555564
0.0,0.0,48.0,0.0,0.0,14.4,0.0,0.7999999999999998,0.0,5.0,0.0,3.2,0.0,54.6,0.0,55.2,5.95,224.02638888888896
0.0,0.0,48.6,0.0,0.0,14.58,0.0,0.7599999999999998,0.0,4.95,0.0,3.24,0.0,54.27,0.0,54.99,6.010833333333333,226.74034722222228
0.0,0.0,49.2,0.0,0.0,14.76,0.0,0.7199999999999999,0.0,4.9,0.0,3.2800000000000002,0.0,53.94,0.0,54.78,6.071666666666667,229.45430555555564
0.0,0.0,49.8,0.0,0.0,14.94,0.0,0.6799999999999998,0.0,4.85,0.0,3.3200000000000003,0.0,53.61,0.0,54.57,6.1325,232.16826388888896
0.0,0.0,50.4,0.0,0.0,15.12,0.0,0.6399999999999999,0.0,4.8,0.0,3.3600000000000003,0.0,53.28,0.0,54.36,6.193333333333333,234.8822222222223
0.0,0.0,51.0,0.0,0.0,15.3,0.0,0.5999999999999999,0.0,4.75,0.0,3.4000000000000004,0.0,52.95,0.0,54.150000000000006,6.254166666666666,237.59618055555563
0.0,0.0,51.6,0.0,0.0,15.48,0.0,0.5599999999999998,0.0,4.7,0.0,3.44,0.0,52.62,0.0,53.940000000000005,6.315,240.31013888888896
0.0,0.0,52.2,0.0,0.0,15.66,0.0,0.5199999999999998,0.0,4.65,0.0,3.48,0.0,52.29,0.0,53.730000000000004,6.3758333333333335,243.0240972222223
0.0,0.0,52.8,0.0,0.0,15.84,0.0,0.47999999999999987,0.0,4.6,0.0,3.52,0.0,51.96,0.0,53.52,6.4366666666666665,245.73805555555563
0.0,0.0,53.4,0.0,0.0,16.02,0.0,0.4399999999999999,0.0,4.55,0.0,3.56,0.0,51.629999999999995,0.0,53.31,6.4975000000000005,248.45201388888898
0.0,0.0,54.0,0.0,0.0,16.2,0.0,0.3999999999999999,0.0,4.5,0.0,3.6,0.0,51.3,0.0,53.1,6.558333333333334,251.1659722222223
0.0,0.0,54.6,0.0,0.0,16.38,0.0,0.35999999999999993,0.0,4.45,0.0,3.64,0.0,50.97,0.0,52.89,6.619166666666667,253.87993055555563
0.0,0.0,55.2,0.0,0.0,16.56,0.0,0.31999999999999995,0.0,4.4,0.0,3.68,0.0,50.64,0.0,52.68,6.680000000000001,256.59388888888896
0.0,0.0,55.8,0.0,0.0,16.74,0.0,0.2799999999999999,0.0,4.35,0.0,3.72,0.0,50.309999999999995,0.0,52.47,6.740833333333334,259.30784722222234
0.0,0.0,56.4,0.0,0.0,16.919999999999998,0.0,0.23999999999999994,0.0,4.3,0.0,3.7600000000000002,0.0,49.98,0.0,52.26,6.801666666666667,262.02180555555566
0.0,0.0,57.0,0.0,0.0,17.1,0.0,0.19999999999999996,0.0,4.25,0.0,3.8,0.0,49.65,0.0,52.05,6.862500000000001,264.735763888889
0.0,0.0,57.6,0.0,0.0,17.28,0.0,0.15999999999999995,0.0,4.2,0.0,3.84,0.0,49.32,0.0,51.84,6.923333333333334,267.4497222222223
0.0,0.0,58.2,0.0,0.0,17.46,0.0,0.11999999999999994,0.0,4.15,0.0,3.88,0.0,48.99,0.0,51.63,6.984166666666667,270.16368055555563
0.0,0.0,58.8,0.0,0.0,17.64,0.0,0.07999999999999996,0.0,4.1,0.0,3.92,0.0,48.66,0.0,51.42,7.045,272.877638888889
0.0,0.0,59.4,0.0,0.0,17.82,0.0,0.03999999999999998,0.0,4.05,0.0,3.96,0.0,48.33,0.0,51.21,7.105833333333334,275.59159722222233
0.0,0.0,60.0,0.0,0.0,18.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,48.0,0.0,51.0,7.166666666666667,278.30555555555566
0.0,0.0,60.18,0.09,2.07,27.48,0.04,0.0,0.8699999999999999,4.83,0.27,4.32,0.0,48.12,0.0,50.49,8.345833333333333,951.8549305555554
0.0,0.0,60.36,0.18,4.14,36.96,0.08,0.0,1.7399999999999998,5.66,0.54,4.64,0.0,48.24,0.0,49.98,9.524999999999999,1625.404305555555
0.0,0.0,60.54,0.27,6.209999999999999,46.44,0.12,0.0,2.6099999999999994,6.49,0.81,4.96,0.0,48.36,0.0,49.47,10.704166666666666,2298.953680555555
0.0,0.0,60.72,0.36,8.28,55.92,0.16,0.0,3.4799999999999995,7.32,1.08,5.28,0.0,48.480000000000004,0.0,48.96,11.883333333333331,2972.5030555555545
