S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
81.3,14.4,69.3,30.9,61.2,57.0,123.7,45.1,58.8,11.099999999999998,79.8,26.1,27.0,38.7,55.2,146.7,120.0,52.746153846153845,1008.9076923076922
80.97,13.86,69.57,30.81,61.38,57.3,123.93,44.49,58.419999999999995,10.889999999999999,79.62,26.19,27.0,39.03,55.080000000000005,147.63,120.0,52.64846153846154,1008.188520710059
80.64,13.32,69.84,30.72,61.56,57.6,124.16,43.88,58.04,10.679999999999998,79.44,26.28,27.0,39.36,54.96,148.56,120.0,52.55076923076923,1007.4693491124259
80.31,12.780000000000001,70.11,30.63,61.74,57.9,124.39,43.27,57.66,10.469999999999999,79.25999999999999,26.37,27.0,39.690000000000005,54.84,149.48999999999998,120.0,52.45307692307692,1006.7501775147928
79.98,12.24,70.38,30.54,61.92,58.2,124.62,42.660000000000004,57.28,10.259999999999998,79.08,26.46,27.0,40.02,54.72,150.42,120.0,52.355384615384615,1006.0310059171596
79.65,11.7,70.65,30.45,62.1,58.5,124.85,42.05,56.9,10.049999999999999,78.9,26.55,27.0,40.35,54.6,151.35,120.0,52.25769230769231,1005.3118343195265
79.32,11.16,70.92,30.36,62.28,58.8,125.08,41.44,56.519999999999996,9.84,78.72,26.64,27.0,40.68,54.480000000000004,152.28,120.0,52.16,1004.5926627218934
78.99,10.620000000000001,71.19,30.27,62.46,59.1,125.31,40.83,56.14,9.629999999999999,78.53999999999999,26.73,27.0,41.01,54.36,153.21,120.0,52.06230769230769,1003.8734911242602
78.66,10.08,71.46,30.18,62.64,59.4,125.54,40.22,55.76,9.42,78.36,26.82,27.0,41.34,54.24,154.14,120.0,51.964615384615385,1003.1543195266271
78.33,9.54,71.73,30.09,62.82,59.7,125.77,39.61,55.38,9.209999999999999,78.18,26.91,27.0,41.67,54.12,155.07,120.0,51.86692307692307,1002.435147928994
78.0,9.0,72.0,30.0,63.0,60.0,126.0,39.0,55.0,9.0,78.0,27.0,27.0,42.0,54.0,156.0,120.0,51.76923076923077,1001.7159763313608
77.31,9.0,71.73,30.0,63.51,60.21,125.46,39.0,54.54,9.0,77.82,26.91,27.18,41.76,54.96,155.25,120.84,51.66692307692308,1001.7213017751478
76.62,9.0,71.46,30.0,64.02,60.42,124.92,39.0,54.08,9.0,77.64,26.82,27.36,41.52,55.92,154.5,121.68,51.56461538461538,1001.7266272189348
75.92999999999999,9.0,71.19,30.0,64.53,60.63,124.38,39.0,53.62,9.0,77.46000000000001,26.73,27.54,41.28,56.88,153.75,122.52,51.46230769230769,1001.7319526627218
75.24,9.0,70.92,30.0,65.03999999999999,60.84,123.84,39.0,53.16,9.0,77.28,26.64,27.72,41.04,57.84,153.0,123.36,51.36,1001.7372781065088
74.55,9.0,70.65,30.0,65.55,61.05,123.3,39.0,52.7,9.0,77.1,26.55,27.9,40.8,58.8,152.25,124.2,51.25769230769231,1001.7426035502958
73.86,9.0,70.38,30.0,66.06,61.26,122.75999999999999,39.0,52.24,9.0,76.92,26.46,28.080000000000002,40.56,59.760000000000005,151.5,125.04,51.15538461538461,1001.7479289940828
73.17,9.0,70.11,30.0,66.57,61.47,122.22,39.0,51.78,9.0,76.74000000000001,26.37,28.26,40.32,60.72,150.75,125.88000000000001,51.05307692307692,1001.7532544378698
72.47999999999999,9.0,69.84,30.0,67.08,61.68,121.67999999999999,39.0,51.32,9.0,76.56,26.28,28.44,40.08,61.68,150.0,126.72,50.95076923076923,1001.7585798816568
71.78999999999999,9.0,69.57,30.0,67.58999999999999,61.89,121.14,39.0,50.86,9.0,76.38,26.19,28.62,39.84,62.64,149.25,127.56,50.848461538461535,1001.7639053254438
71.1,9.0,69.3,30.0,68.1,62.1,120.6,39.0,50.4,9.0,76.2,26.1,28.8,39.6,63.6,148.5,128.4,50.746153846153845,1001.7692307692308
70.41,9.0,69.03,30.0,68.61,62.31,120.06,39.0,49.94,9.0,76.02000000000001,26.01,28.98,39.36,64.56,147.75,129.24,50.643846153846155,1001.7745562130178
69.72,9.0,68.75999999999999,30.0,69.11999999999999,62.52,119.52,39.0,49.48,9.0,75.84,25.92,29.16,39.120000000000005,65.52,147.0,130.08,50.541538461538465,1001.7798816568047
69.03,9.0,68.49,30.0,69.63,62.730000000000004,118.97999999999999,39.0,49.019999999999996,9.0,75.66,25.830000000000002,29.34,38.88,66.48,146.25,130.92000000000002,50.43923076923077,1001.7852071005917
68.34,9.0,68.22,30.0,70.14,62.940000000000005,118.44,39.0,48.559999999999995,9.0,75.48,25.740000000000002,29.52,38.64,67.44,145.5,131.76000000000002,50.33692307692308,1001.7905325443786
67.65,9.0,67.94999999999999,30.0,70.65,63.150000000000006,117.9,39.0,48.099999999999994,9.0,75.30000000000001,25.65,29.700000000000003,38.400000000000006,68.4,144.75,132.60000000000002,50.23461538461539,1001.7958579881656
66.96,9.0,67.67999999999999,30.0,71.16,63.36,117.36,39.0,47.64,9.0,75.12,25.56,29.880000000000003,38.160000000000004,69.36,144.0,133.44,50.1323076923077,1001.8011834319526
66.27,9.0,67.41,30.0,71.67,63.57,116.82,39.0,47.18,9.0,74.94,25.47,30.060000000000002,37.92,70.32000000000001,143.25,134.28,50.03000000000001,1001.8065088757395
65.58,9.0,67.14,30.0,72.18,63.78,116.28,39.0,46.72,9.0,74.76,25.38,30.240000000000002,37.68,71.28,142.5,135.12,49.92769230769231,1001.8118343195265
