S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance
166.2,28.2,307.8,55.2,94.8,121.2,90.0,27.0,150.6,81.6,108.6,102.0,90.0,135.0,34.8,50.4,66.0,109.47692307692309,5099.75147928994
166.53,28.38,308.52,55.68,94.62,121.08,89.55,27.0,150.99,81.08999999999999,108.39,102.0,90.0,135.6,35.22,50.61,65.7,109.52538461538462,5126.969822485206
166.85999999999999,28.56,309.24,56.160000000000004,94.44,120.96000000000001,89.1,27.0,151.38,80.58,108.17999999999999,102.0,90.0,136.2,35.64,50.82,65.4,109.57384615384616,5154.188165680473
167.19,28.74,309.96000000000004,56.64,94.25999999999999,120.84,88.65,27.0,151.76999999999998,80.07,107.97,102.0,90.0,136.8,36.059999999999995,51.03,65.1,109.62230769230769,5181.406508875739
167.51999999999998,28.919999999999998,310.68,57.120000000000005,94.08,120.72,88.2,27.0,152.16,79.56,107.75999999999999,102.0,90.0,137.4,36.48,51.24,64.8,109.67076923076922,5208.624852071005
167.85,29.1,311.4,57.6,93.9,120.6,87.75,27.0,152.55,79.05,107.55,102.0,90.0,138.0,36.9,51.45,64.5,109.71923076923076,5235.843195266272
168.18,29.28,312.12,58.08,93.72,120.48,87.3,27.0,152.94,78.53999999999999,107.34,102.0,90.0,138.6,37.32,51.66,64.2,109.7676923076923,5263.0615384615385
168.51,29.46,312.84000000000003,58.56,93.53999999999999,120.36,86.85,27.0,153.32999999999998,78.03,107.13,102.0,90.0,139.2,37.74,51.87,63.9,109.81615384615384,5290.279881656805
168.84,29.64,313.56,59.04,93.36,120.24,86.4,27.0,153.72,77.52,106.92,102.0,90.0,139.8,38.16,52.08,63.6,109.86461538461536,5317.498224852071
169.17,29.82,314.28,59.52,93.18,120.12,85.95,27.0,154.11,77.01,106.71,102.0,90.0,140.4,38.58,52.29,63.3,109.9130769230769,5344.716568047337
169.5,30.0,315.0,60.0,93.0,120.0,85.5,27.0,154.5,76.5,106.5,102.0,90.0,141.0,39.0,52.5,63.0,109.96153846153844,5371.934911242603
169.83,30.18,315.72,60.48,92.82,119.88,85.05,27.0,154.89,75.99,106.29,102.0,90.0,141.6,39.42,52.71,62.7,110.00999999999998,5399.15325443787
170.16,30.36,316.44,60.96,92.64,119.76,84.6,27.0,155.28,75.48,106.08,102.0,90.0,142.2,39.84,52.92,62.4,110.05846153846151,5426.371597633136
170.49,30.54,317.15999999999997,61.44,92.46000000000001,119.64,84.15,27.0,155.67000000000002,74.97,105.87,102.0,90.0,142.8,40.26,53.13,62.1,110.10692307692305,5453.589940828402
170.82,30.72,317.88,61.92,92.28,119.52,83.7,27.0,156.06,74.46000000000001,105.66,102.0,90.0,143.4,40.68,53.34,61.8,110.15538461538459,5480.808284023668
171.15,30.9,318.6,62.4,92.1,119.4,83.25,27.0,156.45,73.95,105.45,102.0,90.0,144.0,41.1,53.55,61.5,110.20384615384614,5508.026627218935
171.48000000000002,31.080000000000002,319.32,62.879999999999995,91.92,119.28,82.8,27.0,156.84,73.44,105.24000000000001,102.0,90.0,144.6,41.52,53.76,61.2,110.25230769230768,5535.244970414201
171.81,31.26,320.03999999999996,63.36,91.74000000000001,119.16,82.35,27.0,157.23000000000002,72.93,105.03,102.0,90.0,145.2,41.940000000000005,53.97,60.9,110.30076923076922,5562.463313609467
172.14000000000001,31.44,320.76,63.839999999999996,91.56,119.03999999999999,81.9,27.0,157.62,72.42,104.82000000000001,102.0,90.0,145.8,42.36,54.18,60.6,110.34923076923076,5589.681656804733
172.47,31.62,321.48,64.32,91.38,118.92,81.45,27.0,158.01,71.91000000000001,104.61,102.0,90.0,146.4,42.78,54.39,60.3,110.3976923076923,5616.9
172.8,31.8,322.2,64.8,91.2,118.8,81.0,27.0,158.4,71.4,104.4,102.0,90.0,147.0,43.2,54.6,60.0,110.44615384615383,5644.118343195266
173.13,31.98,322.91999999999996,65.28,91.02000000000001,118.67999999999999,80.55,27.0,158.79000000000002,70.89,104.19,102.0,90.0,147.6,43.620000000000005,54.81,59.7,110.49461538461537,5671.336686390532
173.46,32.160000000000004,323.64,65.75999999999999,90.84,118.56,80.1,27.0,159.18,70.38000000000001,103.98,102.0,90.0,148.2,44.040000000000006,55.02,59.4,110.54307692307691,5698.555029585798
173.79000000000002,32.34,324.36,66.24,90.66,118.44,79.65,27.0,159.57,69.87,103.77000000000001,102.0,90.0,148.8,44.46,55.230000000000004,59.1,110.59153846153846,5725.773372781065
174.12,32.52,325.08,66.72,90.48,118.32,79.2,27.0,159.96,69.36000000000001,103.56,102.0,90.0,149.4,44.88,55.440000000000005,58.8,110.64,5752.991715976331
174.45,32.7,325.79999999999995,67.19999999999999,90.30000000000001,118.19999999999999,78.75,27.0,160.35000000000002,68.85000000000001,103.35,102.0,90.0,150.0,45.300000000000004,55.650000000000006,58.5,110.68846153846154,5780.210059171597
174.78,32.88,326.52,67.67999999999999,90.12,118.08,78.3,27.0,160.74,68.34,103.14,102.0,90.0,150.6,45.720000000000006,55.86,58.2,110.73692307692308,5807.428402366864
175.11,33.06,327.24,68.16,89.94,117.96,77.85,27.0,161.13,67.83000000000001,102.93,102.0,90.0,151.2,46.14000000000001,56.07,57.9,110.78538461538461,5834.6467455621305
175.44,33.24,327.96,68.64,89.76,117.83999999999999,77.4,27.0,161.52,67.32000000000001,102.72,102.0,90.0,151.8,46.56,56.28,57.6,110.83384615384617,5861.865088757397
175.76999999999998,33.42,328.67999999999995,69.11999999999999,89.58000000000001,117.72,76.95,27.0,161.91000000000003,66.81000000000002,102.50999999999999,102.0,90.0,152.4,46.980000000000004,56.49,57.3,110.8823076923077,5889.083431952663
176.1,33.6,329.4,69.6,89.4,117.6,76.5,27.0,162.3,66.30000000000001,102.3,102.0,90.0,153.0,47.400000000000006,56.7,57.0,110.93076923076924,5916.301775147929
