      Date,      Time,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2021/3/22,  11:26:38,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:26:48,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:26:58,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:27:08,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:27:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:27:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:27:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:27:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:28:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:28:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:28:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:28:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:28:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:28:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:29:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:29:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:29:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:29:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:29:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:29:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:30:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:30:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:30:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:30:31,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:30:41,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:30:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:31:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:31:11,21,7,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:31:21,21,7,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:31:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:31:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:31:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:32:01,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:32:11,9,3,3,3,3,3,0,0,1,0,0,1
 2021/3/22,  11:32:21,9,3,3,3,3,3,0,0,1,0,0,1
 2021/3/22,  11:32:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:32:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:32:51,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:33:01,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:33:11,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:33:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:33:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:33:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:33:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:34:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:34:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:34:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:34:31,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:34:41,9,3,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:34:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:35:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:35:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:35:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:35:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:35:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:35:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:36:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:36:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:36:21,21,7,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:36:31,21,7,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:36:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:36:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:37:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:37:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:37:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:37:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:37:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:37:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:38:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:38:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:38:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:38:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:38:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:38:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:39:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:39:11,9,3,3,3,3,3,0,0,1,0,0,1
 2021/3/22,  11:39:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:39:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:39:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:39:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:40:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:40:11,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:40:21,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:40:31,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:40:41,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:40:51,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:41:01,0,0,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:41:11,18,6,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:41:21,27,9,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:41:31,72,24,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:41:41,54,18,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:41:51,51,17,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:42:01,63,21,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:42:11,54,18,3,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:42:21,42,14,3,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:42:31,126,38,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:42:41,117,39,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:42:51,75,25,0,0,0,0,0,0,0,0,0,0
 2021/3/22,   11:43:01,39,13,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:43:11,72,24,3,3,3,3,0,0,1,0,0,1
 2021/3/22,  11:43:21,72,24,3,3,3,3,0,0,1,0,0,1
 2021/3/22,  11:43:31,30,10,0,0,0,0,0,0,0,0,0,0
 2021/3/22,  11:43:41,237,79,33,6,6,3,0,1,6,0,1,6
 2021/3/22,  11:43:51,474,158,50,9,9,6,1,3,11,1,3,11
 2021/3/22,   11:44:01,330,110,11,3,3,3,1,2,4,1,2,4
 2021/3/22,  11:44:11,342,107,13,3,3,3,1,1,3,1,1,3
 2021/3/22,  11:44:21,522,167,57,20,20,17,1,4,21,1,4,21
 2021/3/22,  11:44:31,549,175,68,6,6,3,2,4,9,2,4,9
 2021/3/22,  11:44:41,402,134,42,6,6,6,1,2,7,1,2,7
 2021/3/22,  11:44:51,189,63,6,6,6,6,0,0,5,0,0,5
 2021/3/22,   11:45:01,477,155,33,3,3,3,1,3,5,1,3,5
 2021/3/22,  11:45:11,393,131,41,3,3,3,1,2,5,1,2,5
 2021/3/22,  11:45:21,381,111,23,0,0,0,1,1,1,1,1,1
 2021/3/22,  11:45:31,393,111,16,6,6,3,1,2,6,1,2,6
