S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,,,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,
126,75,126,135,69,0,45,39,36,27,156,42,36,0,0,60,0,0,60.8,2525.36,130.5,67.5,42.33333333,30,0,,810,0.002290909,0.001363636,0.002290909,0.002454545,0.001254545,0,0.000818182,0.000709091,0.000654545,0.000490909,0.002836364,0.000763636,0.000654545,0,0,0.001105455
81,78,87,102,120,9,18,9,18,27,90,30,54,9,0,51,78,0,48.8,1522.16,91.5,73.5,28.33333333,64.5,0,,820,0.001472727,0.001418182,0.001581818,0.001854545,0.002181818,0.000163636,0.000327273,0.000163636,0.000327273,0.000490909,0.001636364,0.000545455,0.000981818,0.000163636,0,0.000887273
51,99,9,132,147,30,18,36,0,46,90,18,45,21,9,0,33,0,50.06666667,1968.195556,91.5,71.25,31.44444444,16.5,0,,830,0.000927273,0.0018,0.000163636,0.0024,0.002672727,0.000545455,0.000327273,0.000654545,0,0.000836364,0.001636364,0.000327273,0.000818182,0.000381818,0.000163636,0.000910303
9,21,39,135,126,39,45,36,0,57,60,42,27,30,0,9,0,0,44.4,1443.84,72,56.25,33,4.5,0,,840,0.000163636,0.000381818,0.000709091,0.002454545,0.002290909,0.000709091,0.000818182,0.000654545,0,0.001036364,0.001090909,0.000763636,0.000490909,0.000545455,0,0.000807273
0,18,9,21,9,27,72,61,4,30,30,66,27,9,0,18,0,0,25.53333333,517.5822222,10.5,15.75,33.22222222,9,0,,850,0,0.000327273,0.000163636,0.000381818,0.000163636,0.000490909,0.001309091,0.001109091,7.27E-05,0.000545455,0.000545455,0.0012,0.000490909,0.000163636,0,0.000464242
9,18,18,0,9,111,54,150,0,99,18,33,36,9,18,36,0,0,38.8,1925.36,4.5,39,46.33333333,18,0,,860,0.000163636,0.000327273,0.000327273,0,0.000163636,0.002018182,0.000981818,0.002727273,0,0.0018,0.000327273,0.0006,0.000654545,0.000163636,0.000327273,0.000705455
9,27,9,9,18,216,54,120,0,78,9,0,18,27,39,27,18,9,42.2,3152.96,9,67.5,38.33333333,22.5,9,,870,0.000163636,0.000490909,0.000163636,0.000163636,0.000327273,0.003927273,0.000981818,0.002181818,0,0.001418182,0.000163636,0,0.000327273,0.000490909,0.000709091,0.000767273
21,141,0,120,9,105,63,186,36,18,0,21,18,18,0,78,18,9,50.4,3266.64,70.5,63.75,40,48,9,,880,0.000381818,0.002563636,0,0.002181818,0.000163636,0.001909091,0.001145455,0.003381818,0.000654545,0.000327273,0,0.000381818,0.000327273,0.000327273,0,0.000916364
30,108,0,102,0,9,63,78,9,18,0,42,18,18,9,96,0,0,33.6,1271.04,66,29.25,28.33333333,48,0,,890,0.000545455,0.001963636,0,0.001854545,0,0.000163636,0.001145455,0.001418182,0.000163636,0.000327273,0,0.000763636,0.000327273,0.000327273,0.000163636,0.000610909
39,18,18,0,9,18,49,78,9,28,0,21,0,9,0,36,0,0,19.73333333,440.3288889,19.5,15.75,21.55555556,18,0,,900,0.000709091,0.000327273,0.000327273,0,0.000163636,0.000327273,0.000890909,0.001418182,0.000163636,0.000509091,0,0.000381818,0,0.000163636,0,0.000358788
