S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,,,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,
612,264,558,570,357,870,321,528,486,690,483,192,453,282,69,126,0,18,449,39640.4,591,512.25,389.3333333,63,18,,170,0.011127273,0.0048,0.010145455,0.010363636,0.006490909,0.015818182,0.005836364,0.0096,0.008836364,0.012545455,0.008781818,0.003490909,0.008236364,0.005127273,0.001254545,0.008163636
618,348,432,450,297,645,216,516,576,492,423,348,453,414,27,189,0,0,417,23478,534,430.5,385,94.5,0,,180,0.011236364,0.006327273,0.007854545,0.008181818,0.0054,0.011727273,0.003927273,0.009381818,0.010472727,0.008945455,0.007690909,0.006327273,0.008236364,0.007527273,0.000490909,0.007581818
711,810,993,378,378,396,189,561,537,570,576,504,460,645,30,219,0,0,515.8666667,51767.04889,544.5,644.25,452.4444444,109.5,0,,190,0.012927273,0.014727273,0.018054545,0.006872727,0.006872727,0.0072,0.003436364,0.0102,0.009763636,0.010363636,0.010472727,0.009163636,0.008363636,0.011727273,0.000545455,0.009379394
744,477,324,480,483,465,288,540,537,549,528,379,381,396,99,87,0,0,444.6666667,19903.02222,612,437.25,410.7777778,43.5,0,,200,0.013527273,0.008672727,0.005890909,0.008727273,0.008781818,0.008454545,0.005236364,0.009818182,0.009763636,0.009981818,0.0096,0.006890909,0.006927273,0.0072,0.0018,0.008084848
648,606,303,447,546,486,279,447,477,549,225,255,357,291,99,54,0,9,401,23014.4,547.5,485.25,331,27,9,,210,0.011781818,0.011018182,0.005509091,0.008127273,0.009927273,0.008836364,0.005072727,0.008127273,0.008672727,0.009981818,0.004090909,0.004636364,0.006490909,0.005290909,0.0018,0.007290909
420,537,456,390,438,261,279,402,606,561,225,217,252,387,81,63,0,9,367.4666667,19882.91556,405,423,334.4444444,31.5,9,,220,0.007636364,0.009763636,0.008290909,0.007090909,0.007963636,0.004745455,0.005072727,0.007309091,0.011018182,0.0102,0.004090909,0.003945455,0.004581818,0.007036364,0.001472727,0.006681212
639,216,591,318,507,282,262,402,606,387,256,180,264,435,147,54,0,18,366.1333333,23791.31556,478.5,399,326.5555556,27,18,,230,0.011618182,0.003927273,0.010745455,0.005781818,0.009218182,0.005127273,0.004763636,0.007309091,0.011018182,0.007036364,0.004654545,0.003272727,0.0048,0.007909091,0.002672727,0.00665697
681,324,558,333,330,558,372,445,457,231,237,178,264,639,126,99,0,18,382.2,26697.76,507,442.5,327.6666667,49.5,18,,240,0.012381818,0.005890909,0.010145455,0.006054545,0.006,0.010145455,0.006763636,0.008090909,0.008309091,0.0042,0.004309091,0.003236364,0.0048,0.011618182,0.002290909,0.006949091
564,435,549,117,414,537,252,603,210,180,216,177,258,330,108,108,0,30,330,27826.8,340.5,483.75,259.3333333,54,30,,250,0.010254545,0.007909091,0.009981818,0.002127273,0.007527273,0.009763636,0.004581818,0.010963636,0.003818182,0.003272727,0.003927273,0.003218182,0.004690909,0.006,0.001963636,0.006
396,420,303,156,378,444,459,360,210,246,156,286,201,303,51,111,0,9,291.2666667,13511.79556,276,386.25,252.4444444,55.5,9,,260,0.0072,0.007636364,0.005509091,0.002836364,0.006872727,0.008072727,0.008345455,0.006545455,0.003818182,0.004472727,0.002836364,0.0052,0.003654545,0.005509091,0.000927273,0.005295758
417,402,468,261,288,486,603,414,271,246,168,396,387,447,39,63,0,9,352.8666667,18610.38222,339,411,330.1111111,31.5,9,,270,0.007581818,0.007309091,0.008509091,0.004745455,0.005236364,0.008836364,0.010963636,0.007527273,0.004927273,0.004472727,0.003054545,0.0072,0.007036364,0.008127273,0.000709091,0.006415758
366,642,402,276,450,435,603,360,498,247,168,271,384,471,18,93,0,0,372.7333333,24345.39556,321,482.25,335.5555556,46.5,0,,280,0.006654545,0.011672727,0.007309091,0.005018182,0.008181818,0.007909091,0.010963636,0.006545455,0.009054545,0.004490909,0.003054545,0.004927273,0.006981818,0.008563636,0.000327273,0.00677697
462,378,276,135,342,450,400,360,498,216,228,147,366,456,30,93,0,0,316.2666667,18031.26222,298.5,361.5,300.1111111,46.5,0,,290,0.0084,0.006872727,0.005018182,0.002454545,0.006218182,0.008181818,0.007272727,0.006545455,0.009054545,0.003927273,0.004145455,0.002672727,0.006654545,0.008290909,0.000545455,0.005750303
390,273,327,87,318,390,321,366,447,273,249,195,366,387,30,99,0,9,294.6,12566.64,238.5,327,292.6666667,49.5,9,,300,0.007090909,0.004963636,0.005945455,0.001581818,0.005781818,0.007090909,0.005836364,0.006654545,0.008127273,0.004963636,0.004527273,0.003545455,0.006654545,0.007036364,0.000545455,0.005356364
291,168,285,222,441,309,582,306,183,276,222,243,291,387,72,126,0,9,285.2,13552.16,256.5,300.75,284.6666667,63,9,,310,0.005290909,0.003054545,0.005181818,0.004036364,0.008018182,0.005618182,0.010581818,0.005563636,0.003327273,0.005018182,0.004036364,0.004418182,0.005290909,0.007036364,0.001309091,0.005185455
297,297,285,186,456,297,441,234,183,171,69,204,390,387,60,267,0,0,263.8,13889.36,241.5,333.75,237.6666667,133.5,0,,320,0.0054,0.0054,0.005181818,0.003381818,0.008290909,0.0054,0.008018182,0.004254545,0.003327273,0.003109091,0.001254545,0.003709091,0.007090909,0.007036364,0.001090909,0.004796364
537,390,318,210,216,312,264,231,183,171,69,165,234,393,72,201,0,9,251,14456,373.5,309,198,100.5,9,,330,0.009763636,0.007090909,0.005781818,0.003818182,0.003927273,0.005672727,0.0048,0.0042,0.003327273,0.003109091,0.001254545,0.003,0.004254545,0.007145455,0.001309091,0.004563636
516,165,279,126,165,480,264,306,183,183,69,165,159,315,72,39,0,18,229.8,16312.56,321,272.25,190.6666667,19.5,18,,340,0.009381818,0.003,0.005072727,0.002290909,0.003,0.008727273,0.0048,0.005563636,0.003327273,0.003327273,0.001254545,0.003,0.002890909,0.005727273,0.001309091,0.004178182
321,384,201,93,270,465,244,306,183,162,132,165,255,378,105,18,0,27,244.2666667,11344.46222,207,330,214.4444444,9,27,,350,0.005836364,0.006981818,0.003654545,0.001690909,0.004909091,0.008454545,0.004436364,0.005563636,0.003327273,0.002945455,0.0024,0.003,0.004636364,0.006872727,0.001909091,0.004441212
597,366,105,105,225,321,459,306,154,129,156,108,255,351,117,27,0,27,250.2666667,20611.26222,351,254.25,226.1111111,13.5,27,,360,0.010854545,0.006654545,0.001909091,0.001909091,0.004090909,0.005836364,0.008345455,0.005563636,0.0028,0.002345455,0.002836364,0.001963636,0.004636364,0.006381818,0.002127273,0.004550303
486,102,189,291,318,228,591,327,120,99,210,51,207,144,72,36,0,18,229,21958.4,388.5,209.25,202.3333333,18,18,,370,0.008836364,0.001854545,0.003436364,0.005290909,0.005781818,0.004145455,0.010745455,0.005945455,0.002181818,0.0018,0.003818182,0.000927273,0.003763636,0.002618182,0.001309091,0.004163636
336,405,204,225,318,231,339,432,120,159,111,79,255,165,90,27,0,18,231.2666667,12101.39556,280.5,289.5,194.4444444,13.5,18,,380,0.006109091,0.007363636,0.003709091,0.004090909,0.005781818,0.0042,0.006163636,0.007854545,0.002181818,0.002890909,0.002018182,0.001436364,0.004636364,0.003,0.001636364,0.004204848
306,228,126,114,246,144,108,372,121,159,69,108,222,225,48,36,0,27,173.0666667,7671.395556,210,186,159.1111111,18,27,,390,0.005563636,0.004145455,0.002290909,0.002072727,0.004472727,0.002618182,0.001963636,0.006763636,0.0022,0.002890909,0.001254545,0.001963636,0.004036364,0.004090909,0.000872727,0.003146667
423,306,285,57,453,333,108,183,93,210,69,96,201,354,81,36,0,18,216.8,16817.36,240,344.25,155,18,18,,400,0.007690909,0.005563636,0.005181818,0.001036364,0.008236364,0.006054545,0.001963636,0.003327273,0.001690909,0.003818182,0.001254545,0.001745455,0.003654545,0.006436364,0.001472727,0.003941818
519,348,342,48,168,228,157,183,93,111,55,84,243,447,204,36,0,9,215.3333333,18938.48889,283.5,271.5,175.2222222,18,9,,410,0.009436364,0.006327273,0.006218182,0.000872727,0.003054545,0.004145455,0.002854545,0.003327273,0.001690909,0.002018182,0.001,0.001527273,0.004418182,0.008127273,0.003709091,0.003915152
369,273,267,111,204,126,162,336,178,93,60,141,243,273,132,54,0,0,197.8666667,7898.648889,240,217.5,179.7777778,27,0,,420,0.006709091,0.004963636,0.004854545,0.002018182,0.003709091,0.002290909,0.002945455,0.006109091,0.003236364,0.001690909,0.001090909,0.002563636,0.004418182,0.004963636,0.0024,0.003597576
207,345,174,60,339,108,192,321,192,84,129,198,216,369,0,36,0,0,195.6,11395.44,133.5,241.5,189,18,0,,430,0.003763636,0.006272727,0.003163636,0.001090909,0.006163636,0.001963636,0.003490909,0.005836364,0.003490909,0.001527273,0.002345455,0.0036,0.003927273,0.006709091,0,0.003556364
141,375,228,60,402,150,165,141,192,72,171,108,102,414,0,18,0,63,181.4,14564.24,100.5,288.75,151.6666667,9,63,,440,0.002563636,0.006818182,0.004145455,0.001090909,0.007309091,0.002727273,0.003,0.002563636,0.003490909,0.001309091,0.003109091,0.001963636,0.001854545,0.007527273,0,0.003298182
258,87,267,210,249,261,72,225,126,72,147,18,63,228,39,36,0,81,154.8,7764.96,234,216,110,18,81,,450,0.004690909,0.001581818,0.004854545,0.003818182,0.004527273,0.004745455,0.001309091,0.004090909,0.002290909,0.001309091,0.002672727,0.000327273,0.001145455,0.004145455,0.000709091,0.002814545
312,345,252,174,96,321,72,354,99,126,147,60,129,174,207,18,0,9,191.2,9679.76,243,253.5,152,9,9,,460,0.005672727,0.006272727,0.004581818,0.003163636,0.001745455,0.005836364,0.001309091,0.006436364,0.0018,0.002290909,0.002672727,0.001090909,0.002345455,0.003163636,0.003763636,0.003476364
312,348,162,111,117,201,109,354,99,285,123,102,198,219,231,30,0,0,198.0666667,7795.262222,211.5,207,191.1111111,15,0,,470,0.005672727,0.006327273,0.002945455,0.002018182,0.002127273,0.003654545,0.001981818,0.006436364,0.0018,0.005181818,0.002236364,0.001854545,0.0036,0.003981818,0.0042,0.003601212
249,483,168,75,108,228,120,256,64,231,216,243,198,255,30,39,0,0,194.9333333,11401.92889,162,246.75,179.2222222,19.5,0,,480,0.004527273,0.008781818,0.003054545,0.001363636,0.001963636,0.004145455,0.002181818,0.004654545,0.001163636,0.0042,0.003927273,0.004418182,0.0036,0.004636364,0.000545455,0.003544242
249,426,96,39,60,126,147,99,60,159,195,384,132,264,18,18,0,0,163.6,13695.44,144,177,162,9,0,,490,0.004527273,0.007745455,0.001745455,0.000709091,0.001090909,0.002290909,0.002672727,0.0018,0.001090909,0.002890909,0.003545455,0.006981818,0.0024,0.0048,0.000327273,0.002974545
240,201,123,48,114,156,162,120,60,162,90,315,54,306,75,84,0,0,148.4,6827.84,144,148.5,149.3333333,42,0,,500,0.004363636,0.003654545,0.002236364,0.000872727,0.002072727,0.002836364,0.002945455,0.002181818,0.001090909,0.002945455,0.001636364,0.005727273,0.000981818,0.005563636,0.001363636,0.002698182
219,267,147,39,138,231,126,171,69,162,48,246,45,264,105,27,0,0,151.8,6054.96,129,195.75,137.3333333,13.5,0,,510,0.003981818,0.004854545,0.002672727,0.000709091,0.002509091,0.0042,0.002290909,0.003109091,0.001254545,0.002945455,0.000872727,0.004472727,0.000818182,0.0048,0.001909091,0.00276
189,231,177,69,129,285,126,150,39,112,48,181,63,231,30,57,0,0,137.3333333,5724.488889,129,205.5,108.8888889,28.5,0,,520,0.003436364,0.0042,0.003218182,0.001254545,0.002345455,0.005181818,0.002290909,0.002727273,0.000709091,0.002036364,0.000872727,0.003290909,0.001145455,0.0042,0.000545455,0.00249697
207,189,144,48,36,126,244,150,39,177,58,117,120,213,57,48,0,9,128.3333333,4446.488889,127.5,123.75,130.5555556,24,9,,530,0.003763636,0.003436364,0.002618182,0.000872727,0.000654545,0.002290909,0.004436364,0.002727273,0.000709091,0.003218182,0.001054545,0.002127273,0.002181818,0.003872727,0.001036364,0.002333333
111,168,168,54,258,51,108,175,61,117,78,78,120,156,99,0,0,18,120.1333333,2984.915556,82.5,161.25,110.2222222,0,18,,540,0.002018182,0.003054545,0.003054545,0.000981818,0.004690909,0.000927273,0.001963636,0.003181818,0.001109091,0.002127273,0.001418182,0.001418182,0.002181818,0.002836364,0.0018,0.002184242
69,39,207,0,153,54,108,108,66,153,27,39,126,30,33,0,0,9,80.8,3248.96,34.5,113.25,76.66666667,0,9,,550,0.001254545,0.000709091,0.003763636,0,0.002781818,0.000981818,0.001963636,0.001963636,0.0012,0.002781818,0.000490909,0.000709091,0.002290909,0.000545455,0.0006,0.001469091
108,18,81,45,105,102,126,129,66,174,60,45,63,138,9,27,0,21,84.6,2034.24,76.5,76.5,90,13.5,21,,560,0.001963636,0.000327273,0.001472727,0.000818182,0.001909091,0.001854545,0.002290909,0.002345455,0.0012,0.003163636,0.001090909,0.000818182,0.001145455,0.002509091,0.000163636,0.001538182
150,60,126,99,348,72,144,117,52,174,60,51,138,117,0,63,0,21,113.8666667,5994.648889,124.5,151.5,94.77777778,31.5,21,,570,0.002727273,0.001090909,0.002290909,0.0018,0.006327273,0.001309091,0.002618182,0.002127273,0.000945455,0.003163636,0.001090909,0.000927273,0.002509091,0.002127273,0,0.002070303
180,39,111,147,399,60,144,45,30,108,60,108,102,48,9,54,0,9,106,8366,163.5,152.25,72.66666667,27,9,,580,0.003272727,0.000709091,0.002018182,0.002672727,0.007254545,0.001090909,0.002618182,0.000818182,0.000545455,0.001963636,0.001090909,0.001963636,0.001854545,0.000872727,0.000163636,0.001927273
87,282,102,18,57,96,144,45,30,63,54,165,72,51,36,18,0,9,86.8,4274.96,52.5,134.25,73.33333333,9,9,,590,0.001581818,0.005127273,0.001854545,0.000327273,0.001036364,0.001745455,0.002618182,0.000818182,0.000545455,0.001145455,0.000981818,0.003,0.001309091,0.000927273,0.000654545,0.001578182
96,231,45,0,84,78,135,120,60,117,30,109,72,39,18,0,0,0,82.26666667,3063.262222,48,109.5,77.77777778,0,0,,600,0.001745455,0.0042,0.000818182,0,0.001527273,0.001418182,0.002454545,0.002181818,0.001090909,0.002127273,0.000545455,0.001981818,0.001309091,0.000709091,0.000327273,0.001495758
66,135,57,54,84,18,63,216,129,36,9,54,72,231,0,18,0,0,81.6,4423.44,60,73.5,90,9,0,,610,0.0012,0.002454545,0.001036364,0.000981818,0.001527273,0.000327273,0.001145455,0.003927273,0.002345455,0.000654545,0.000163636,0.000981818,0.001309091,0.0042,0,0.001483636
150,171,108,72,36,93,99,102,129,66,18,46,54,132,18,18,0,21,86.26666667,2080.728889,111,102,73.77777778,9,21,,620,0.002727273,0.003109091,0.001963636,0.001309091,0.000654545,0.001690909,0.0018,0.001854545,0.002345455,0.0012,0.000327273,0.000836364,0.000981818,0.0024,0.000327273,0.001568485
228,315,126,27,72,162,63,93,96,66,27,39,45,36,9,9,0,0,93.6,6644.64,127.5,168.75,52.66666667,4.5,0,,630,0.004145455,0.005727273,0.002290909,0.000490909,0.001309091,0.002945455,0.001145455,0.001690909,0.001745455,0.0012,0.000490909,0.000709091,0.000818182,0.000654545,0.000163636,0.001701818
348,132,54,27,45,108,63,111,81,57,27,61,141,117,0,27,0,0,91.46666667,6299.315556,187.5,84.75,73.11111111,13.5,0,,640,0.006327273,0.0024,0.000981818,0.000490909,0.000818182,0.001963636,0.001145455,0.002018182,0.001472727,0.001036364,0.000490909,0.001109091,0.002563636,0.002127273,0,0.00166303
324,9,45,120,18,105,105,111,81,72,27,84,150,66,0,36,0,9,87.8,5795.36,222,44.25,77.33333333,18,9,,650,0.005890909,0.000163636,0.000818182,0.002181818,0.000327273,0.001909091,0.001909091,0.002018182,0.001472727,0.001309091,0.000490909,0.001527273,0.002727273,0.0012,0,0.001596364
141,9,117,102,75,105,18,106,40,51,39,42,150,126,0,9,0,9,74.73333333,2290.062222,121.5,76.5,63.55555556,4.5,9,,660,0.002563636,0.000163636,0.002127273,0.001854545,0.001363636,0.001909091,0.000327273,0.001927273,0.000727273,0.000927273,0.000709091,0.000763636,0.002727273,0.002290909,0,0.001358788
216,75,102,9,75,144,27,144,9,27,177,0,97,93,54,9,0,0,83.26666667,3980.328889,112.5,99,69.77777778,4.5,0,,670,0.003927273,0.001363636,0.001854545,0.000163636,0.001363636,0.002618182,0.000490909,0.002618182,0.000163636,0.000490909,0.003218182,0,0.001763636,0.001690909,0.000981818,0.001513939
162,66,105,21,165,129,72,153,9,120,51,9,54,66,42,27,0,9,81.6,2723.04,91.5,116.25,64,13.5,9,,680,0.002945455,0.0012,0.001909091,0.000381818,0.003,0.002345455,0.001309091,0.002781818,0.000163636,0.002181818,0.000927273,0.000163636,0.000981818,0.0012,0.000763636,0.001483636
36,39,87,63,45,135,72,108,34,120,120,18,84,60,18,18,0,9,69.26666667,1382.995556,49.5,76.5,70.44444444,9,9,,690,0.000654545,0.000709091,0.001581818,0.001145455,0.000818182,0.002454545,0.001309091,0.001963636,0.000618182,0.002181818,0.002181818,0.000327273,0.001527273,0.001090909,0.000327273,0.001259394
87,66,105,78,180,39,72,192,90,84,120,13,129,111,0,0,0,81,91.06666667,2619.528889,82.5,97.5,90.11111111,0,81,,700,0.001581818,0.0012,0.001909091,0.001418182,0.003272727,0.000709091,0.001309091,0.003490909,0.001636364,0.001527273,0.002181818,0.000236364,0.002345455,0.002018182,0,0.001655758
162,69,66,63,162,9,58,192,90,9,78,9,90,123,0,0,0,9,78.66666667,3375.422222,112.5,76.5,72.11111111,0,9,,710,0.002945455,0.001254545,0.0012,0.001145455,0.002945455,0.000163636,0.001054545,0.003490909,0.001636364,0.000163636,0.001418182,0.000163636,0.001636364,0.002236364,0,0.001430303
81,93,45,18,78,51,138,132,45,0,18,15,90,117,9,9,0,51,62,1966.4,49.5,66.75,62.66666667,4.5,51,,720,0.001472727,0.001690909,0.000818182,0.000327273,0.001418182,0.000927273,0.002509091,0.0024,0.000818182,0,0.000327273,0.000272727,0.001636364,0.002127273,0.000163636,0.001127273
48,138,54,51,231,51,111,90,9,9,0,21,63,69,30,0,0,30,65,3340.4,49.5,118.5,44.66666667,0,30,,730,0.000872727,0.002509091,0.000981818,0.000927273,0.0042,0.000927273,0.002018182,0.001636364,0.000163636,0.000163636,0,0.000381818,0.001145455,0.001254545,0.000545455,0.001181818
66,78,45,51,201,18,27,78,9,30,0,10,36,60,30,78,0,9,49.26666667,2204.862222,58.5,85.5,31.11111111,39,9,,740,0.0012,0.001418182,0.000818182,0.000927273,0.003654545,0.000327273,0.000490909,0.001418182,0.000163636,0.000545455,0,0.000181818,0.000654545,0.001090909,0.000545455,0.000895758
48,90,237,18,69,48,18,18,9,30,9,0,45,51,9,78,0,39,46.6,3187.04,33,111,21,39,39,,750,0.000872727,0.001636364,0.004309091,0.000327273,0.001254545,0.000872727,0.000327273,0.000327273,0.000163636,0.000545455,0.000163636,0,0.000818182,0.000927273,0.000163636,0.000847273
102,57,351,18,66,9,18,48,33,69,9,4,45,9,27,0,0,30,57.66666667,6876.222222,60,120.75,29.11111111,0,30,,760,0.001854545,0.001036364,0.006381818,0.000327273,0.0012,0.000163636,0.000327273,0.000872727,0.0006,0.001254545,0.000163636,7.27E-05,0.000818182,0.000163636,0.000490909,0.001048485
36,18,189,30,27,165,45,48,33,192,9,9,27,219,18,0,0,0,71,5469.2,33,99.75,66.66666667,0,0,,770,0.000654545,0.000327273,0.003436364,0.000545455,0.000490909,0.003,0.000818182,0.000872727,0.0006,0.003490909,0.000163636,0.000163636,0.000490909,0.003981818,0.000327273,0.001290909
120,0,84,156,45,198,45,75,49,117,18,13,27,111,9,9,0,9,71.13333333,3232.382222,138,81.75,51.55555556,4.5,9,,780,0.002181818,0,0.001527273,0.002836364,0.000818182,0.0036,0.000818182,0.001363636,0.000890909,0.002127273,0.000327273,0.000236364,0.000490909,0.002018182,0.000163636,0.001293333
135,72,108,156,102,63,72,93,9,9,9,18,49,78,0,9,0,9,64.86666667,2236.782222,145.5,86.25,37.44444444,4.5,9,,790,0.002454545,0.001309091,0.001963636,0.002836364,0.001854545,0.001145455,0.001309091,0.001690909,0.000163636,0.000163636,0.000163636,0.000327273,0.000890909,0.001418182,0,0.001179394
81,36,87,30,75,39,117,42,9,27,0,9,72,27,0,0,0,30,43.4,1165.04,55.5,59.25,33.66666667,0,30,,800,0.001472727,0.000654545,0.001581818,0.000545455,0.001363636,0.000709091,0.002127273,0.000763636,0.000163636,0.000490909,0,0.000163636,0.001309091,0.000490909,0,0.000789091
231,42,87,51,48,78,165,0,9,27,0,0,36,18,0,9,0,30,52.8,4101.36,141,63.75,28.33333333,4.5,30,,810,0.0042,0.000763636,0.001581818,0.000927273,0.000872727,0.001418182,0.003,0,0.000163636,0.000490909,0,0,0.000654545,0.000327273,0,0.00096
210,54,66,18,96,30,165,93,0,18,0,0,27,27,21,9,0,0,55,3635.6,114,61.5,39,4.5,0,,820,0.003818182,0.000981818,0.0012,0.000327273,0.001745455,0.000545455,0.003,0.001690909,0,0.000327273,0,0,0.000490909,0.000490909,0.000381818,0.001
48,0,18,39,120,48,91,93,0,0,0,0,36,63,33,0,0,0,39.26666667,1400.595556,43.5,46.5,35.11111111,0,0,,830,0.000872727,0,0.000327273,0.000709091,0.002181818,0.000872727,0.001654545,0.001690909,0,0,0,0,0.000654545,0.001145455,0.0006,0.000713939
