S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,,Time,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,
792,597,534,546,933,702,816,729,891,991,528,615,559,249,9,573,78,710.2307692,24263.56213,669,691.5,732.7142857,411,43.5,,220,0.0165,0.0124375,0.011125,0.011375,0.0194375,0.014625,0.017,0.0151875,0.0185625,0.020645833,0.011,0.0128125,0.011645833,0.0051875,0.014110119
633,762,474,744,627,786,963,729,891,1020,519,555,477,321,9,453,48,706.1538462,29691.05325,688.5,662.25,736.2857143,387,28.5,,230,0.0131875,0.015875,0.009875,0.0155,0.0130625,0.016375,0.0200625,0.0151875,0.0185625,0.02125,0.0108125,0.0115625,0.0099375,0.0066875,0.014138393
612,582,693,876,729,690,564,742,736,1020,510,555,477,414,27,309,60,675.8461538,21296.89941,744,673.5,657.7142857,361.5,43.5,,240,0.01275,0.012125,0.0144375,0.01825,0.0151875,0.014375,0.01175,0.015458333,0.015333333,0.02125,0.010625,0.0115625,0.0099375,0.008625,0.013690476
648,405,690,534,1197,870,564,687,642,993,588,466,448,231,30,378,87,671.6923077,47812.21302,591,790.5,626.8571429,304.5,58.5,,250,0.0135,0.0084375,0.014375,0.011125,0.0249375,0.018125,0.01175,0.0143125,0.013375,0.0206875,0.01225,0.009708333,0.009333333,0.0048125,0.013337798
948,393,648,720,795,918,564,687,642,735,666,720,471,249,39,366,75,685.1538462,22291.66864,834,688.5,640.7142857,307.5,57,,260,0.01975,0.0081875,0.0135,0.015,0.0165625,0.019125,0.01175,0.0143125,0.013375,0.0153125,0.013875,0.015,0.0098125,0.0051875,0.013625
570,570,516,543,729,882,561,661,546,735,751,597,471,249,60,240,66,625.5384615,12740.40237,556.5,674.25,617.4285714,244.5,63,,270,0.011875,0.011875,0.01075,0.0113125,0.0151875,0.018375,0.0116875,0.013770833,0.011375,0.0153125,0.015645833,0.0124375,0.0098125,0.0051875,0.012471726
624,546,468,510,711,714,588,687,342,754,837,573,450,201,0,297,141,600.3076923,17824.8284,567,609.75,604.4285714,249,70.5,,280,0.013,0.011375,0.00975,0.010625,0.0148125,0.014875,0.01225,0.0143125,0.007125,0.015708333,0.0174375,0.0119375,0.009375,0.0041875,0.011912202
570,498,447,771,546,750,648,687,342,717,699,411,669,297,18,411,111,596.5384615,17663.32544,670.5,560.25,596.1428571,354,64.5,,290,0.011875,0.010375,0.0093125,0.0160625,0.011375,0.015625,0.0135,0.0143125,0.007125,0.0149375,0.0145625,0.0085625,0.0139375,0.0061875,0.011982143
459,894,471,660,579,786,393,843,432,717,561,411,669,273,39,450,141,605.7692308,26690.48521,559.5,682.5,575.1428571,361.5,90,,300,0.0095625,0.018625,0.0098125,0.01375,0.0120625,0.016375,0.0081875,0.0175625,0.009,0.0149375,0.0116875,0.0085625,0.0139375,0.0056875,0.012125
507,558,648,462,486,486,393,567,366,588,552,483,562,255,39,309,171,512.1538462,5669.822485,484.5,544.5,501.5714286,282,105,,310,0.0105625,0.011625,0.0135,0.009625,0.010125,0.010125,0.0081875,0.0118125,0.007625,0.01225,0.0115,0.0100625,0.011708333,0.0053125,0.010287202
426,333,441,393,579,474,366,567,366,468,543,339,438,315,9,321,126,441,6384.461538,409.5,456.75,441,318,67.5,,320,0.008875,0.0069375,0.0091875,0.0081875,0.0120625,0.009875,0.007625,0.0118125,0.007625,0.00975,0.0113125,0.0070625,0.009125,0.0065625,0.009
396,669,435,429,345,444,468,420,373,468,498,294,438,321,51,462,108,436.6923077,7274.059172,412.5,473.25,422.7142857,391.5,79.5,,330,0.00825,0.0139375,0.0090625,0.0089375,0.0071875,0.00925,0.00975,0.00875,0.007770833,0.00975,0.010375,0.006125,0.009125,0.0066875,0.008925595
477,633,453,615,261,528,348,276,309,465,453,354,424,213,39,450,69,430.4615385,12998.55621,546,468.75,375.5714286,331.5,54,,340,0.0099375,0.0131875,0.0094375,0.0128125,0.0054375,0.011,0.00725,0.00575,0.0064375,0.0096875,0.0094375,0.007375,0.008833333,0.0044375,0.008644345
489,432,546,270,339,645,462,276,309,462,487,300,162,99,39,333,84,398.3846154,16648.54438,379.5,490.5,351.1428571,216,61.5,,350,0.0101875,0.009,0.011375,0.005625,0.0070625,0.0134375,0.009625,0.00575,0.0064375,0.009625,0.010145833,0.00625,0.003375,0.0020625,0.007854167
513,381,432,180,537,408,246,255,355,462,522,300,162,207,54,150,93,365.6153846,15242.69822,346.5,439.5,328.8571429,178.5,73.5,,360,0.0106875,0.0079375,0.009,0.00375,0.0111875,0.0085,0.005125,0.0053125,0.007395833,0.009625,0.010875,0.00625,0.003375,0.0043125,0.007380952
531,348,381,393,216,249,246,315,324,430,487,339,214,297,72,219,60,344.0769231,9213.763314,462,298.5,336.4285714,258,66,,370,0.0110625,0.00725,0.0079375,0.0081875,0.0045,0.0051875,0.005125,0.0065625,0.00675,0.008958333,0.010145833,0.0070625,0.004458333,0.0061875,0.007098214
294,408,519,414,234,225,340,315,324,363,453,408,567,399,18,420,60,374.1538462,9529.668639,354,346.5,395.7142857,409.5,39,,380,0.006125,0.0085,0.0108125,0.008625,0.004875,0.0046875,0.007083333,0.0065625,0.00675,0.0075625,0.0094375,0.0085,0.0118125,0.0083125,0.007831845
333,453,147,273,378,273,366,300,357,363,361,333,567,378,18,198,78,346.4615385,8850.710059,303,312.75,378.1428571,288,48,,390,0.0069375,0.0094375,0.0030625,0.0056875,0.007875,0.0056875,0.007625,0.00625,0.0074375,0.0075625,0.007520833,0.0069375,0.0118125,0.007875,0.007264881
402,327,162,198,393,207,198,234,321,306,270,177,516,312,84,159,117,285.4615385,10234.86391,300,272.25,288.8571429,235.5,100.5,,400,0.008375,0.0068125,0.003375,0.004125,0.0081875,0.0043125,0.004125,0.004875,0.0066875,0.006375,0.005625,0.0036875,0.01075,0.0065,0.005986607
345,366,357,150,225,252,180,234,321,507,361,291,342,195,42,153,78,302.3846154,8276.698225,247.5,300,319.4285714,174,60,,410,0.0071875,0.007625,0.0074375,0.003125,0.0046875,0.00525,0.00375,0.004875,0.0066875,0.0105625,0.007520833,0.0060625,0.007125,0.0040625,0.006139881
360,516,339,51,282,363,261,264,279,507,453,291,342,366,0,195,111,331.3846154,13586.69822,205.5,375,342.4285714,280.5,55.5,,420,0.0075,0.01075,0.0070625,0.0010625,0.005875,0.0075625,0.0054375,0.0055,0.0058125,0.0105625,0.0094375,0.0060625,0.007125,0.007625,0.006955357
189,291,207,81,252,288,261,306,270,454,366,228,256,333,9,474,147,265.3076923,7189.443787,135,259.5,305.8571429,403.5,78,,430,0.0039375,0.0060625,0.0043125,0.0016875,0.00525,0.006,0.0054375,0.006375,0.005625,0.009458333,0.007625,0.00475,0.005333333,0.0069375,0.005627976
267,288,279,339,288,252,240,306,270,444,279,150,135,207,30,171,255,272.0769231,5457.301775,303,276.75,260.5714286,189,142.5,,440,0.0055625,0.006,0.0058125,0.0070625,0.006,0.00525,0.005,0.006375,0.005625,0.00925,0.0058125,0.003125,0.0028125,0.0043125,0.005571429
345,279,288,369,408,264,210,214,211,444,241,267,135,213,9,189,273,282.6923077,7106.52071,357,309.75,246,201,141,,450,0.0071875,0.0058125,0.006,0.0076875,0.0085,0.0055,0.004375,0.004458333,0.004395833,0.00925,0.005020833,0.0055625,0.0028125,0.0044375,0.005785714
273,255,174,144,459,144,219,174,135,441,204,258,175,216,0,219,144,235,10292.76923,208.5,258,229.4285714,217.5,72,,460,0.0056875,0.0053125,0.003625,0.003,0.0095625,0.003,0.0045625,0.003625,0.0028125,0.0091875,0.00425,0.005375,0.003645833,0.0045,0.00486756
258,279,183,225,255,135,255,174,135,348,213,237,276,123,9,174,147,228.6923077,3400.828402,241.5,213,234,148.5,78,,470,0.005375,0.0058125,0.0038125,0.0046875,0.0053125,0.0028125,0.0053125,0.003625,0.0028125,0.00725,0.0044375,0.0049375,0.00575,0.0025625,0.004607143
321,117,243,276,312,216,471,241,234,348,222,237,276,93,72,90,135,270.3076923,6423.443787,298.5,222,289.8571429,91.5,103.5,,480,0.0066875,0.0024375,0.0050625,0.00575,0.0065,0.0045,0.0098125,0.005020833,0.004875,0.00725,0.004625,0.0049375,0.00575,0.0019375,0.00536756
291,114,189,207,183,261,471,429,249,267,319,240,240,183,111,60,57,266.1538462,8699.822485,249,186.75,316.4285714,121.5,84,,490,0.0060625,0.002375,0.0039375,0.0043125,0.0038125,0.0054375,0.0098125,0.0089375,0.0051875,0.0055625,0.006645833,0.005,0.005,0.0038125,0.005421131
120,405,162,207,156,264,369,429,249,228,417,186,135,186,78,93,60,255.9230769,11614.68639,163.5,246.75,287.5714286,139.5,69,,500,0.0025,0.0084375,0.003375,0.0043125,0.00325,0.0055,0.0076875,0.0089375,0.0051875,0.00475,0.0086875,0.003875,0.0028125,0.003875,0.005227679
129,351,243,366,267,240,240,402,183,228,307,168,135,279,60,147,39,250.6923077,6931.136095,247.5,275.25,237.5714286,213,49.5,,510,0.0026875,0.0073125,0.0050625,0.007625,0.0055625,0.005,0.005,0.008375,0.0038125,0.00475,0.006395833,0.0035,0.0028125,0.0058125,0.005264881
207,105,117,147,258,273,267,189,189,268,198,93,126,291,18,195,99,187.4615385,3977.325444,177,188.25,190,243,58.5,,520,0.0043125,0.0021875,0.0024375,0.0030625,0.005375,0.0056875,0.0055625,0.0039375,0.0039375,0.005583333,0.004125,0.0019375,0.002625,0.0060625,0.004059524
231,81,105,183,255,150,309,189,189,159,189,117,171,132,90,252,96,179.0769231,3532.686391,207,147.75,189,192,93,,530,0.0048125,0.0016875,0.0021875,0.0038125,0.0053125,0.003125,0.0064375,0.0039375,0.0039375,0.0033125,0.0039375,0.0024375,0.0035625,0.00275,0.003660714
297,111,159,171,228,150,174,190,226,159,180,117,171,180,81,144,105,179.4615385,2224.248521,234,162,173.8571429,162,93,,540,0.0061875,0.0023125,0.0033125,0.0035625,0.00475,0.003125,0.003625,0.003958333,0.004708333,0.0033125,0.00375,0.0024375,0.0035625,0.00375,0.003739583
171,195,324,402,135,204,174,255,186,148,172,118,144,255,42,114,39,202.1538462,6036.284024,286.5,214.5,171,184.5,40.5,,550,0.0035625,0.0040625,0.00675,0.008375,0.0028125,0.00425,0.003625,0.0053125,0.003875,0.003083333,0.003583333,0.002458333,0.003,0.0053125,0.004290179
312,141,249,240,105,234,163,255,186,126,165,261,144,237,84,303,30,198.5384615,3717.47929,276,182.25,185.7142857,270,57,,560,0.0065,0.0029375,0.0051875,0.005,0.0021875,0.004875,0.003395833,0.0053125,0.003875,0.002625,0.0034375,0.0054375,0.003,0.0049375,0.004193452
396,129,69,138,114,363,90,210,160,126,160,255,144,147,81,258,69,181.0769231,9292.994083,267,168.75,163.5714286,202.5,75,,570,0.00825,0.0026875,0.0014375,0.002875,0.002375,0.0075625,0.001875,0.004375,0.003333333,0.002625,0.003333333,0.0053125,0.003,0.0030625,0.003721726
276,99,234,228,144,264,54,192,81,160,156,159,135,150,60,165,120,167.8461538,4360.899408,252,185.25,133.8571429,157.5,90,,580,0.00575,0.0020625,0.004875,0.00475,0.003,0.0055,0.001125,0.004,0.0016875,0.003333333,0.00325,0.0033125,0.0028125,0.003125,0.003470238
249,186,333,120,93,183,135,192,81,273,139,27,135,105,81,102,78,165.0769231,6478.686391,184.5,198.75,140.2857143,103.5,79.5,,590,0.0051875,0.003875,0.0069375,0.0025,0.0019375,0.0038125,0.0028125,0.004,0.0016875,0.0056875,0.002895833,0.0005625,0.0028125,0.0021875,0.003349702
174,186,210,87,318,225,135,183,129,273,123,27,135,72,81,102,111,169.6153846,5481.159763,130.5,234.75,143.5714286,87,96,,600,0.003625,0.003875,0.004375,0.0018125,0.006625,0.0046875,0.0028125,0.0038125,0.0026875,0.0056875,0.0025625,0.0005625,0.0028125,0.0015,0.003388393
261,30,180,21,228,69,135,258,219,261,118,112,159,60,81,153,111,157.7692308,6741.715976,141,126.75,180.2857143,106.5,96,,610,0.0054375,0.000625,0.00375,0.0004375,0.00475,0.0014375,0.0028125,0.005375,0.0045625,0.0054375,0.002458333,0.002333333,0.0033125,0.00125,0.003141369
186,30,102,18,192,93,108,258,219,192,114,150,387,102,39,120,78,157.6153846,9007.775148,102,104.25,204,111,58.5,,620,0.003875,0.000625,0.002125,0.000375,0.004,0.0019375,0.00225,0.005375,0.0045625,0.004,0.002375,0.003125,0.0080625,0.002125,0.003200893
111,48,285,258,189,93,45,222,141,192,247,333,387,81,90,120,66,196.2307692,10455.40828,184.5,153.75,223.8571429,100.5,78,,630,0.0023125,0.001,0.0059375,0.005375,0.0039375,0.0019375,0.0009375,0.004625,0.0029375,0.004,0.005145833,0.0069375,0.0080625,0.0016875,0.003916667
156,45,105,39,207,81,126,195,84,147,381,222,243,48,69,267,48,156.2307692,8236.331361,97.5,109.5,199.7142857,157.5,58.5,,640,0.00325,0.0009375,0.0021875,0.0008125,0.0043125,0.0016875,0.002625,0.0040625,0.00175,0.0030625,0.0079375,0.004625,0.0050625,0.001,0.00309375
144,78,87,27,162,255,144,195,84,129,262,129,72,63,36,327,21,136,4528.153846,85.5,145.5,145,195,28.5,,650,0.003,0.001625,0.0018125,0.0005625,0.003375,0.0053125,0.003,0.0040625,0.00175,0.0026875,0.005458333,0.0026875,0.0015,0.0013125,0.002724702
150,258,75,93,189,252,99,142,82,129,144,129,72,147,48,129,60,139.5384615,3487.017751,121.5,193.5,113.8571429,138,54,,660,0.003125,0.005375,0.0015625,0.0019375,0.0039375,0.00525,0.0020625,0.002958333,0.001708333,0.0026875,0.003,0.0026875,0.0015,0.0030625,0.002918155
96,72,54,81,84,135,99,60,60,102,126,96,63,186,42,42,60,86.76923077,596.0236686,88.5,86.25,86.57142857,114,51,,670,0.002,0.0015,0.001125,0.0016875,0.00175,0.0028125,0.0020625,0.00125,0.00125,0.002125,0.002625,0.002,0.0013125,0.003875,0.001955357
141,39,57,72,96,129,144,60,60,72,108,102,45,72,21,48,102,86.53846154,1196.094675,106.5,80.25,84.42857143,60,61.5,,680,0.0029375,0.0008125,0.0011875,0.0015,0.002,0.0026875,0.003,0.00125,0.00125,0.0015,0.00225,0.002125,0.0009375,0.0015,0.00178125
240,78,48,219,228,84,90,106,96,72,282,186,45,42,60,90,72,136.4615385,6214.402367,229.5,109.5,125.2857143,66,66,,690,0.005,0.001625,0.001,0.0045625,0.00475,0.00175,0.001875,0.002208333,0.002,0.0015,0.005875,0.003875,0.0009375,0.000875,0.002702381
165,93,45,39,165,60,72,90,18,73,456,111,91,105,39,105,51,113.6923077,11514.05917,102,90.75,130.1428571,105,45,,700,0.0034375,0.0019375,0.0009375,0.0008125,0.0034375,0.00125,0.0015,0.001875,0.000375,0.001520833,0.0095,0.0023125,0.001895833,0.0021875,0.002355655
69,102,18,30,141,69,90,90,18,30,307,54,27,159,33,159,60,80.38461538,5565.159763,49.5,82.5,88,159,46.5,,710,0.0014375,0.002125,0.000375,0.000625,0.0029375,0.0014375,0.001875,0.001875,0.000375,0.000625,0.006395833,0.001125,0.0005625,0.0033125,0.001791667
99,129,57,315,75,183,45,85,27,30,0,54,27,180,51,117,9,86.61538462,6540.390533,207,111,38.28571429,148.5,30,,720,0.0020625,0.0026875,0.0011875,0.0065625,0.0015625,0.0038125,0.0009375,0.001770833,0.0005625,0.000625,0,0.001125,0.0005625,0.00375,0.001943452
90,150,105,441,36,123,45,123,114,127,0,63,79,126,228,72,39,115.0769231,10528.07101,265.5,103.5,78.71428571,99,133.5,,730,0.001875,0.003125,0.0021875,0.0091875,0.00075,0.0025625,0.0009375,0.0025625,0.002375,0.002645833,0,0.0013125,0.001645833,0.002625,0.00241369
66,81,126,189,78,36,81,123,114,186,0,99,141,93,228,66,69,101.5384615,2679.017751,127.5,80.25,106.2857143,79.5,148.5,,740,0.001375,0.0016875,0.002625,0.0039375,0.001625,0.00075,0.0016875,0.0025625,0.002375,0.003875,0,0.0020625,0.0029375,0.0019375,0.002102679
27,153,96,123,126,144,126,85,108,186,0,72,141,117,30,78,60,106.6923077,2426.059172,75,129.75,102.5714286,97.5,45,,750,0.0005625,0.0031875,0.002,0.0025625,0.002625,0.003,0.002625,0.001770833,0.00225,0.003875,0,0.0015,0.0029375,0.0024375,0.002238095
30,129,45,18,75,132,222,60,93,223,0,90,103,30,57,66,99,93.84615385,4493.668639,24,95.25,113,48,78,,760,0.000625,0.0026875,0.0009375,0.000375,0.0015625,0.00275,0.004625,0.00125,0.0019375,0.004645833,0,0.001875,0.002145833,0.000625,0.001860119
120,165,75,39,18,87,135,60,93,237,0,45,36,183,48,99,117,85.38461538,3988.544379,79.5,86.25,86.57142857,141,82.5,,770,0.0025,0.0034375,0.0015625,0.0008125,0.000375,0.0018125,0.0028125,0.00125,0.0019375,0.0049375,0,0.0009375,0.00075,0.0038125,0.001924107
90,207,96,72,9,60,90,39,51,237,0,45,36,138,69,93,72,79.38461538,4524.390533,81,93,71.14285714,115.5,70.5,,780,0.001875,0.0043125,0.002,0.0015,0.0001875,0.00125,0.001875,0.0008125,0.0010625,0.0049375,0,0.0009375,0.00075,0.002875,0.001741071
114,123,57,72,66,27,90,93,105,169,0,36,36,63,27,60,39,76,1960.153846,93,68.25,75.57142857,61.5,33,,790,0.002375,0.0025625,0.0011875,0.0015,0.001375,0.0005625,0.001875,0.0019375,0.0021875,0.003520833,0,0.00075,0.00075,0.0013125,0.001563988
81,9,45,117,144,39,81,93,105,36,0,54,9,51,30,93,27,62.53846154,1869.017751,99,59.25,54,72,28.5,,800,0.0016875,0.0001875,0.0009375,0.0024375,0.003,0.0008125,0.0016875,0.0019375,0.0021875,0.00075,0,0.001125,0.0001875,0.0010625,0.001285714
123,51,105,90,96,69,153,123,76,36,0,63,9,51,69,39,69,76.46153846,1883.786982,106.5,80.25,65.71428571,45,69,,810,0.0025625,0.0010625,0.0021875,0.001875,0.002,0.0014375,0.0031875,0.0025625,0.001583333,0.00075,0,0.0013125,0.0001875,0.0010625,0.00155506
132,111,66,72,45,57,144,132,57,69,0,36,55,60,36,252,66,75.07692308,1674.994083,102,69.75,70.42857143,156,51,,820,0.00275,0.0023125,0.001375,0.0015,0.0009375,0.0011875,0.003,0.00275,0.0011875,0.0014375,0,0.00075,0.001145833,0.00125,0.001541667
