S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,,,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,
132,144,198,39,186,84,36,102,42,24,117,21,36,60,9,129,0,0,82,3521.6,85.5,153,49.66666667,64.5,0,,750,0.0020625,0.00225,0.00309375,0.000609375,0.00290625,0.0013125,0.0005625,0.00159375,0.00065625,0.000375,0.001828125,0.000328125,0.0005625,0.0009375,0.000140625,0.00128125
69,75,189,51,36,165,58,102,42,18,78,33,36,39,30,9,0,21,68.06666667,2298.595556,60,116.25,48.44444444,4.5,21,,760,0.001078125,0.001171875,0.002953125,0.000796875,0.0005625,0.002578125,0.00090625,0.00159375,0.00065625,0.00028125,0.00121875,0.000515625,0.0005625,0.000609375,0.00046875,0.001063542
30,93,54,72,48,96,90,96,40,18,18,42,36,21,21,27,0,0,51.66666667,842.2222222,51,72.75,42.44444444,13.5,0,,770,0.00046875,0.001453125,0.00084375,0.001125,0.00075,0.0015,0.00140625,0.0015,0.000625,0.00028125,0.00028125,0.00065625,0.0005625,0.000328125,0.000328125,0.000807292
156,297,36,42,57,18,63,69,39,18,9,51,36,9,54,27,0,0,63.6,5070.24,99,102,38.66666667,13.5,0,,780,0.0024375,0.004640625,0.0005625,0.00065625,0.000890625,0.00028125,0.000984375,0.001078125,0.000609375,0.00028125,0.000140625,0.000796875,0.0005625,0.000140625,0.00084375,0.00099375
177,522,18,30,45,9,27,78,39,81,9,39,144,84,33,27,0,0,89,15580.4,103.5,148.5,59.33333333,13.5,0,,790,0.002765625,0.00815625,0.00028125,0.00046875,0.000703125,0.000140625,0.000421875,0.00121875,0.000609375,0.001265625,0.000140625,0.000609375,0.00225,0.0013125,0.000515625,0.001390625
102,75,18,57,9,51,27,66,40,81,9,27,75,117,0,27,0,0,50.26666667,1183.528889,79.5,38.25,49.11111111,13.5,0,,800,0.00159375,0.001171875,0.00028125,0.000890625,0.000140625,0.000796875,0.000421875,0.00103125,0.000625,0.001265625,0.000140625,0.000421875,0.001171875,0.001828125,0,0.000785417
84,69,84,0,36,72,27,102,228,51,9,37,9,42,0,30,0,0,56.66666667,3079.955556,42,65.25,56.11111111,15,0,,810,0.0013125,0.001078125,0.0013125,0,0.0005625,0.001125,0.000421875,0.00159375,0.0035625,0.000796875,0.000140625,0.000578125,0.000140625,0.00065625,0,0.000885417
18,48,102,0,27,9,18,102,228,39,4,48,72,33,0,0,0,0,49.86666667,3291.182222,9,46.5,60.44444444,0,0,,820,0.00028125,0.00075,0.00159375,0,0.000421875,0.000140625,0.00028125,0.00159375,0.0035625,0.000609375,0.0000625,0.00075,0.001125,0.000515625,0,0.000779167
30,120,36,9,57,42,27,60,135,81,0,181,72,54,0,0,0,0,60.26666667,2478.995556,19.5,63.75,67.77777778,0,0,,830,0.00046875,0.001875,0.0005625,0.000140625,0.000890625,0.00065625,0.000421875,0.0009375,0.002109375,0.001265625,0,0.002828125,0.001125,0.00084375,0,0.000941667
51,291,45,18,18,144,81,60,96,57,0,315,45,51,9,0,0,0,85.4,8523.44,34.5,124.5,79.33333333,0,0,,840,0.000796875,0.004546875,0.000703125,0.00028125,0.00028125,0.00225,0.001265625,0.0009375,0.0015,0.000890625,0,0.004921875,0.000703125,0.000796875,0.000140625,0.001334375
72,177,66,78,18,216,129,48,96,105,0,187,27,96,0,0,0,0,87.66666667,4183.422222,75,119.25,76.44444444,0,0,,850,0.001125,0.002765625,0.00103125,0.00121875,0.00028125,0.003375,0.002015625,0.00075,0.0015,0.001640625,0,0.002921875,0.000421875,0.0015,0,0.001369792
51,45,27,126,9,84,156,60,73,105,0,60,36,42,21,0,0,0,59.66666667,1757.155556,88.5,41.25,61.44444444,0,0,,860,0.000796875,0.000703125,0.000421875,0.00196875,0.000140625,0.0013125,0.0024375,0.0009375,0.001140625,0.001640625,0,0.0009375,0.0005625,0.00065625,0.000328125,0.000932292
60,27,69,135,27,27,156,81,18,67,0,45,66,120,30,102,0,9,61.86666667,1916.782222,97.5,37.5,64.77777778,51,9,,870,0.0009375,0.000421875,0.001078125,0.002109375,0.000421875,0.000421875,0.0024375,0.001265625,0.00028125,0.001046875,0,0.000703125,0.00103125,0.001875,0.00046875,0.000966667
51,96,9,18,69,9,109,81,18,87,9,30,84,87,0,0,0,84,50.46666667,1386.782222,34.5,45.75,56.11111111,0,84,,880,0.000796875,0.0015,0.000140625,0.00028125,0.001078125,0.000140625,0.001703125,0.001265625,0.00028125,0.001359375,0.000140625,0.00046875,0.0013125,0.001359375,0,0.000788542
42,63,69,27,60,9,72,66,9,45,36,19,84,123,9,0,0,0,48.86666667,976.9155556,34.5,50.25,51.44444444,0,0,,890,0.00065625,0.000984375,0.001078125,0.000421875,0.0009375,0.000140625,0.001125,0.00103125,0.000140625,0.000703125,0.0005625,0.000296875,0.0013125,0.001921875,0.000140625,0.000763542
60,156,90,9,27,39,72,51,9,30,60,9,55,0,9,9,0,0,45.06666667,1563.662222,34.5,78,32.77777778,4.5,0,,900,0.0009375,0.0024375,0.00140625,0.000140625,0.000421875,0.000609375,0.001125,0.000796875,0.000140625,0.00046875,0.0009375,0.000140625,0.000859375,0,0.000140625,0.000704167
