S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,S-17,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5,,,S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-15,S-16,
315,216,267,132,192,309,126,183,180,177,423,420,147,321,237,276,108,393,243,8696.4,223.5,246,246,192,393,,240,0.008513514,0.005837838,0.007216216,0.003567568,0.005189189,0.008351351,0.003405405,0.004945946,0.004864865,0.004783784,0.011432432,0.011351351,0.003972973,0.008675676,0.006405405,0.006567568
429,117,246,93,174,282,81,183,180,147,411,421,81,120,180,204,78,375,209.6666667,14058.35556,261,204.75,200.4444444,141,375,,250,0.011594595,0.003162162,0.006648649,0.002513514,0.004702703,0.007621622,0.002189189,0.004945946,0.004864865,0.003972973,0.011108108,0.011378378,0.002189189,0.003243243,0.004864865,0.005666667
420,222,222,81,156,189,27,147,136,198,309,423,81,300,144,144,84,198,203.6666667,12741.95556,250.5,197.25,196.1111111,114,198,,260,0.011351351,0.006,0.006,0.002189189,0.004216216,0.005108108,0.00072973,0.003972973,0.003675676,0.005351351,0.008351351,0.011432432,0.002189189,0.008108108,0.003891892,0.005504505
312,210,243,144,285,63,45,156,207,135,126,354,159,429,306,225,51,162,211.6,11092.64,228,200.25,213,138,162,,270,0.008432432,0.005675676,0.006567568,0.003891892,0.007702703,0.001702703,0.001216216,0.004216216,0.005594595,0.003648649,0.003405405,0.009567568,0.004297297,0.011594595,0.00827027,0.005718919
213,72,234,132,180,126,27,207,207,135,135,285,276,300,438,255,72,141,197.8,9750.56,172.5,153,223.3333333,163.5,141,,280,0.005756757,0.001945946,0.006324324,0.003567568,0.004864865,0.003405405,0.00072973,0.005594595,0.005594595,0.003648649,0.003648649,0.007702703,0.007459459,0.008108108,0.011837838,0.005345946
228,159,150,114,108,138,36,288,178,135,177,222,54,243,285,327,135,60,167.6666667,5315.955556,171,138.75,179.7777778,231,60,,290,0.006162162,0.004297297,0.004054054,0.003081081,0.002918919,0.00372973,0.000972973,0.007783784,0.004810811,0.003648649,0.004783784,0.006,0.001459459,0.006567568,0.007702703,0.004531532
231,177,150,120,126,60,36,186,171,111,177,159,144,123,147,543,189,39,141.2,2236.16,175.5,128.25,139.3333333,366,39,,300,0.006243243,0.004783784,0.004054054,0.003243243,0.003405405,0.001621622,0.000972973,0.005027027,0.004621622,0.003,0.004783784,0.004297297,0.003891892,0.003324324,0.003972973,0.003816216
174,165,120,75,246,297,109,186,171,30,175,109,168,96,147,348,84,48,151.2,4100.16,124.5,207,132.3333333,216,48,,310,0.004702703,0.004459459,0.003243243,0.002027027,0.006648649,0.008027027,0.002945946,0.005027027,0.004621622,0.000810811,0.00472973,0.002945946,0.004540541,0.002594595,0.003972973,0.004086486
198,72,120,195,297,246,90,154,121,93,90,60,168,153,207,105,27,81,150.9333333,4340.862222,196.5,183.75,126.2222222,66,81,,320,0.005351351,0.001945946,0.003243243,0.00527027,0.008027027,0.006648649,0.002432432,0.004162162,0.00327027,0.002513514,0.002432432,0.001621622,0.004540541,0.004135135,0.005594595,0.004079279
150,246,183,150,237,105,36,51,48,285,78,93,126,51,150,162,186,30,132.6,5706.24,150,192.75,102,174,30,,330,0.004054054,0.006648649,0.004945946,0.004054054,0.006405405,0.002837838,0.000972973,0.001378378,0.001297297,0.007702703,0.002108108,0.002513514,0.003405405,0.001378378,0.004054054,0.003583784
174,408,225,30,168,81,63,9,48,219,72,126,180,39,90,111,210,0,128.8,10106.96,102,220.5,94,160.5,0,,340,0.004702703,0.011027027,0.006081081,0.000810811,0.004540541,0.002189189,0.001702703,0.000243243,0.001297297,0.005918919,0.001945946,0.003405405,0.004864865,0.001054054,0.002432432,0.003481081
120,351,132,30,54,117,165,36,45,219,153,120,114,39,99,135,363,27,119.6,6573.44,75,163.5,110,249,27,,350,0.003243243,0.009486486,0.003567568,0.000810811,0.001459459,0.003162162,0.004459459,0.000972973,0.001216216,0.005918919,0.004135135,0.003243243,0.003081081,0.001054054,0.002675676,0.003232432
108,27,63,36,81,141,165,18,72,190,153,114,36,105,69,129,156,36,91.86666667,2655.182222,72,78,102.4444444,142.5,36,,360,0.002918919,0.00072973,0.001702703,0.000972973,0.002189189,0.003810811,0.004459459,0.000486486,0.001945946,0.005135135,0.004135135,0.003081081,0.000972973,0.002837838,0.001864865,0.002482883
108,39,36,39,36,105,156,18,72,183,105,82,72,123,57,126,174,18,82.06666667,2129.528889,73.5,54,96.44444444,150,18,,370,0.002918919,0.001054054,0.000972973,0.001054054,0.000972973,0.002837838,0.004216216,0.000486486,0.001945946,0.004945946,0.002837838,0.002216216,0.001945946,0.003324324,0.001540541,0.002218018
108,27,84,54,54,99,81,49,93,30,0,51,72,57,72,93,132,30,62.06666667,801.7955556,81,66,56.11111111,112.5,30,,380,0.002918919,0.00072973,0.00227027,0.001459459,0.001459459,0.002675676,0.002189189,0.001324324,0.002513514,0.000810811,0,0.001378378,0.001945946,0.001540541,0.001945946,0.001677477
78,18,93,96,75,150,36,90,81,30,9,60,58,63,132,63,51,30,71.26666667,1433.928889,87,84,62.11111111,57,30,,390,0.002108108,0.000486486,0.002513514,0.002594595,0.002027027,0.004054054,0.000972973,0.002432432,0.002189189,0.000810811,0.000243243,0.001621622,0.001567568,0.001702703,0.003567568,0.001926126
63,78,36,27,159,0,0,9,81,51,9,69,27,27,141,54,18,30,51.8,2168.96,45,68.25,46,36,30,,400,0.001702703,0.002108108,0.000972973,0.00072973,0.004297297,0,0,0.000243243,0.002189189,0.001378378,0.000243243,0.001864865,0.00072973,0.00072973,0.003810811,0.0014
9,99,48,36,120,27,18,30,66,51,33,52,18,18,48,45,18,90,44.86666667,889.4488889,22.5,73.5,37.11111111,31.5,90,,410,0.000243243,0.002675676,0.001297297,0.000972973,0.003243243,0.00072973,0.000486486,0.000810811,0.001783784,0.001378378,0.000891892,0.001405405,0.000486486,0.000486486,0.001297297,0.001212613
93,54,36,39,204,105,18,60,60,57,33,36,27,9,63,45,27,78,59.6,2111.84,66,99.75,40.33333333,36,78,,420,0.002513514,0.001459459,0.000972973,0.001054054,0.005513514,0.002837838,0.000486486,0.001621622,0.001621622,0.001540541,0.000891892,0.000972973,0.00072973,0.000243243,0.001702703,0.001610811
111,138,45,39,204,87,40,60,60,39,25,34,81,111,63,72,261,9,75.8,2190.96,75,118.5,57,166.5,9,,430,0.003,0.00372973,0.001216216,0.001054054,0.005513514,0.002351351,0.001081081,0.001621622,0.001621622,0.001054054,0.000675676,0.000918919,0.002189189,0.003,0.001702703,0.002048649
81,84,45,36,36,9,18,97,34,30,18,33,81,111,60,75,162,72,51.53333333,944.2488889,58.5,43.5,53.55555556,118.5,72,,440,0.002189189,0.00227027,0.001216216,0.000972973,0.000972973,0.000243243,0.000486486,0.002621622,0.000918919,0.000810811,0.000486486,0.000891892,0.002189189,0.003,0.001621622,0.001392793
93,48,0,102,27,0,36,39,9,21,27,25,49,96,93,36,99,72,44.33333333,1170.888889,97.5,18.75,43.88888889,67.5,72,,450,0.002513514,0.001297297,0,0.002756757,0.00072973,0,0.000972973,0.001054054,0.000243243,0.000567568,0.00072973,0.000675676,0.001324324,0.002594595,0.002513514,0.001198198
30,18,0,72,90,39,54,30,9,258,9,18,36,60,69,36,57,0,52.8,3648.96,51,36.75,60.33333333,46.5,0,,460,0.000810811,0.000486486,0,0.001945946,0.002432432,0.001054054,0.001459459,0.000810811,0.000243243,0.006972973,0.000243243,0.000486486,0.000972973,0.001621622,0.001864865,0.001427027
69,9,36,9,27,60,18,9,9,258,30,9,159,93,27,63,0,9,54.8,4546.16,39,33,68,31.5,9,,470,0.001864865,0.000243243,0.000972973,0.000243243,0.00072973,0.001621622,0.000486486,0.000243243,0.000243243,0.006972973,0.000810811,0.000243243,0.004297297,0.002513514,0.00072973,0.001481081
69,33,45,21,54,75,18,18,9,133,30,0,72,102,36,45,0,9,47.66666667,1265.155556,45,51.75,46.44444444,22.5,9,,480,0.001864865,0.000891892,0.001216216,0.000567568,0.001459459,0.002027027,0.000486486,0.000486486,0.000243243,0.003594595,0.000810811,0,0.001945946,0.002756757,0.000972973,0.001288288
30,126,27,21,18,63,9,18,9,9,93,4,9,36,27,0,9,9,33.26666667,1131.795556,25.5,58.5,23.77777778,4.5,9,,490,0.000810811,0.003405405,0.00072973,0.000567568,0.000486486,0.001702703,0.000243243,0.000486486,0.000243243,0.000243243,0.002513514,0.000108108,0.000243243,0.000972973,0.00072973,0.000899099
39,93,99,45,18,9,18,13,19,0,30,9,9,144,30,0,9,18,38.33333333,1594.088889,42,54.75,30.22222222,4.5,18,,500,0.001054054,0.002513514,0.002675676,0.001216216,0.000486486,0.000243243,0.000486486,0.000351351,0.000513514,0,0.000810811,0.000243243,0.000243243,0.003891892,0.000810811,0.001036036
30,66,60,54,27,57,18,9,9,9,9,4,27,147,111,18,0,39,42.46666667,1601.448889,42,52.5,38.11111111,9,39,,510,0.000810811,0.001783784,0.001621622,0.001459459,0.00072973,0.001540541,0.000486486,0.000243243,0.000243243,0.000243243,0.000243243,0.000108108,0.00072973,0.003972973,0.003,0.001147748
39,87,30,9,9,90,36,18,9,18,18,0,27,87,51,39,30,30,35.2,860.96,24,54,29.33333333,34.5,30,,520,0.001054054,0.002351351,0.000810811,0.000243243,0.000243243,0.002432432,0.000972973,0.000486486,0.000243243,0.000486486,0.000486486,0,0.00072973,0.002351351,0.001378378,0.000951351
69,0,18,0,27,0,27,27,9,18,36,10,0,63,33,39,51,9,22.46666667,437.3155556,34.5,11.25,24.77777778,45,9,,530,0.001864865,0,0.000486486,0,0.00072973,0,0.00072973,0.00072973,0.000243243,0.000486486,0.000972973,0.00027027,0,0.001702703,0.000891892,0.000607207
18,0,9,9,18,0,27,9,9,18,36,21,0,18,0,39,84,18,12.8,108.56,13.5,6.75,15.33333333,61.5,18,,540,0.000486486,0,0.000243243,0.000243243,0.000486486,0,0.00072973,0.000243243,0.000243243,0.000486486,0.000972973,0.000567568,0,0.000486486,0,0.000345946
18,18,0,9,0,0,21,9,9,39,43,15,0,9,0,48,75,9,12.66666667,173.4222222,13.5,4.5,16.11111111,61.5,9,,550,0.000486486,0.000486486,0,0.000243243,0,0,0.000567568,0.000243243,0.000243243,0.001054054,0.001162162,0.000405405,0,0.000243243,0,0.000342342
39,144,0,0,0,9,15,9,4,21,21,9,0,9,9,48,9,9,19.26666667,1214.462222,19.5,38.25,10.77777778,28.5,9,,560,0.001054054,0.003891892,0,0,0,0.000243243,0.000405405,0.000243243,0.000108108,0.000567568,0.000567568,0.000243243,0,0.000243243,0.000243243,0.000520721
39,144,0,0,9,42,27,9,0,0,21,4,4,0,9,27,30,84,20.53333333,1276.115556,19.5,48.75,8.222222222,28.5,84,,570,0.001054054,0.003891892,0,0,0.000243243,0.001135135,0.00072973,0.000243243,0,0,0.000567568,0.000108108,0.000108108,0,0.000243243,0.000554955
18,27,9,21,36,42,0,0,0,0,9,0,0,30,18,0,21,84,14,200,19.5,28.5,6.333333333,10.5,84,,580,0.000486486,0.00072973,0.000243243,0.000567568,0.000972973,0.001135135,0,0,0,0,0.000243243,0,0,0.000810811,0.000486486,0.000378378
0,9,9,30,27,9,0,0,4,0,30,21,0,84,30,30,0,18,16.86666667,461.1822222,15,13.5,18.77777778,15,18,,590,0,0.000243243,0.000243243,0.000810811,0.00072973,0.000243243,0,0,0.000108108,0,0.000810811,0.000567568,0,0.00227027,0.000810811,0.000455856
