S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
10.0,0.0,0.0,0.0,6.0,1.3333333333333333,0.0,6.0,0.0,0.0,167.0,29.0,3.0,53.0,17.102564102564102,6133.029585798813,3.4666666666666663,10.666666666666666,34.6,13.25
9.0,0.0,0.0,0.3,6.0,1.2,0.0,5.7,1.0,0.6,167.6,31.8,4.1,50.333333333333336,17.484615384615385,6197.8402366863875,3.2399999999999998,11.966666666666667,35.04,12.583333333333334
8.0,0.0,0.0,0.6,6.0,1.0666666666666667,0.0,5.4,2.0,1.2,168.2,34.6,5.2,47.666666666666664,17.866666666666667,6262.650887573962,3.013333333333333,13.266666666666666,35.480000000000004,11.916666666666666
7.0,0.0,0.0,0.8999999999999999,6.0,0.9333333333333332,0.0,5.1,3.0,1.7999999999999998,168.8,37.4,6.300000000000001,45.0,18.24871794871795,6327.461538461535,2.786666666666666,14.566666666666666,35.92,11.25
6.0,0.0,0.0,1.2,6.0,0.7999999999999999,0.0,4.8,4.0,2.4,169.4,40.2,7.4,42.33333333333333,18.630769230769232,6392.27218934911,2.5599999999999996,15.866666666666667,36.36,10.583333333333332
5.0,0.0,0.0,1.5,6.0,0.6666666666666666,0.0,4.5,5.0,3.0,170.0,43.0,8.5,39.666666666666664,19.01282051282051,6457.082840236684,2.333333333333333,17.166666666666668,36.8,9.916666666666666
4.0,0.0,0.0,1.7999999999999998,6.0,0.5333333333333332,0.0,4.2,6.0,3.5999999999999996,170.6,45.8,9.600000000000001,37.0,19.394871794871797,6521.893491124259,2.1066666666666665,18.46666666666667,37.24,9.25
3.0,0.0,0.0,2.1,6.0,0.3999999999999999,0.0,3.9,7.0,4.2,171.2,48.599999999999994,10.700000000000001,34.33333333333333,19.776923076923076,6586.704142011833,1.8799999999999997,19.766666666666666,37.68,8.583333333333332
2.0,0.0,0.0,2.4,6.0,0.2666666666666666,0.0,3.6,8.0,4.8,171.8,51.4,11.8,31.666666666666664,20.15897435897436,6651.5147928994065,1.653333333333333,21.06666666666667,38.12,7.916666666666666
1.0,0.0,0.0,2.6999999999999997,6.0,0.1333333333333333,0.0,3.3000000000000003,9.0,5.3999999999999995,172.4,54.2,12.9,28.999999999999996,20.54102564102564,6716.325443786981,1.4266666666666663,22.366666666666667,38.56,7.249999999999999
0.0,0.0,0.0,3.0,6.0,0.0,0.0,3.0,10.0,6.0,173.0,57.0,14.0,26.333333333333332,20.923076923076923,6781.136094674555,1.2,23.666666666666668,39.0,6.583333333333333
0.0,0.13333333333333333,0.0,3.0,5.4,0.3,0.0,3.0,10.4,6.0,170.8,54.1,12.6,23.7,20.44102564102564,6584.078106508876,1.14,22.27777777777778,38.64,5.925
0.0,0.26666666666666666,0.0,3.0,4.8,0.6,0.0,3.0,10.8,6.0,168.6,51.2,11.2,21.066666666666666,19.95897435897436,6387.0201183431955,1.08,20.88888888888889,38.28,5.266666666666667
0.0,0.4,0.0,3.0,4.2,0.8999999999999999,0.0,3.0,11.2,6.0,166.4,48.3,9.8,18.43333333333333,19.47692307692308,6189.962130177515,1.02,19.5,37.92,4.6083333333333325
0.0,0.5333333333333333,0.0,3.0,3.6,1.2,0.0,3.0,11.6,6.0,164.2,45.4,8.4,15.799999999999999,18.994871794871795,5992.904142011836,0.96,18.11111111111111,37.56,3.9499999999999997
0.0,0.6666666666666666,0.0,3.0,3.0,1.5,0.0,3.0,12.0,6.0,162.0,42.5,7.0,13.166666666666666,18.51282051282051,5795.846153846156,0.8999999999999999,16.72222222222222,37.2,3.2916666666666665
0.0,0.8,0.0,3.0,2.4000000000000004,1.7999999999999998,0.0,3.0,12.4,6.0,159.8,39.6,5.600000000000001,10.533333333333331,18.03076923076923,5598.788165680476,0.84,15.333333333333334,36.839999999999996,2.633333333333333
0.0,0.9333333333333333,0.0,3.0,1.7999999999999998,2.1,0.0,3.0,12.8,6.0,157.6,36.7,4.200000000000001,7.899999999999999,17.54871794871795,5401.730177514795,0.78,13.944444444444445,36.48,1.9749999999999996
0.0,1.0666666666666667,0.0,3.0,1.2000000000000002,2.4,0.0,3.0,13.2,6.0,155.4,33.8,2.8000000000000007,5.266666666666666,17.066666666666666,5204.672189349116,0.72,12.555555555555555,36.12,1.3166666666666664
0.0,1.2,0.0,3.0,0.6000000000000005,2.6999999999999997,0.0,3.0,13.6,6.0,153.2,30.900000000000002,1.4000000000000004,2.633333333333333,16.584615384615383,5007.614201183436,0.6599999999999999,11.166666666666666,35.76,0.6583333333333332
0.0,1.3333333333333333,0.0,3.0,0.0,3.0,0.0,3.0,14.0,6.0,151.0,28.0,0.0,0.0,16.102564102564102,4810.556213017756,0.6,9.777777777777777,35.4,0.0
0.8333333333333334,2.8,0.0,3.1333333333333333,0.0,3.3,0.0,4.6,12.6,5.7,150.7,25.2,1.0,0.8333333333333334,16.143589743589743,4789.921893491129,0.8266666666666667,9.666666666666666,35.346666666666664,0.20833333333333334
1.6666666666666667,4.266666666666667,0.0,3.2666666666666666,0.0,3.6,0.0,6.2,11.2,5.4,150.4,22.4,2.0,1.6666666666666667,16.184615384615384,4769.287573964501,1.0533333333333332,9.555555555555555,35.29333333333333,0.4166666666666667
2.5,5.7333333333333325,0.0,3.4,0.0,3.9,0.0,7.800000000000001,9.8,5.1,150.1,19.6,3.0,2.5,16.225641025641025,4748.653254437873,1.2799999999999998,9.444444444444443,35.24,0.625
