S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
3.0,20.0,46.0,3.0,3.0,3.0,0.0,0.0,6.0,0.0,56.0,16.0,6.0,1.3333333333333333,12.461538461538462,493.42011834319527,11.25,13.0,13.0,0.3333333333333333
3.0,18.3,43.2,2.8333333333333335,3.1333333333333333,2.8333333333333335,0.0,0.3,5.7,0.3,52.7,17.3,7.8,1.3333333333333333,12.107692307692307,475.99013806706114,11.6,12.306666666666667,12.366666666666667,0.3333333333333333
3.0,16.6,40.4,2.6666666666666665,3.2666666666666666,2.6666666666666665,0.0,0.6,5.4,0.6,49.4,18.6,9.6,1.3333333333333333,11.753846153846155,458.560157790927,11.95,11.613333333333333,11.733333333333333,0.3333333333333333
3.0,14.9,37.6,2.5,3.4,2.5,0.0,0.8999999999999999,5.1,0.8999999999999999,46.1,19.9,11.4,1.3333333333333333,11.4,441.1301775147929,12.3,10.92,11.1,0.3333333333333333
3.0,13.2,34.8,2.333333333333333,3.533333333333333,2.333333333333333,0.0,1.2,4.8,1.2,42.8,21.2,13.2,1.3333333333333333,11.046153846153846,423.7001972386588,12.65,10.226666666666667,10.466666666666667,0.3333333333333333
3.0,11.5,32.0,2.1666666666666665,3.6666666666666665,2.1666666666666665,0.0,1.5,4.5,1.5,39.5,22.5,15.0,1.3333333333333333,10.692307692307693,406.27021696252467,13.0,9.533333333333333,9.833333333333332,0.3333333333333333
3.0,9.8,29.200000000000003,2.0,3.8,2.0,0.0,1.7999999999999998,4.2,1.7999999999999998,36.2,23.8,16.8,1.3333333333333333,10.338461538461539,388.84023668639054,13.35,8.84,9.2,0.3333333333333333
3.0,8.1,26.400000000000002,1.8333333333333333,3.933333333333333,1.8333333333333333,0.0,2.1,3.9,2.1,32.900000000000006,25.1,18.6,1.3333333333333333,9.984615384615385,371.4102564102564,13.7,8.146666666666667,8.566666666666666,0.3333333333333333
3.0,6.4,23.6,1.6666666666666665,4.066666666666666,1.6666666666666665,0.0,2.4,3.6,2.4,29.6,26.4,20.4,1.3333333333333333,9.630769230769232,353.9802761341223,14.05,7.453333333333333,7.933333333333333,0.3333333333333333
3.0,4.700000000000001,20.8,1.4999999999999998,4.199999999999999,1.4999999999999998,0.0,2.6999999999999997,3.3000000000000003,2.6999999999999997,26.3,27.700000000000003,22.2,1.3333333333333333,9.276923076923078,336.5502958579882,14.4,6.76,7.299999999999999,0.3333333333333333
3.0,3.0,18.0,1.3333333333333333,4.333333333333333,1.3333333333333333,0.0,3.0,3.0,3.0,23.0,29.0,24.0,1.3333333333333333,8.923076923076923,319.1203155818541,14.75,6.066666666666666,6.666666666666666,0.3333333333333333
