S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
7.1,31.6,15.433333333333332,3.0,0.4333333333333333,5.7,0.0,0.0,2.7,0.9,44.0,49.4,2.7,1.5,12.535897435897434,1013.6303747534515,5.655555555555555,11.9,27.144444444444446,0.375
7.2,29.2,14.533333333333331,3.0,0.8666666666666666,5.4,0.0,0.0,2.4,1.8,42.0,49.8,2.4,1.6666666666666665,12.2,954.6927021696251,5.422222222222222,11.55,26.622222222222224,0.41666666666666663
7.3,26.8,13.633333333333333,3.0,1.2999999999999998,5.1,0.0,0.0,2.1,2.7,40.0,50.2,2.1,1.8333333333333333,11.864102564102563,895.7550295857986,5.188888888888888,11.2,26.1,0.4583333333333333
7.4,24.4,12.733333333333333,3.0,1.7333333333333332,4.8,0.0,0.0,1.8,3.6,38.0,50.6,1.8,2.0,11.528205128205128,836.8173570019723,4.955555555555555,10.85,25.57777777777778,0.5
7.5,22.0,11.833333333333332,3.0,2.1666666666666665,4.5,0.0,0.0,1.5,4.5,36.0,51.0,1.5,2.166666666666667,11.192307692307692,777.8796844181459,4.722222222222221,10.5,25.055555555555557,0.5416666666666667
7.6,19.6,10.933333333333332,3.0,2.5999999999999996,4.2,0.0,0.0,1.2000000000000002,5.4,34.0,51.4,1.2000000000000002,2.333333333333333,10.856410256410257,718.9420118343195,4.488888888888889,10.15,24.53333333333333,0.5833333333333333
7.7,17.2,10.033333333333331,3.0,3.033333333333333,3.9,0.0,0.0,0.8999999999999999,6.3,32.0,51.8,0.8999999999999999,2.5,10.52051282051282,660.0043392504931,4.2555555555555555,9.8,24.01111111111111,0.625
7.8,14.8,9.133333333333333,3.0,3.4666666666666663,3.6,0.0,0.0,0.6000000000000001,7.2,30.0,52.2,0.6000000000000001,2.666666666666667,10.184615384615384,601.0666666666666,4.022222222222222,9.45,23.488888888888887,0.6666666666666667
7.9,12.400000000000002,8.233333333333333,3.0,3.8999999999999995,3.3000000000000003,0.0,0.0,0.30000000000000027,8.1,28.0,52.6,0.30000000000000027,2.8333333333333335,9.84871794871795,542.1289940828402,3.7888888888888888,9.1,22.966666666666665,0.7083333333333334
8.0,10.0,7.333333333333333,3.0,4.333333333333333,3.0,0.0,0.0,0.0,9.0,26.0,53.0,0.0,3.0,9.512820512820513,483.1913214990139,3.5555555555555554,8.75,22.444444444444443,0.75
10.6,10.0,6.6,3.0,4.199999999999999,3.0,0.0,0.0,0.3,8.7,25.9,50.5,0.0,2.8333333333333335,9.446153846153846,480.04970414201193,3.8666666666666667,8.725,21.566666666666666,0.7083333333333334
13.2,10.0,5.866666666666666,3.0,4.066666666666666,3.0,0.0,0.0,0.6,8.4,25.8,48.0,0.0,2.6666666666666665,9.37948717948718,476.9080867850099,4.177777777777778,8.7,20.688888888888886,0.6666666666666666
15.8,10.0,5.133333333333333,3.0,3.933333333333333,3.0,0.0,0.0,0.8999999999999999,8.1,25.7,45.5,0.0,2.5,9.312820512820513,473.76646942800795,4.488888888888889,8.675,19.81111111111111,0.625
18.4,10.0,4.4,3.0,3.8,3.0,0.0,0.0,1.2,7.8,25.6,43.0,0.0,2.333333333333333,9.246153846153847,470.624852071006,4.8,8.65,18.933333333333334,0.5833333333333333
21.0,10.0,3.6666666666666665,3.0,3.6666666666666665,3.0,0.0,0.0,1.5,7.5,25.5,40.5,0.0,2.1666666666666665,9.179487179487179,467.48323471400397,5.111111111111111,8.625,18.055555555555554,0.5416666666666666
23.6,10.0,2.9333333333333336,3.0,3.533333333333333,3.0,0.0,0.0,1.7999999999999998,7.2,25.4,38.0,0.0,2.0,9.112820512820512,464.341617357002,5.4222222222222225,8.6,17.177777777777777,0.5
26.2,10.0,2.2,3.0,3.4,3.0,0.0,0.0,2.1,6.9,25.3,35.5,0.0,1.8333333333333333,9.046153846153846,461.20000000000005,5.733333333333333,8.575,16.299999999999997,0.4583333333333333
28.8,10.0,1.4666666666666668,3.0,3.2666666666666666,3.0,0.0,0.0,2.4,6.6,25.2,33.0,0.0,1.6666666666666665,8.97948717948718,458.0583826429981,6.044444444444444,8.55,15.42222222222222,0.41666666666666663
31.400000000000002,10.0,0.7333333333333334,3.0,3.1333333333333333,3.0,0.0,0.0,2.6999999999999997,6.300000000000001,25.1,30.5,0.0,1.4999999999999998,8.912820512820513,454.91676528599606,6.355555555555556,8.525,14.544444444444444,0.37499999999999994
34.0,10.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,6.0,25.0,28.0,0.0,1.3333333333333333,8.846153846153847,451.7751479289941,6.666666666666667,8.5,13.666666666666666,0.3333333333333333
30.6,9.5,0.0,2.8333333333333335,2.8333333333333335,2.7,0.0,0.0,2.7,6.5,23.4,26.1,0.3,1.2,8.266666666666667,410.6611439842209,6.072222222222223,8.15,12.81111111111111,0.3
27.2,9.0,0.0,2.6666666666666665,2.6666666666666665,2.4,0.0,0.0,2.4,7.0,21.8,24.2,0.6,1.0666666666666667,7.687179487179487,369.54714003944775,5.477777777777778,7.8,11.955555555555556,0.26666666666666666
23.8,8.5,0.0,2.5,2.5,2.1,0.0,0.0,2.1,7.5,20.2,22.3,0.8999999999999999,0.9333333333333332,7.107692307692308,328.4331360946745,4.883333333333334,7.45,11.1,0.2333333333333333
20.4,8.0,0.0,2.333333333333333,2.333333333333333,1.8,0.0,0.0,1.8,8.0,18.6,20.4,1.2,0.7999999999999999,6.528205128205128,287.3191321499014,4.28888888888889,7.1,10.244444444444444,0.19999999999999998
17.0,7.5,0.0,2.1666666666666665,2.1666666666666665,1.5,0.0,0.0,1.5,8.5,17.0,18.5,1.5,0.6666666666666666,5.948717948717949,246.2051282051282,3.6944444444444446,6.75,9.38888888888889,0.16666666666666666
13.600000000000001,7.0,0.0,2.0,2.0,1.2000000000000002,0.0,0.0,1.2000000000000002,9.0,15.399999999999999,16.6,1.7999999999999998,0.5333333333333332,5.36923076923077,205.091124260355,3.1000000000000005,6.4,8.533333333333333,0.1333333333333333
10.2,6.5,0.0,1.8333333333333333,1.8333333333333333,0.8999999999999999,0.0,0.0,0.8999999999999999,9.5,13.799999999999999,14.700000000000001,2.1,0.3999999999999999,4.78974358974359,163.97712031558183,2.5055555555555555,6.050000000000001,7.677777777777777,0.09999999999999998
6.800000000000001,6.0,0.0,1.6666666666666665,1.6666666666666665,0.6000000000000001,0.0,0.0,0.6000000000000001,10.0,12.2,12.8,2.4,0.2666666666666666,4.21025641025641,122.86311637080865,1.9111111111111114,5.7,6.822222222222222,0.06666666666666665
3.400000000000002,5.5,0.0,1.4999999999999998,1.4999999999999998,0.30000000000000027,0.0,0.0,0.30000000000000027,10.5,10.6,10.900000000000002,2.6999999999999997,0.1333333333333333,3.630769230769231,81.74911242603548,1.3166666666666673,5.35,5.966666666666667,0.033333333333333326
0.0,5.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,11.0,9.0,9.0,3.0,0.0,3.051282051282051,40.63510848126233,0.7222222222222222,5.0,5.111111111111111,0.0
0.0,5.233333333333333,0.0,1.7999999999999998,1.2,1.2,0.0,0.7,0.0,9.9,9.1,9.6,3.0,0.0,3.21025641025641,42.724260355029585,1.0,4.925,5.344444444444444,0.0
0.0,5.466666666666667,0.0,2.2666666666666666,1.0666666666666667,2.4,0.0,1.4,0.0,8.8,9.2,10.2,3.0,0.0,3.3692307692307693,44.81341222879685,1.2777777777777777,4.85,5.5777777777777775,0.0
0.0,5.7,0.0,2.7333333333333334,0.9333333333333332,3.5999999999999996,0.0,2.0999999999999996,0.0,7.699999999999999,9.3,10.8,3.0,0.0,3.528205128205128,46.90256410256411,1.5555555555555556,4.775,5.811111111111111,0.0
0.0,5.933333333333334,0.0,3.2,0.7999999999999999,4.8,0.0,2.8,0.0,6.6,9.4,11.4,3.0,0.0,3.6871794871794874,48.99171597633136,1.8333333333333335,4.7,6.044444444444444,0.0
0.0,6.166666666666666,0.0,3.666666666666667,0.6666666666666666,6.0,0.0,3.5,0.0,5.5,9.5,12.0,3.0,0.0,3.8461538461538463,51.08086785009863,2.111111111111111,4.625,6.277777777777777,0.0
0.0,6.4,0.0,4.133333333333333,0.5333333333333332,7.199999999999999,0.0,4.199999999999999,0.0,4.3999999999999995,9.6,12.6,3.0,0.0,4.005128205128205,53.170019723865884,2.388888888888889,4.55,6.511111111111111,0.0
0.0,6.633333333333333,0.0,4.6,0.3999999999999999,8.4,0.0,4.8999999999999995,0.0,3.299999999999999,9.7,13.2,3.0,0.0,4.164102564102564,55.25917159763314,2.666666666666667,4.475,6.744444444444444,0.0
0.0,6.866666666666666,0.0,5.066666666666666,0.2666666666666666,9.6,0.0,5.6,0.0,2.1999999999999993,9.8,13.8,3.0,0.0,4.323076923076924,57.348323471400406,2.9444444444444446,4.4,6.977777777777777,0.0
0.0,7.1,0.0,5.533333333333333,0.1333333333333333,10.799999999999999,0.0,6.3,0.0,1.0999999999999996,9.9,14.399999999999999,3.0,0.0,4.482051282051282,59.43747534516766,3.2222222222222223,4.325,7.21111111111111,0.0
0.0,7.333333333333333,0.0,6.0,0.0,12.0,0.0,7.0,0.0,0.0,10.0,15.0,3.0,0.0,4.641025641025641,61.52662721893492,3.5,4.25,7.444444444444444,0.0
0.13333333333333333,6.8999999999999995,0.0,6.0,0.0,12.0,0.0,6.3,0.3,0.0,10.0,14.4,2.7,0.0,4.517948717948718,60.75147928994083,3.4722222222222223,4.15,7.1,0.0
0.26666666666666666,6.466666666666667,0.0,6.0,0.0,12.0,0.0,5.6,0.6,0.0,10.0,13.8,2.4,0.0,4.394871794871795,59.97633136094675,3.444444444444444,4.05,6.755555555555555,0.0
0.4,6.033333333333333,0.0,6.0,0.0,12.0,0.0,4.9,0.8999999999999999,0.0,10.0,13.2,2.1,0.0,4.271794871794872,59.20118343195267,3.4166666666666665,3.95,6.4111111111111105,0.0
0.5333333333333333,5.6,0.0,6.0,0.0,12.0,0.0,4.2,1.2,0.0,10.0,12.6,1.8,0.0,4.148717948717949,58.426035502958584,3.388888888888889,3.85,6.066666666666666,0.0
0.6666666666666666,5.166666666666666,0.0,6.0,0.0,12.0,0.0,3.5,1.5,0.0,10.0,12.0,1.5,0.0,4.0256410256410255,57.650887573964496,3.3611111111111107,3.75,5.722222222222221,0.0
0.8,4.733333333333333,0.0,6.0,0.0,12.0,0.0,2.8000000000000007,1.7999999999999998,0.0,10.0,11.4,1.2000000000000002,0.0,3.902564102564103,56.875739644970416,3.333333333333333,3.65,5.377777777777777,0.0
0.9333333333333333,4.3,0.0,6.0,0.0,12.0,0.0,2.1000000000000005,2.1,0.0,10.0,10.8,0.8999999999999999,0.0,3.7794871794871794,56.100591715976336,3.3055555555555554,3.55,5.033333333333333,0.0
1.0666666666666667,3.8666666666666667,0.0,6.0,0.0,12.0,0.0,1.4000000000000004,2.4,0.0,10.0,10.2,0.6000000000000001,0.0,3.6564102564102563,55.32544378698225,3.2777777777777777,3.45,4.688888888888888,0.0
1.2,3.4333333333333336,0.0,6.0,0.0,12.0,0.0,0.7000000000000002,2.6999999999999997,0.0,10.0,9.600000000000001,0.30000000000000027,0.0,3.533333333333333,54.55029585798816,3.2499999999999996,3.35,4.344444444444444,0.0
1.3333333333333333,3.0,0.0,6.0,0.0,12.0,0.0,0.0,3.0,0.0,10.0,9.0,0.0,0.0,3.41025641025641,53.77514792899408,3.222222222222222,3.25,4.0,0.0
1.2,3.0,0.0,6.0,0.0,11.4,0.0,0.0,3.0,0.0,352.0,386.2,0.6,0.13333333333333333,58.72307692307692,389221.11479289946,3.1999999999999997,88.75,129.73333333333332,0.03333333333333333
1.0666666666666667,3.0,0.0,6.0,0.0,10.8,0.0,0.0,3.0,0.0,694.0,763.4,1.2,0.26666666666666666,114.03589743589743,778388.45443787,3.1777777777777776,174.25,255.46666666666664,0.06666666666666667
0.9333333333333332,3.0,0.0,6.0,0.0,10.2,0.0,0.0,3.0,0.0,1036.0,1140.6,1.7999999999999998,0.4,169.34871794871793,1167555.7940828407,3.1555555555555554,259.75,381.19999999999993,0.1
0.7999999999999999,3.0,0.0,6.0,0.0,9.6,0.0,0.0,3.0,0.0,1378.0,1517.8,2.4,0.5333333333333333,224.66153846153844,1556723.133727811,3.1333333333333333,345.25,506.9333333333333,0.13333333333333333
0.6666666666666666,3.0,0.0,6.0,0.0,9.0,0.0,0.0,3.0,0.0,1720.0,1895.0,3.0,0.6666666666666666,279.97435897435895,1945890.4733727814,3.1111111111111107,430.75,632.6666666666666,0.16666666666666666
0.5333333333333332,3.0,0.0,6.0,0.0,8.4,0.0,0.0,3.0,0.0,2062.0,2272.2,3.5999999999999996,0.8,335.28717948717946,2335057.813017752,3.0888888888888886,516.25,758.3999999999999,0.2
0.3999999999999999,3.0,0.0,6.0,0.0,7.8,0.0,0.0,3.0,0.0,2404.0,2649.4,4.2,0.9333333333333333,390.59999999999997,2724225.1526627224,3.0666666666666664,601.75,884.1333333333332,0.23333333333333334
0.2666666666666666,3.0,0.0,6.0,0.0,7.2,0.0,0.0,3.0,0.0,2746.0,3026.6,4.8,1.0666666666666667,445.9128205128205,3113392.4923076928,3.0444444444444443,687.25,1009.8666666666666,0.26666666666666666
0.1333333333333333,3.0,0.0,6.0,0.0,6.6000000000000005,0.0,0.0,3.0,0.0,3088.0,3403.7999999999997,5.3999999999999995,1.2,501.225641025641,3502559.831952663,3.022222222222222,772.75,1135.6,0.3
0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0,0.0,3430.0,3781.0,6.0,1.3333333333333333,556.5384615384615,3891727.1715976335,3.0,858.25,1261.3333333333333,0.3333333333333333
0.13333333333333333,3.3,0.0,5.833333333333333,0.0,5.7,0.0,0.0,2.7,0.0,4010.2,4087.3,9.0,1.5,624.9358974358975,5807793.964497043,3.444444444444444,1003.225,1363.5333333333333,0.375
0.26666666666666666,3.6,0.0,5.666666666666667,0.0,5.4,0.0,0.0,2.4,0.0,4590.4,4393.6,12.0,1.6666666666666665,693.3333333333334,7723860.757396451,3.888888888888889,1148.2,1465.7333333333333,0.41666666666666663
0.4,3.9,0.0,5.5,0.0,5.1,0.0,0.0,2.1,0.0,5170.6,4699.9,15.0,1.8333333333333333,761.7307692307693,9639927.55029586,4.333333333333333,1293.175,1567.9333333333334,0.4583333333333333
0.5333333333333333,4.2,0.0,5.333333333333333,0.0,4.8,0.0,0.0,1.8,0.0,5750.8,5006.2,18.0,2.0,830.1282051282051,11555994.343195269,4.777777777777778,1438.15,1670.1333333333332,0.5
0.6666666666666666,4.5,0.0,5.166666666666666,0.0,4.5,0.0,0.0,1.5,0.0,6331.0,5312.5,21.0,2.166666666666667,898.5256410256411,13472061.136094678,5.222222222222221,1583.125,1772.3333333333335,0.5416666666666667
0.8,4.8,0.0,5.0,0.0,4.2,0.0,0.0,1.2000000000000002,0.0,6911.200000000001,5618.8,24.0,2.333333333333333,966.9230769230769,15388127.928994086,5.666666666666666,1728.1,1874.5333333333333,0.5833333333333333
0.9333333333333333,5.1,0.0,4.833333333333333,0.0,3.9,0.0,0.0,0.8999999999999999,0.0,7491.400000000001,5925.1,27.0,2.5,1035.3205128205127,17304194.721893497,6.111111111111111,1873.0749999999998,1976.7333333333333,0.625
1.0666666666666667,5.4,0.0,4.666666666666666,0.0,3.6,0.0,0.0,0.6000000000000001,0.0,8071.6,6231.4,30.0,2.666666666666667,1103.7179487179487,19220261.514792904,6.555555555555555,2018.05,2078.9333333333334,0.6666666666666667
1.2,5.699999999999999,0.0,4.5,0.0,3.3000000000000003,0.0,0.0,0.30000000000000027,0.0,8651.8,6537.700000000001,33.0,2.8333333333333335,1172.1153846153848,21136328.30769231,6.999999999999999,2163.0249999999996,2181.133333333333,0.7083333333333334
1.3333333333333333,6.0,0.0,4.333333333333333,0.0,3.0,0.0,0.0,0.0,0.0,9232.0,6844.0,36.0,3.0,1240.5128205128206,23052395.100591723,7.444444444444444,2308.0,2283.3333333333335,0.75
1.5,6.0,0.0,4.5,0.0,3.3,0.0,23.4,0.3,0.7,9604.5,6312.0,33.9,2.8333333333333335,1230.0076923076924,22391042.58461539,7.199999999999999,2407.225,2106.0,0.7083333333333334
1.6666666666666665,6.0,0.0,4.666666666666666,0.0,3.6,0.0,46.8,0.6,1.4,9977.0,5780.0,31.8,2.6666666666666665,1219.502564102564,21729690.06863906,6.955555555555555,2506.45,1928.6666666666667,0.6666666666666666
1.8333333333333333,6.0,0.0,4.833333333333333,0.0,3.9,0.0,70.19999999999999,0.8999999999999999,2.0999999999999996,10349.5,5248.0,29.7,2.5,1208.997435897436,21068337.552662726,6.71111111111111,2605.675,1751.3333333333335,0.625
2.0,6.0,0.0,5.0,0.0,4.2,0.0,93.6,1.2,2.8,10722.0,4716.0,27.6,2.333333333333333,1198.4923076923076,20406985.036686394,6.466666666666666,2704.9,1574.0,0.5833333333333333
2.166666666666667,6.0,0.0,5.166666666666666,0.0,4.5,0.0,117.0,1.5,3.5,11094.5,4184.0,25.5,2.1666666666666665,1187.9871794871794,19745632.520710062,6.222222222222221,2804.125,1396.6666666666667,0.5416666666666666
2.333333333333333,6.0,0.0,5.333333333333333,0.0,4.8,0.0,140.39999999999998,1.7999999999999998,4.199999999999999,11467.0,3652.0,23.4,2.0,1177.4820512820513,19084280.00473373,5.977777777777778,2903.35,1219.3333333333335,0.5
2.5,6.0,0.0,5.5,0.0,5.1,0.0,163.79999999999998,2.1,4.8999999999999995,11839.5,3120.0,21.299999999999997,1.8333333333333333,1166.976923076923,18422927.488757394,5.733333333333333,3002.575,1042.0,0.4583333333333333
2.666666666666667,6.0,0.0,5.666666666666666,0.0,5.4,0.0,187.2,2.4,5.6,12212.0,2588.0,19.2,1.6666666666666665,1156.4717948717948,17761574.972781062,5.488888888888889,3101.8,864.6666666666667,0.41666666666666663
2.8333333333333335,6.0,0.0,5.833333333333333,0.0,5.699999999999999,0.0,210.6,2.6999999999999997,6.3,12584.5,2056.0,17.099999999999998,1.4999999999999998,1145.9666666666665,17100222.45680473,5.2444444444444445,3201.025,687.3333333333335,0.37499999999999994
3.0,6.0,0.0,6.0,0.0,6.0,0.0,234.0,3.0,7.0,12957.0,1524.0,15.0,1.3333333333333333,1135.4615384615383,16438869.9408284,5.0,3300.25,510.0,0.3333333333333333
3.6,6.0,0.0,5.833333333333333,1.1333333333333333,5.4,0.0,222.4,4.6,37.4,13196.1,2485.4,13.5,1.2,1229.3358974358973,18789324.00670611,4.722222222222222,3365.125,830.8444444444444,0.3
4.2,6.0,0.0,5.666666666666667,2.2666666666666666,4.8,0.0,210.8,6.2,67.8,13435.2,3446.8,12.0,1.0666666666666667,1323.2102564102563,21139778.072583824,4.444444444444445,3430.0,1151.6888888888889,0.26666666666666666
4.8,6.0,0.0,5.5,3.4,4.2,0.0,199.2,7.800000000000001,98.19999999999999,13674.3,4408.2,10.5,0.9333333333333332,1417.084615384615,23490232.138461538,4.166666666666667,3494.875,1472.5333333333335,0.2333333333333333
5.4,6.0,0.0,5.333333333333333,4.533333333333333,3.6,0.0,187.6,9.4,128.6,13913.4,5369.6,9.0,0.7999999999999999,1510.958974358974,25840686.20433925,3.888888888888889,3559.75,1793.377777777778,0.19999999999999998
6.0,6.0,0.0,5.166666666666666,5.666666666666666,3.0,0.0,176.0,11.0,159.0,14152.5,6331.0,7.5,0.6666666666666666,1604.833333333333,28191140.270216964,3.611111111111111,3624.625,2114.2222222222226,0.16666666666666666
6.6,6.0,0.0,5.0,6.8,2.4000000000000004,0.0,164.4,12.600000000000001,189.39999999999998,14391.6,7292.4,6.0,0.5333333333333332,1698.707692307692,30541594.336094677,3.333333333333333,3689.5,2435.066666666667,0.1333333333333333
7.2,6.0,0.0,4.833333333333333,7.933333333333334,1.7999999999999998,0.0,152.8,14.200000000000001,219.79999999999998,14630.7,8253.8,4.5,0.3999999999999999,1792.582051282051,32892048.40197239,3.0555555555555554,3754.375,2755.9111111111115,0.09999999999999998
7.8,6.0,0.0,4.666666666666666,9.066666666666666,1.2000000000000002,0.0,141.2,15.8,250.2,14869.8,9215.2,3.0,0.2666666666666666,1886.45641025641,35242502.467850104,2.7777777777777777,3819.25,3076.755555555556,0.06666666666666665
8.399999999999999,6.0,0.0,4.5,10.2,0.6000000000000005,0.0,129.60000000000002,17.4,280.59999999999997,15108.9,10176.6,1.5,0.1333333333333333,1980.330769230769,37592956.53372782,2.5,3884.125,3397.6000000000004,0.033333333333333326
9.0,6.0,0.0,4.333333333333333,11.333333333333334,0.0,0.0,118.0,19.0,311.0,15348.0,11138.0,0.0,0.0,2074.205128205128,39943410.59960553,2.222222222222222,3949.0,3718.444444444445,0.0
9.0,5.833333333333333,0.3,5.1,12.4,0.9333333333333333,0.0,114.4,76.9,438.0,16618.566666666666,10560.0,0.0,0.0,2141.6487179487176,43729845.10690336,2.5555555555555554,4311.966666666667,3526.077777777778,0.0
9.0,5.666666666666667,0.6,5.866666666666666,13.466666666666667,1.8666666666666667,0.0,110.8,134.8,565.0,17889.133333333335,9982.0,0.0,0.0,2209.0923076923077,47516279.61420119,2.888888888888889,4674.933333333333,3333.711111111111,0.0
9.0,5.5,0.8999999999999999,6.633333333333333,14.533333333333335,2.8,0.0,107.2,192.7,692.0,19159.7,9404.0,0.0,0.0,2276.5358974358974,51302714.12149902,3.2222222222222223,5037.9,3141.344444444445,0.0
9.0,5.333333333333333,1.2,7.4,15.600000000000001,3.7333333333333334,0.0,103.6,250.6,819.0,20430.266666666666,8826.0,0.0,0.0,2343.979487179487,55089148.62879685,3.5555555555555554,5400.866666666667,2948.977777777778,0.0
9.0,5.166666666666666,1.5,8.166666666666666,16.666666666666668,4.666666666666667,0.0,100.0,308.5,946.0,21700.833333333336,8248.0,0.0,0.0,2411.423076923077,58875583.13609468,3.8888888888888893,5763.833333333334,2756.6111111111113,0.0
9.0,5.0,1.7999999999999998,8.933333333333334,17.733333333333334,5.6,0.0,96.4,366.4,1073.0,22971.4,7670.0,0.0,0.0,2478.866666666667,62662017.64339251,4.222222222222222,6126.8,2564.2444444444445,0.0
9.0,4.833333333333333,2.1,9.7,18.8,6.533333333333333,0.0,92.8,424.3,1200.0,24241.966666666667,7092.0,0.0,0.0,2546.3102564102564,66448452.15069035,4.555555555555555,6489.766666666666,2371.8777777777777,0.0
9.0,4.666666666666666,2.4,10.466666666666667,19.866666666666667,7.466666666666667,0.0,89.2,482.2,1327.0,25512.533333333333,6514.0,0.0,0.0,2613.753846153846,70234886.65798818,4.888888888888889,6852.733333333334,2179.511111111111,0.0
9.0,4.5,2.6999999999999997,11.233333333333334,20.933333333333334,8.4,0.0,85.6,540.1,1454.0,26783.100000000002,5936.0,0.0,0.0,2681.197435897436,74021321.165286,5.222222222222223,7215.700000000001,1987.1444444444442,0.0
9.0,4.333333333333333,3.0,12.0,22.0,9.333333333333334,0.0,82.0,598.0,1581.0,28053.666666666668,5358.0,0.0,0.0,2748.641025641026,77807755.67258383,5.555555555555556,7578.666666666667,1794.7777777777776,0.0
8.4,3.9,3.0,18.6,23.0,11.1,0.0,98.2,679.8,2039.5,27181.966666666667,5219.2,0.0,0.0,2714.3589743589746,74726147.48402368,6.8500000000000005,7499.866666666667,1748.6999999999998,0.0
7.8,3.4666666666666663,3.0,25.2,24.0,12.866666666666667,0.0,114.4,761.6,2498.0,26310.266666666666,5080.4,0.0,0.0,2680.0769230769233,71644539.29546352,8.144444444444446,7421.066666666667,1702.622222222222,0.0
7.2,3.033333333333333,3.0,31.799999999999997,25.0,14.633333333333333,0.0,130.6,843.4,2956.5,25438.566666666666,4941.6,0.0,0.0,2645.794871794872,68562931.10690336,9.43888888888889,7342.266666666667,1656.5444444444443,0.0
6.6,2.5999999999999996,3.0,38.4,26.0,16.4,0.0,146.8,925.2,3415.0,24566.86666666667,4802.8,0.0,0.0,2611.512820512821,65481322.9183432,10.733333333333334,7263.466666666667,1610.4666666666665,0.0
6.0,2.1666666666666665,3.0,45.0,27.0,18.166666666666664,0.0,163.0,1007.0,3873.5,23695.166666666668,4664.0,0.0,0.0,2577.2307692307695,62399714.72978304,12.027777777777779,7184.666666666667,1564.3888888888887,0.0
5.4,1.7333333333333334,3.0,51.599999999999994,28.0,19.93333333333333,0.0,179.2,1088.8,4332.0,22823.466666666667,4525.2,0.0,0.0,2542.948717948718,59318106.54122288,13.322222222222223,7105.866666666667,1518.3111111111111,0.0
4.8,1.2999999999999998,3.0,58.199999999999996,29.0,21.7,0.0,195.39999999999998,1170.6,4790.5,21951.766666666666,4386.4,0.0,0.0,2508.6666666666665,56236498.35266272,14.616666666666667,7027.066666666667,1472.2333333333333,0.0
4.2,0.8666666666666667,3.0,64.8,30.0,23.466666666666665,0.0,211.6,1252.4,5249.0,21080.066666666666,4247.6,0.0,0.0,2474.3846153846152,53154890.16410256,15.911111111111111,6948.266666666667,1426.1555555555556,0.0
3.6000000000000005,0.43333333333333357,3.0,71.4,31.0,25.23333333333333,0.0,227.79999999999998,1334.1999999999998,5707.5,20208.36666666667,4108.8,0.0,0.0,2440.102564102564,50073281.975542404,17.205555555555556,6869.466666666667,1380.0777777777778,0.0
