S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
186.0,121.5,78.0,69.0,82.5,27.0,74.0,39.0,228.0,108.0,103.5,142.5,90.0,58.5,45.0,63.0,76.5,18.0,100.53571428571429,3019.257653061224,94.9375,99.0,52.5
190.2,123.6,77.4,63.599999999999994,82.8,27.0,70.0,39.0,225.6,108.0,108.0,142.2,93.6,55.8,43.8,64.2,73.8,19.8,100.4857142857143,3084.6755102040815,94.625,99.08571428571429,52.6
194.4,125.7,76.8,58.199999999999996,83.1,27.0,66.0,39.0,223.2,108.0,112.5,141.9,97.2,53.099999999999994,42.6,65.4,71.1,21.6,100.4357142857143,3150.0933673469385,94.3125,99.17142857142858,52.7
198.6,127.8,76.2,52.8,83.4,27.0,62.0,39.0,220.8,108.0,117.0,141.6,100.8,50.4,41.4,66.6,68.4,23.4,100.38571428571429,3215.511224489796,94.0,99.25714285714285,52.8
202.8,129.9,75.6,47.4,83.7,27.0,58.0,39.0,218.4,108.0,121.5,141.3,104.4,47.7,40.2,67.8,65.7,25.2,100.33571428571429,3280.929081632653,93.6875,99.34285714285714,52.9
207.0,132.0,75.0,42.0,84.0,27.0,54.0,39.0,216.0,108.0,126.0,141.0,108.0,45.0,39.0,69.0,63.0,27.0,100.28571428571429,3346.3469387755104,93.375,99.42857142857143,53.0
200.4,129.0,77.1,39.6,83.1,34.5,52.2,39.9,216.0,107.5,124.5,140.7,108.0,45.0,50.1,66.9,63.0,27.0,99.82142857142858,3252.47806122449,91.8,101.88571428571429,52.3
193.8,126.0,79.2,37.2,82.2,42.0,50.4,40.8,216.0,107.0,123.0,140.4,108.0,45.0,61.2,64.8,63.0,27.0,99.35714285714286,3158.6091836734695,90.225,104.34285714285714,51.6
187.2,123.0,81.3,34.8,81.3,49.5,48.6,41.7,216.0,106.5,121.5,140.1,108.0,45.0,72.3,62.7,63.0,27.0,98.89285714285714,3064.740306122449,88.65,106.8,50.9
180.6,120.0,83.4,32.4,80.4,57.0,46.8,42.6,216.0,106.0,120.0,139.8,108.0,45.0,83.4,60.6,63.0,27.0,98.42857142857143,2970.8714285714286,87.075,109.25714285714285,50.2
174.0,117.0,85.5,30.0,79.5,64.5,45.0,43.5,216.0,105.5,118.5,139.5,108.0,45.0,94.5,58.5,63.0,27.0,97.96428571428572,2877.0025510204077,85.5,111.71428571428572,49.5
167.4,114.0,87.6,27.6,78.6,72.0,43.2,44.4,216.0,105.0,117.0,139.2,108.0,45.0,105.6,56.4,63.0,27.0,97.5,2783.1336734693878,83.925,114.17142857142858,48.8
160.8,111.0,89.7,25.2,77.7,79.5,41.4,45.3,216.0,104.5,115.5,138.9,108.0,45.0,116.7,54.3,63.0,27.0,97.03571428571428,2689.264795918367,82.35,116.62857142857143,48.1
154.2,108.0,91.8,22.8,76.8,87.0,39.6,46.2,216.0,104.0,114.0,138.6,108.0,45.0,127.8,52.2,63.0,27.0,96.57142857142857,2595.3959183673464,80.775,119.08571428571429,47.4
147.6,105.0,93.9,20.400000000000002,75.9,94.5,37.8,47.1,216.0,103.5,112.5,138.3,108.0,45.0,138.89999999999998,50.099999999999994,63.0,27.0,96.10714285714286,2501.527040816326,79.2,121.54285714285714,46.7
141.0,102.0,96.0,18.0,75.0,102.0,36.0,48.0,216.0,103.0,111.0,138.0,108.0,45.0,150.0,48.0,63.0,27.0,95.64285714285714,2407.6581632653056,77.625,124.0,46.0
135.3,105.6,98.7,21.6,70.2,107.7,39.6,47.1,214.6,109.5,111.0,137.8,107.1,46.8,142.2,53.1,60.9,25.2,96.61428571428571,2417.4153061224483,78.1125,124.27142857142857,46.4
129.6,109.2,101.4,25.2,65.4,113.4,43.2,46.2,213.2,116.0,111.0,137.6,106.2,48.6,134.4,58.2,58.8,23.4,97.58571428571429,2427.1724489795915,78.6,124.54285714285714,46.8
123.9,112.8,104.1,28.8,60.6,119.1,46.8,45.3,211.8,122.5,111.0,137.4,105.3,50.4,126.6,63.3,56.7,21.6,98.55714285714285,2436.9295918367343,79.0875,124.81428571428572,47.2
118.2,116.4,106.8,32.4,55.8,124.8,50.4,44.4,210.4,129.0,111.0,137.2,104.4,52.2,118.8,68.4,54.6,19.8,99.52857142857142,2446.6867346938775,79.575,125.08571428571429,47.6
112.5,120.0,109.5,36.0,51.0,130.5,54.0,43.5,209.0,135.5,111.0,137.0,103.5,54.0,111.0,73.5,52.5,18.0,100.5,2456.4438775510203,80.0625,125.35714285714286,48.0
106.8,123.6,112.2,39.6,46.2,136.2,57.6,42.6,207.6,142.0,111.0,136.8,102.6,55.8,103.2,78.6,50.4,16.2,101.47142857142858,2466.201020408163,80.55,125.62857142857142,48.4
101.1,127.2,114.9,43.2,41.4,141.9,61.2,41.7,206.2,148.5,111.0,136.6,101.7,57.6,95.4,83.69999999999999,48.3,14.4,102.44285714285715,2475.958163265306,81.0375,125.89999999999999,48.8
95.4,130.8,117.6,46.8,36.6,147.6,64.8,40.8,204.8,155.0,111.0,136.4,100.8,59.4,87.6,88.8,46.2,12.6,103.41428571428571,2485.715306122449,81.525,126.17142857142856,49.2
89.69999999999999,134.4,120.3,50.4,31.800000000000004,153.3,68.4,39.9,203.4,161.5,111.0,136.2,99.9,61.2,79.8,93.9,44.099999999999994,10.8,104.38571428571429,2495.472448979592,82.0125,126.44285714285714,49.6
84.0,138.0,123.0,54.0,27.0,159.0,72.0,39.0,202.0,168.0,111.0,136.0,99.0,63.0,72.0,99.0,42.0,9.0,105.35714285714286,2505.229591836735,82.5,126.71428571428571,50.0
78.3,133.8,125.4,57.3,27.0,160.5,78.3,39.0,210.3,168.0,112.3,135.9,94.5,70.5,66.6,100.5,37.8,9.9,106.50714285714287,2709.7474489795923,83.1375,127.5142857142857,49.4
72.6,129.6,127.8,60.6,27.0,162.0,84.6,39.0,218.6,168.0,113.6,135.8,90.0,78.0,61.2,102.0,33.6,10.8,107.65714285714286,2914.265306122449,83.775,128.31428571428572,48.8
66.9,125.4,130.2,63.9,27.0,163.5,90.9,39.0,226.9,168.0,114.9,135.7,85.5,85.5,55.8,103.5,29.4,11.7,108.80714285714286,3118.783163265306,84.4125,129.1142857142857,48.2
61.2,121.2,132.6,67.2,27.0,165.0,97.2,39.0,235.2,168.0,116.2,135.6,81.0,93.0,50.4,105.0,25.2,12.6,109.95714285714286,3323.3010204081634,85.05,129.9142857142857,47.6
55.5,117.0,135.0,70.5,27.0,166.5,103.5,39.0,243.5,168.0,117.5,135.5,76.5,100.5,45.0,106.5,21.0,13.5,111.10714285714286,3527.8188775510207,85.6875,130.71428571428572,47.0
49.8,112.8,137.4,73.8,27.0,168.0,109.8,39.0,251.8,168.0,118.8,135.4,72.0,108.0,39.599999999999994,108.0,16.799999999999997,14.4,112.25714285714287,3732.3367346938776,86.325,131.5142857142857,46.4
44.1,108.6,139.8,77.1,27.0,169.5,116.1,39.0,260.1,168.0,120.1,135.3,67.5,115.5,34.199999999999996,109.5,12.599999999999998,15.3,113.40714285714286,3936.8545918367345,86.9625,132.31428571428572,45.8
38.4,104.4,142.2,80.4,27.0,171.0,122.4,39.0,268.4,168.0,121.4,135.2,63.0,123.0,28.799999999999997,111.0,8.399999999999999,16.2,114.55714285714286,4141.372448979591,87.6,133.11428571428573,45.2
32.699999999999996,100.19999999999999,144.6,83.7,27.0,172.5,128.7,39.0,276.7,168.0,122.7,135.1,58.5,130.5,23.4,112.5,4.199999999999996,17.1,115.70714285714286,4345.890306122449,88.2375,133.9142857142857,44.6
27.0,96.0,147.0,87.0,27.0,174.0,135.0,39.0,285.0,168.0,124.0,135.0,54.0,138.0,18.0,114.0,0.0,18.0,116.85714285714286,4550.408163265306,88.875,134.71428571428572,44.0
33.3,92.7,146.7,89.4,29.7,168.6,135.0,42.0,285.0,162.6,124.8,130.8,55.8,138.0,17.1,104.4,7.8,18.0,116.74285714285715,4398.8877551020405,90.075,132.9857142857143,43.4
39.6,89.4,146.4,91.8,32.4,163.2,135.0,45.0,285.0,157.2,125.6,126.6,57.6,138.0,16.2,94.8,15.6,18.0,116.62857142857143,4247.367346938776,91.275,131.25714285714287,42.8
45.9,86.1,146.1,94.2,35.1,157.8,135.0,48.0,285.0,151.8,126.4,122.4,59.4,138.0,15.3,85.2,23.4,18.0,116.51428571428572,4095.8469387755104,92.475,129.52857142857144,42.2
52.2,82.8,145.8,96.6,37.8,152.4,135.0,51.0,285.0,146.4,127.2,118.2,61.2,138.0,14.4,75.6,31.2,18.0,116.4,3944.326530612245,93.675,127.80000000000001,41.6
58.5,79.5,145.5,99.0,40.5,147.0,135.0,54.0,285.0,141.0,128.0,114.0,63.0,138.0,13.5,66.0,39.0,18.0,116.28571428571428,3792.8061224489793,94.875,126.07142857142858,41.0
64.8,76.2,145.2,101.4,43.2,141.6,135.0,57.0,285.0,135.6,128.8,109.8,64.8,138.0,12.6,56.400000000000006,46.8,18.0,116.17142857142856,3641.285714285714,96.075,124.34285714285716,40.4
71.1,72.9,144.9,103.8,45.900000000000006,136.2,135.0,60.0,285.0,130.2,129.6,105.6,66.6,138.0,11.7,46.8,54.6,18.0,116.05714285714285,3489.765306122449,97.275,122.61428571428571,39.8
77.4,69.6,144.6,106.2,48.6,130.8,135.0,63.0,285.0,124.8,130.4,101.4,68.4,138.0,10.8,37.2,62.4,18.0,115.94285714285714,3338.2448979591836,98.475,120.88571428571429,39.2
83.69999999999999,66.3,144.3,108.6,51.3,125.4,135.0,66.0,285.0,119.4,131.2,97.19999999999999,70.2,138.0,9.9,27.60000000000001,70.2,18.0,115.82857142857142,3186.724489795918,99.675,119.15714285714286,38.6
90.0,63.0,144.0,111.0,54.0,120.0,135.0,69.0,285.0,114.0,132.0,93.0,72.0,138.0,9.0,18.0,78.0,18.0,115.71428571428571,3035.204081632653,100.875,117.42857142857143,38.0
1623.9,81.3,137.7,105.6,57.9,114.3,133.6,70.2,285.1,106.5,129.6,88.8,72.0,134.7,9.0,17.1,76.5,17.1,224.37142857142857,1560125.2897959184,293.3375,114.78571428571429,36.9
3157.8,99.6,131.4,100.2,61.8,108.6,132.2,71.4,285.2,99.0,127.2,84.6,72.0,131.4,9.0,16.2,75.0,16.2,333.0285714285714,3117215.375510204,485.8,112.14285714285714,35.8
4691.700000000001,117.9,125.1,94.8,65.7,102.9,130.8,72.6,285.3,91.5,124.8,80.4,72.0,128.1,9.0,15.3,73.5,15.3,441.68571428571425,4674305.461224489,678.2625,109.5,34.7
6225.6,136.2,118.8,89.4,69.6,97.2,129.4,73.8,285.4,84.0,122.4,76.2,72.0,124.8,9.0,14.4,72.0,14.4,550.342857142857,6231395.546938775,870.725,106.85714285714286,33.6
7759.5,154.5,112.5,84.0,73.5,91.5,128.0,75.0,285.5,76.5,120.0,72.0,72.0,121.5,9.0,13.5,70.5,13.5,658.9999999999999,7788485.632653061,1063.1875,104.21428571428572,32.5
9293.400000000001,172.8,106.2,78.6,77.4,85.8,126.6,76.2,285.6,69.0,117.6,67.8,72.0,118.2,9.0,12.6,69.0,12.6,767.6571428571427,9345575.718367346,1255.65,101.57142857142857,31.4
10827.300000000001,191.1,99.9,73.19999999999999,81.3,80.1,125.2,77.4,285.7,61.5,115.2,63.599999999999994,72.0,114.9,9.0,11.7,67.5,11.7,876.3142857142856,10902665.804081632,1448.1125,98.92857142857143,30.299999999999997
12361.2,209.4,93.6,67.8,85.2,74.4,123.8,78.6,285.8,54.0,112.8,59.4,72.0,111.6,9.0,10.8,66.0,10.8,984.9714285714284,12459755.889795918,1640.575,96.28571428571428,29.2
13895.1,227.70000000000002,87.30000000000001,62.4,89.1,68.69999999999999,122.4,79.8,285.9,46.5,110.4,55.199999999999996,72.0,108.3,9.0,9.9,64.5,9.9,1093.6285714285714,14016845.975510204,1833.0375000000001,93.64285714285714,28.1
15429.0,246.0,81.0,57.0,93.0,63.0,121.0,81.0,286.0,39.0,108.0,51.0,72.0,105.0,9.0,9.0,63.0,9.0,1202.2857142857142,15573936.06122449,2025.5,91.0,27.0
14265.8,1649.1,80.4,54.3,90.3,70.5,119.7,81.0,287.1,39.0,104.4,55.8,70.2,100.8,9.0,14.4,57.6,11.7,1219.1714285714286,15388608.381632654,2053.825,92.4,27.9
13102.6,3052.2,79.8,51.6,87.6,78.0,118.4,81.0,288.2,39.0,100.8,60.6,68.4,96.6,9.0,19.8,52.2,14.4,1236.0571428571427,15203280.702040818,2082.15,93.8,28.8
11939.4,4455.299999999999,79.2,48.9,84.9,85.5,117.1,81.0,289.3,39.0,97.2,65.4,66.6,92.4,9.0,25.200000000000003,46.8,17.1,1252.942857142857,15017953.02244898,2110.475,95.2,29.7
10776.2,5858.4,78.6,46.2,82.2,93.0,115.8,81.0,290.4,39.0,93.6,70.2,64.8,88.2,9.0,30.6,41.4,19.8,1269.8285714285714,14832625.342857143,2138.8,96.6,30.6
9613.0,7261.5,78.0,43.5,79.5,100.5,114.5,81.0,291.5,39.0,90.0,75.0,63.0,84.0,9.0,36.0,36.0,22.5,1286.7142857142858,14647297.663265307,2167.125,98.0,31.5
8449.8,8664.599999999999,77.4,40.8,76.8,108.0,113.2,81.0,292.6,39.0,86.4,79.8,61.2,79.8,9.0,41.400000000000006,30.599999999999994,25.200000000000003,1303.6,14461969.98367347,2195.45,99.4,32.4
7286.599999999999,10067.699999999999,76.8,38.099999999999994,74.1,115.5,111.9,81.0,293.7,39.0,82.8,84.6,59.4,75.6,9.0,46.800000000000004,25.199999999999996,27.900000000000002,1320.4857142857143,14276642.304081634,2223.775,100.8,33.3
6123.4,11470.8,76.2,35.4,71.4,123.0,110.6,81.0,294.8,39.0,79.2,89.4,57.6,71.4,9.0,52.2,19.799999999999997,30.6,1337.3714285714286,14091314.624489795,2252.1,102.2,34.2
4960.199999999999,12873.9,75.6,32.7,68.7,130.5,109.3,81.0,295.9,39.0,75.6,94.19999999999999,55.8,67.19999999999999,9.0,57.6,14.399999999999999,33.3,1354.2571428571428,13905986.944897959,2280.425,103.6,35.1
3797.0,14277.0,75.0,30.0,66.0,138.0,108.0,81.0,297.0,39.0,72.0,99.0,54.0,63.0,9.0,63.0,9.0,36.0,1371.142857142857,13720659.265306123,2308.75,105.0,36.0
6922.2,13086.0,132.6,36.3,63.9,136.8,108.9,81.0,297.0,41.7,66.6,103.8,54.0,63.0,15.3,60.9,9.0,36.0,1513.8428571428572,20384397.80816327,2558.3625,106.02857142857142,35.3
10047.4,11895.0,190.2,42.6,61.8,135.6,109.8,81.0,297.0,44.4,61.2,108.6,54.0,63.0,21.6,58.8,9.0,36.0,1656.5428571428572,27048136.351020414,2807.975,107.05714285714286,34.6
13172.599999999999,10704.0,247.8,48.9,59.7,134.4,110.7,81.0,297.0,47.1,55.8,113.4,54.0,63.0,27.9,56.7,9.0,36.0,1799.2428571428572,33711874.89387756,3057.5875,108.08571428571429,33.9
16297.8,9513.0,305.4,55.2,57.6,133.2,111.6,81.0,297.0,49.8,50.4,118.2,54.0,63.0,34.2,54.6,9.0,36.0,1941.942857142857,40375613.436734706,3307.2,109.11428571428571,33.2
19423.0,8322.0,363.0,61.5,55.5,132.0,112.5,81.0,297.0,52.5,45.0,123.0,54.0,63.0,40.5,52.5,9.0,36.0,2084.6428571428573,47039351.979591854,3556.8125,110.14285714285714,32.5
22548.199999999997,7131.0,420.6,67.8,53.4,130.8,113.4,81.0,297.0,55.2,39.599999999999994,127.8,54.0,63.0,46.8,50.4,9.0,36.0,2227.342857142857,53703090.522448994,3806.425,111.17142857142858,31.8
25673.399999999998,5940.0,478.2,74.1,51.3,129.6,114.3,81.0,297.0,57.900000000000006,34.199999999999996,132.6,54.0,63.0,53.1,48.3,9.0,36.0,2370.0428571428574,60366829.06530614,4056.0375000000004,112.2,31.1
28798.6,4749.0,535.8,80.4,49.2,128.4,115.2,81.0,297.0,60.6,28.799999999999997,137.4,54.0,63.0,59.4,46.2,9.0,36.0,2512.7428571428572,67030567.60816329,4305.65,113.22857142857143,30.4
31923.8,3558.0,593.4,86.69999999999999,47.099999999999994,127.2,116.1,81.0,297.0,63.3,23.4,142.2,54.0,63.0,65.69999999999999,44.099999999999994,9.0,36.0,2655.442857142857,73694306.15102044,4555.262500000001,114.25714285714287,29.7
35049.0,2367.0,651.0,93.0,45.0,126.0,117.0,81.0,297.0,66.0,18.0,147.0,54.0,63.0,72.0,42.0,9.0,36.0,2798.1428571428573,80358044.69387758,4804.875,115.28571428571429,29.0
31622.6,2219.7,607.8,85.8,47.7,120.3,117.9,85.2,293.1,72.3,18.0,142.0,78.9,63.0,76.2,40.5,11.1,40.2,2541.0214285714287,72329187.20255104,4355.425,115.30000000000001,30.6
28196.2,2072.4,564.6,78.6,50.4,114.6,118.8,89.4,289.2,78.6,18.0,137.0,103.8,63.0,80.4,39.0,13.2,44.4,2283.9,64300329.71122451,3905.975,115.31428571428572,32.2
24769.8,1925.1,521.4,71.4,53.1,108.9,119.7,93.6,285.3,84.9,18.0,132.0,128.7,63.0,84.6,37.5,15.3,48.6,2026.7785714285717,56271472.21989798,3456.525,115.32857142857144,33.8
21343.4,1777.8,478.2,64.2,55.8,103.2,120.6,97.8,281.4,91.2,18.0,127.0,153.6,63.0,88.8,36.0,17.4,52.8,1769.657142857143,48242614.728571445,3007.075,115.34285714285714,35.4
17917.0,1630.5,435.0,57.0,58.5,97.5,121.5,102.0,277.5,97.5,18.0,122.0,178.5,63.0,93.0,34.5,19.5,57.0,1512.5357142857144,40213757.23724491,2557.625,115.35714285714286,37.0
14490.599999999999,1483.1999999999998,391.79999999999995,49.8,61.2,91.8,122.4,106.2,273.6,103.8,18.0,117.0,203.39999999999998,63.0,97.2,33.0,21.6,61.2,1255.414285714286,32184899.74591838,2108.175,115.37142857142858,38.6
11064.2,1335.8999999999999,348.59999999999997,42.6,63.900000000000006,86.1,123.3,110.4,269.7,110.1,18.0,112.0,228.29999999999998,63.0,101.4,31.5,23.700000000000003,65.4,998.2928571428574,24156042.254591845,1658.725,115.38571428571429,40.2
7637.799999999999,1188.6,305.4,35.4,66.6,80.4,124.2,114.6,265.8,116.4,18.0,107.0,253.2,63.0,105.6,30.0,25.8,69.6,741.1714285714288,16127184.763265312,1209.275,115.4,41.8
4211.399999999998,1041.3,262.2,28.200000000000003,69.3,74.69999999999999,125.1,118.80000000000001,261.9,122.69999999999999,18.0,102.0,278.1,63.0,109.80000000000001,28.5,27.900000000000002,73.80000000000001,484.0500000000002,8098327.271938771,759.8250000000003,115.41428571428571,43.4
785.0,894.0,219.0,21.0,72.0,69.0,126.0,123.0,258.0,129.0,18.0,97.0,303.0,63.0,114.0,27.0,30.0,78.0,226.92857142857142,69469.78061224488,310.375,115.42857142857143,45.0
3598.2,926.7,216.3,21.6,72.0,78.0,121.5,123.0,252.3,129.0,20.5,92.1,331.8,68.4,105.3,27.9,39.9,78.3,432.24285714285713,5529776.252040816,669.5625,114.31428571428572,48.7
6411.4,959.4,213.6,22.2,72.0,87.0,117.0,123.0,246.6,129.0,23.0,87.2,360.6,73.8,96.6,28.8,49.8,78.6,637.5571428571428,10990082.723469386,1028.75,113.2,52.4
9224.599999999999,992.1,210.9,22.8,72.0,96.0,112.5,123.0,240.9,129.0,25.5,82.3,389.4,79.2,87.9,29.7,59.7,78.9,842.8714285714285,16450389.194897957,1387.9375,112.08571428571429,56.1
12037.8,1024.8,208.2,23.4,72.0,105.0,108.0,123.0,235.2,129.0,28.0,77.4,418.2,84.6,79.2,30.6,69.6,79.2,1048.185714285714,21910695.666326527,1747.125,110.97142857142858,59.8
14851.0,1057.5,205.5,24.0,72.0,114.0,103.5,123.0,229.5,129.0,30.5,72.5,447.0,90.0,70.5,31.5,79.5,79.5,1253.4999999999998,27371002.137755096,2106.3125,109.85714285714286,63.5
17664.199999999997,1090.2,202.8,24.6,72.0,123.0,99.0,123.0,223.8,129.0,33.0,67.6,475.8,95.4,61.800000000000004,32.4,89.4,79.8,1458.8142857142855,32831308.60918367,2465.5,108.74285714285715,67.2
20477.399999999998,1122.9,200.1,25.2,72.0,132.0,94.5,123.0,218.1,129.0,35.5,62.699999999999996,504.6,100.80000000000001,53.10000000000001,33.3,99.3,80.1,1664.1285714285711,38291615.080612235,2824.6875,107.62857142857143,70.9
23290.6,1155.6,197.4,25.8,72.0,141.0,90.0,123.0,212.4,129.0,38.0,57.8,533.4,106.2,44.400000000000006,34.2,109.2,80.4,1869.4428571428568,43751921.55204081,3183.875,106.51428571428572,74.6
26103.8,1188.3,194.7,26.4,72.0,150.0,85.5,123.0,206.7,129.0,40.5,52.9,562.2,111.6,35.7,35.1,119.10000000000001,80.7,2074.7571428571428,49212228.02346938,3543.0625,105.4,78.30000000000001
28917.0,1221.0,192.0,27.0,72.0,159.0,81.0,123.0,201.0,129.0,43.0,48.0,591.0,117.0,27.0,36.0,129.0,81.0,2280.0714285714284,54672534.49489795,3902.25,104.28571428571429,82.0
26893.8,1155.0,190.8,30.3,70.2,156.0,81.0,118.2,201.0,125.5,44.4,52.3,570.6,117.0,36.9,33.3,259.8,73.8,2129.0071428571428,49689192.684183665,3638.5875,104.9,122.3
24870.6,1089.0,189.6,33.6,68.4,153.0,81.0,113.4,201.0,122.0,45.8,56.6,550.2,117.0,46.8,30.6,390.6,66.6,1977.942857142857,44705850.87346938,3374.925,105.51428571428572,162.6
22847.4,1023.0,188.4,36.9,66.6,150.0,81.0,108.6,201.0,118.5,47.2,60.9,529.8,117.0,56.7,27.9,521.4000000000001,59.4,1826.8785714285714,39722509.06275509,3111.2625,106.12857142857143,202.89999999999998
20824.2,957.0,187.2,40.2,64.8,147.0,81.0,103.8,201.0,115.0,48.6,65.2,509.4,117.0,66.6,25.2,652.2,52.2,1675.8142857142857,34739167.25204081,2847.6,106.74285714285715,243.2
18801.0,891.0,186.0,43.5,63.0,144.0,81.0,99.0,201.0,111.5,50.0,69.5,489.0,117.0,76.5,22.5,783.0,45.0,1524.75,29755825.44132653,2583.9375,107.35714285714286,283.5
16777.8,825.0,184.8,46.8,61.2,141.0,81.0,94.2,201.0,108.0,51.4,73.8,468.6,117.0,86.4,19.799999999999997,913.8000000000001,37.8,1373.6857142857143,24772483.630612243,2320.2749999999996,107.97142857142858,323.79999999999995
