S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
162.0,114.0,75.0,39.0,72.0,69.0,126.0,204.0,132.0,60.0,51.0,43.0,102.0,144.0,126.0,129.0,252.0,87.0,99.5,2273.8214285714284,102.36363636363636,98.25,156.0
153.6,110.7,77.7,40.2,70.2,68.7,126.0,204.0,132.0,62.1,55.2,41.4,102.0,144.0,126.9,126.6,238.2,84.3,99.12857142857143,2235.4989795918364,101.45454545454545,99.675,149.7
145.2,107.4,80.4,41.4,68.4,68.4,126.0,204.0,132.0,64.2,59.4,39.8,102.0,144.0,127.8,124.2,224.4,81.6,98.75714285714285,2197.1765306122447,100.54545454545455,101.1,143.4
136.8,104.1,83.1,42.6,66.6,68.1,126.0,204.0,132.0,66.3,63.6,38.2,102.0,144.0,128.7,121.8,210.6,78.9,98.38571428571429,2158.8540816326527,99.63636363636363,102.525,137.1
128.4,100.8,85.8,43.8,64.8,67.8,126.0,204.0,132.0,68.4,67.8,36.6,102.0,144.0,129.6,119.4,196.8,76.2,98.01428571428572,2120.531632653061,98.72727272727272,103.95,130.8
120.0,97.5,88.5,45.0,63.0,67.5,126.0,204.0,132.0,70.5,72.0,35.0,102.0,144.0,130.5,117.0,183.0,73.5,97.64285714285714,2082.209183673469,97.81818181818181,105.375,124.5
111.6,94.2,91.2,46.2,61.2,67.2,126.0,204.0,132.0,72.6,76.2,33.4,102.0,144.0,131.4,114.6,169.2,70.8,97.27142857142857,2043.8867346938773,96.9090909090909,106.8,118.2
103.19999999999999,90.9,93.9,47.4,59.4,66.9,126.0,204.0,132.0,74.7,80.4,31.799999999999997,102.0,144.0,132.3,112.2,155.39999999999998,68.1,96.9,2005.5642857142852,96.0,108.225,111.9
94.8,87.6,96.6,48.6,57.6,66.6,126.0,204.0,132.0,76.8,84.6,30.2,102.0,144.0,133.2,109.8,141.6,65.4,96.52857142857144,1967.2418367346934,95.09090909090908,109.65,105.6
86.39999999999999,84.3,99.3,49.8,55.8,66.3,126.0,204.0,132.0,78.9,88.80000000000001,28.6,102.0,144.0,134.1,107.4,127.8,62.7,96.15714285714286,1928.9193877551015,94.18181818181817,111.075,99.30000000000001
