S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-11,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
155.7,63.6,87.6,92.4,97.19999999999999,53.1,130.5,39.0,83.2,51.0,76.2,128.5,79.2,78.3,154.8,74.39999999999999,87.3,100.2,86.82142857142857,1105.3025510204081,96.65833333333333,70.13333333333333,87.3
162.0,60.0,87.0,90.0,93.0,57.0,135.0,39.0,81.0,51.0,78.0,123.0,81.0,81.0,159.0,66.0,84.0,102.0,87.0,1049.142857142857,97.25,70.0,84.0
156.3,63.3,87.9,88.5,96.0,58.2,135.0,41.8,81.0,55.0,77.4,124.5,84.0,81.0,152.1,66.9,87.9,96.6,87.85,996.9964285714285,97.38333333333333,71.13333333333333,83.8
150.6,66.6,88.8,87.0,99.0,59.4,135.0,44.6,81.0,59.0,76.8,126.0,87.0,81.0,145.2,67.8,91.8,91.2,88.7,944.85,97.51666666666667,72.26666666666667,83.6
144.9,69.9,89.7,85.5,102.0,60.6,135.0,47.4,81.0,63.0,76.2,127.5,90.0,81.0,138.3,68.7,95.7,85.8,89.55,892.7035714285714,97.65,73.4,83.4
139.2,73.2,90.6,84.0,105.0,61.8,135.0,50.2,81.0,67.0,75.6,129.0,93.0,81.0,131.4,69.6,99.6,80.4,90.4,840.5571428571428,97.78333333333333,74.53333333333333,83.2
133.5,76.5,91.5,82.5,108.0,63.0,135.0,53.0,81.0,71.0,75.0,130.5,96.0,81.0,124.5,70.5,103.5,75.0,91.25,788.4107142857142,97.91666666666666,75.66666666666666,83.0
127.8,79.8,92.4,81.0,111.0,64.2,135.0,55.8,81.0,75.0,74.4,132.0,99.0,81.0,117.6,71.4,107.4,69.6,92.1,736.2642857142857,98.05,76.8,82.8
122.1,83.1,93.3,79.5,114.0,65.4,135.0,58.599999999999994,81.0,79.0,73.8,133.5,102.0,81.0,110.69999999999999,72.3,111.3,64.19999999999999,92.95,684.1178571428571,98.18333333333334,77.93333333333334,82.6
116.4,86.4,94.2,78.0,117.0,66.6,135.0,61.4,81.0,83.0,73.2,135.0,105.0,81.0,103.8,73.2,115.2,58.8,93.8,631.9714285714285,98.31666666666666,79.06666666666666,82.4
110.69999999999999,89.7,95.1,76.5,120.0,67.8,135.0,64.2,81.0,87.0,72.6,136.5,108.0,81.0,96.9,74.1,119.1,53.4,94.65,579.825,98.44999999999999,80.19999999999999,82.2
105.0,93.0,96.0,75.0,123.0,69.0,135.0,67.0,81.0,91.0,72.0,138.0,111.0,81.0,90.0,75.0,123.0,48.0,95.5,527.6785714285714,98.58333333333333,81.33333333333333,82.0
108.6,100.8,98.7,81.0,124.2,67.2,131.8,69.0,80.4,89.1,75.0,139.5,114.9,83.2,84.9,75.6,119.7,50.1,97.38571428571429,590.0908163265306,100.31666666666666,81.5,81.8
112.2,108.6,101.4,87.0,125.4,65.4,128.6,71.0,79.8,87.2,78.0,141.0,118.8,85.4,79.8,76.2,116.4,52.2,99.27142857142857,652.5030612244898,102.05,81.66666666666666,81.6
115.8,116.4,104.1,93.0,126.6,63.6,125.4,73.0,79.2,85.3,81.0,142.5,122.7,87.6,74.7,76.8,113.1,54.3,101.15714285714286,714.9153061224489,103.78333333333333,81.83333333333333,81.4
119.4,124.2,106.8,99.0,127.8,61.8,122.2,75.0,78.6,83.4,84.0,144.0,126.6,89.8,69.6,77.4,109.8,56.4,103.04285714285714,777.327551020408,105.51666666666667,82.0,81.2
123.0,132.0,109.5,105.0,129.0,60.0,119.0,77.0,78.0,81.5,87.0,145.5,130.5,92.0,64.5,78.0,106.5,58.5,104.92857142857143,839.7397959183672,107.25,82.16666666666666,81.0
126.6,139.8,112.2,111.0,130.2,58.2,115.8,79.0,77.4,79.6,90.0,147.0,134.4,94.2,59.400000000000006,78.6,103.2,60.6,106.81428571428572,902.1520408163263,108.98333333333333,82.33333333333333,80.8
130.2,147.6,114.9,117.0,131.4,56.4,112.6,81.0,76.8,77.7,93.0,148.5,138.3,96.4,54.300000000000004,79.2,99.9,62.7,108.7,964.5642857142855,110.71666666666667,82.5,80.6
133.8,155.4,117.6,123.0,132.6,54.6,109.4,83.0,76.2,75.8,96.0,150.0,142.2,98.6,49.2,79.8,96.6,64.8,110.58571428571429,1026.9765306122447,112.45,82.66666666666667,80.4
137.4,163.2,120.3,129.0,133.8,52.8,106.2,85.0,75.6,73.9,99.0,151.5,146.1,100.8,44.1,80.4,93.3,66.9,112.47142857142858,1089.3887755102037,114.18333333333334,82.83333333333333,80.2
141.0,171.0,123.0,135.0,135.0,51.0,103.0,87.0,75.0,72.0,102.0,153.0,150.0,103.0,39.0,81.0,90.0,69.0,114.35714285714286,1151.801020408163,115.91666666666667,83.0,80.0
5952.0,253.8,123.9,129.9,125.4,52.8,102.6,87.0,75.3,72.0,102.0,153.0,149.7,103.5,36.0,82.2,88.2,72.9,534.4928571428571,22383522.555612247,605.8,83.1,81.1
11763.0,336.6,124.8,124.8,115.8,54.6,102.2,87.0,75.6,72.0,102.0,153.0,149.4,104.0,33.0,83.4,86.4,76.8,954.6285714285714,44765893.31020408,1095.6833333333334,83.2,82.2
17574.0,419.4,125.7,119.7,106.2,56.4,101.8,87.0,75.9,72.0,102.0,153.0,149.1,104.5,30.0,84.6,84.6,80.7,1374.7642857142857,67148264.06479593,1585.5666666666668,83.3,83.3
23385.0,502.2,126.6,114.6,96.6,58.2,101.4,87.0,76.2,72.0,102.0,153.0,148.8,105.0,27.0,85.8,82.8,84.6,1794.8999999999999,89530634.81938776,2075.45,83.4,84.4
29196.0,585.0,127.5,109.5,87.0,60.0,101.0,87.0,76.5,72.0,102.0,153.0,148.5,105.5,24.0,87.0,81.0,88.5,2215.0357142857138,111913005.5739796,2565.333333333333,83.5,85.5
